1,3030
2,3290
3,3520
4,3680
5,3910
6,4130
7,4360
8,4520
9,4770
10,4980
11,5180
12,5380
1,5670
2,5880
3,6120
4,6260
5,6490
6,6690
7,6970
8,7080
9,7300
10,7570
11,7710
12,7940
1,8410
2,8590
3,8830
4,8990
5,9230
6,9400
7,9630
8,9840
9,10060
10,10140
11,10410
12,10620
1,10800
2,10990
3,11180
4,11310
5,11550
6,11790
7,12020
8,12230
9,12420
10,12620
11,12800
12,13060
1,13460
2,13680
3,13920
4,14050
5,14250
6,14460
7,14680
8,14870
9,15070
10,15240
11,15370
12,15640
1,15890
2,16090
3,16260
4,16380
5,16620
6,16850
7,17030
8,17240
9,17450
10,17640
11,17820
12,18110
1,18510
2,18700
3,18920
4,19050
5,19290
6,19510
7,19700
8,19890
9,20090
10,20240
11,20440
12,20650
1,20910
2,21110
3,21300
4,21390
5,21600
6,21870
7,22060
8,22260
9,22470
10,22640
11,22810
12,23090
1,23540
2,23710
3,23880
4,24000
5,24250
6,24470
7,24680
8,24880
9,25150
10,25240
11,25420
12,25660
1,25870
2,26040
3,26270
4,26370
5,26610
6,26850
7,27040
8,27270
9,27480
10,27610
11,27840
12,28060
1,28470
2,28690
3,28880
4,29020
5,29250
6,29470
7,29660
8,29870
9,30110
10,30270
11,30450
12,30640
1,30860
2,31020
3,31200
4,31340
5,31570
6,31800
7,31960
8,32200
9,32430
10,32620
11,32830
12,33070
1,33440
2,33650
3,33850
4,34000
5,34240
6,34420
7,34550
8,34790
9,35030
10,35170
11,35400
12,35590
1,35820
2,36010
3,36200
4,36310
5,36560
6,36760
7,36930
8,37160
9,37360
10,37540
11,37760
12,38030
1,38410
2,38600
3,38790
4,38930
5,39170
6,39360
7,39520
8,39770
9,40000
10,40140
11,40300
12,40510
1,40790
2,40990
3,41160
4,41260
5,41430
6,41680
7,41880
8,42090
9,42310
10,42500
11,42680
12,42910
1,43420
2,43590
3,43770
4,43910
5,44090
6,44320
7,44500
8,44720
9,44970
10,45080
11,45240
12,45440
1,45750
2,45900
3,46100
4,46240
5,46470
6,46660
7,46880
8,47070
9,47280
10,47480
11,47680
12,47890
1,48350
2,48540
3,48720
4,48870
5,49090
6,49260
7,49450
