Bell No,Actual Time,Ideal time from medium response Kalman Filter
3,50020,50028.6
8,50270,50235.2
5,50460,50441.8
10,50610,50648.3
7,50810,50854.9
12,51070,51061.5
9,51290,51268.1
11,51520,51474.7
2,51950,51928.5
1,52170,52134.9
6,52310,52341.4
4,52550,52547.8
8,52760,52754.3
3,52980,52960.8
10,53130,53167.2
5,53350,53373.7
12,53540,53580.2
7,53760,53786.6
11,53960,53993.1
9,54220,54199.5
2,54420,54406
6,54630,54612.5
1,54860,54818.9
4,55030,55025.4
3,55240,55231.8
8,55480,55438.3
5,55650,55644.8
10,55790,55851.2
7,56030,56057.7
12,56240,56264.1
9,56480,56470.6
11,56720,56677.1
6,57140,57137.9
2,57350,57346
4,57580,57554
1,57830,57762
8,57980,57970.1
3,58210,58178.1
10,58340,58386.1
5,58600,58594.2
12,58750,58802.2
7,58940,59010.2
11,59150,59218.3
9,59400,59426.3
6,59650,59634.3
2,59880,59842.4
1,60080,60050.4
4,60220,60258.4
8,60470,60466.5
10,60740,60674.5
3,60890,60882.5
12,61070,61090.6
5,61320,61298.6
11,61530,61506.6
7,61710,61714.6
9,61920,61922.7
2,62350,62369.7
6,62550,62577.7
4,62750,62785.7
1,63020,62993.7
10,63170,63201.7
8,63400,63409.8
12,63630,63617.8
3,63810,63825.8
11,64040,64033.8
5,64260,64241.8
9,64460,64449.8
7,64670,64657.9
6,64850,64865.9
2,65090,65073.9
4,65260,65281.9
10,65470,65489.9
1,65750,65697.9
8,65930,65906
3,66120,66114
12,66270,66322
5,66520,66530
11,66730,66738
7,66940,66946.1
9,67180,67154.1
2,67630,67603.1
6,67810,67810.3
10,67970,68017.6
4,68190,68224.8
8,68430,68432
1,68710,68639.2
12,68810,68846.4
3,69050,69053.6
11,69220,69260.9
5,69450,69468.1
9,69680,69675.3
7,69900,69882.5
2,70150,70089.7
10,70300,70296.9
6,70490,70504.2
4,70690,70711.4
1,70960,70918.6
8,71130,71125.8
12,71350,71333
11,71540,71540.2
3,71730,71747.5
9,71940,71954.7
5,72130,72161.9
7,72380,72369.1
10,72830,72829.2
2,73070,73037.7
4,73260,73246.3
6,73420,73454.8
8,73710,73663.3
1,73920,73871.8
11,74050,74080.3
12,74270,74288.8
9,74470,74497.4
3,74710,74705.9
7,74890,74914.4
5,75110,75122.9
2,75350,75331.4
10,75540,75540
6,75720,75748.5
4,75920,75957
8,76190,76165.5
11,76400,76374
1,76610,76582.5
12,76790,76791.1
3,77010,76999.6
9,77200,77208.1
5,77430,77416.6
7,77620,77625.1
10,78030,78074.1
2,78260,78282.7
4,78490,78491.4
6,78700,78700
11,78900,78908.6
8,79170,79117.2
12,79310,79325.8
1,79560,79534.4
9,79770,79743.1
3,79960,79951.7
7,80150,80160.3
5,80350,80368.9
10,80530,80577.5
4,80760,80786.2
2,80980,80994.8
11,81210,81203.4
6,81430,81412
8,81640,81620.6
1,81870,81829.2
12,82030,82037.9
9,82230,82246.5
7,82470,82455.1
3,82650,82663.7
5,82870,82872.3
4,83340,83315.8
10,83480,83525.2
11,83700,83734.6
2,83920,83943.9
8,84170,84153.3
6,84360,84362.7
12,84580,84572
1,84810,84781.4
7,84980,84990.8
9,85200,85200.1
5,85320,85409.5
3,85560,85618.8
10,85820,85828.2
4,86040,86037.6
2,86280,86246.9
11,86470,86456.3
6,86650,86665.7
8,86910,86875
12,87130,87084.4
7,87310,87293.8
1,87530,87503.1
9,87710,87712.5
3,87910,87921.8
5,88110,88131.2
4,88610,88576.2
10,88750,88786.3
11,88970,88996.4
2,89180,89206.6
8,89430,89416.7
6,89620,89626.8
7,89820,89837
12,90060,90047.1
9,90260,90257.2
1,90510,90467.4
5,90660,90677.5
3,90850,90887.6
4,91130,91097.8
11,91330,91307.9
10,91450,91518
8,91730,91728.2
2,91960,91938.3
7,92100,92148.4
6,92320,92358.6
12,92570,92568.7
1,92820,92778.8
9,93000,92988.9
3,93210,93199.1
5,93440,93409.2
11,93820,93851
4,94070,94061.7
8,94270,94272.4
10,94400,94483.1
7,94660,94693.8
2,94900,94904.5
12,95120,95115.1
6,95340,95325.8
9,95580,95536.5
1,95810,95747.2
5,96010,95957.9
3,96150,96168.5
4,96360,96379.2
11,96590,96589.9
10,96790,96800.6
8,97010,97011.3
2,97250,97221.9
7,97380,97432.6
6,97560,97643.3
12,97850,97854
9,98060,98064.7
5,98310,98275.3
1,98530,98486
3,98700,98696.7
11,99100,99135.8
4,99340,99346.5
8,99570,99557.2
10,99750,99767.9
7,99950,99978.6
2,100170,100189
12,100420,100400
6,100610,100611
5,100830,100821
9,101040,101032
3,101270,101243
1,101500,101454
11,101620,101664
8,101900,101875
4,102070,102086
7,102270,102296
10,102500,102507
12,102700,102718
2,102920,102928
5,103120,103139
6,103340,103350
9,103580,103561
1,103790,103771
3,104000,103982
8,104470,104427
11,104650,104638
7,104840,104848
4,105060,105059
12,105250,105270
10,105490,105480
5,105650,105691
2,105860,105901
9,106130,106112
6,106350,106322
3,106540,106533
1,106760,106743
11,106930,106954
8,107210,107164
4,107380,107375
7,107550,107585
10,107760,107796
12,108000,108006
2,108220,108217
5,108420,108427
6,108630,108638
9,108890,108848
3,109050,109059
1,109280,109269
8,109710,109716
11,109920,109927
7,110120,110137
4,110320,110348
12,110560,110559
10,110770,110770
5,111040,110981
2,111180,111192
9,111440,111403
6,111640,111614
1,111880,111825
3,112050,112036
8,112220,112247
7,112470,112457
11,112630,112668
12,112880,112879
4,113000,113090
5,113290,113301
10,113460,113512
9,113740,113723
2,113960,113934
6,114080,114145
3,114380,114356
1,114650,114566
7,115000,115003
8,115220,115214
12,115400,115426
11,115610,115637
5,115810,115848
4,116020,116060
9,116270,116271
10,116470,116483
6,116700,116694
2,116920,116905
1,117170,117117
3,117340,117328
8,117560,117539
7,117750,117751
11,117950,117962
12,118180,118173
4,118380,118385
5,118560,118596
10,118770,118807
9,119030,119019
6,119210,119230
1,119490,119441
2,119670,119653
3,119860,119864
7,120270,120301
8,120480,120512
12,120750,120722
11,120930,120933
5,121160,121143
4,121370,121353
9,121580,121564
10,121790,121774
1,122010,121984
6,122170,122195
3,122400,122405
2,122600,122616
7,122780,122826
12,123050,123036
8,123190,123247
5,123470,123457
11,123710,123668
9,123900,123878
4,124070,124088
10,124270,124299
6,124490,124509
1,124760,124719
2,124950,124930
3,125120,125140
12,125570,125577
7,125770,125787
5,126000,125997
8,126170,126208
9,126440,126418
11,126630,126628
10,126890,126839
4,127050,127049
1,127320,127260
6,127450,127470
3,127630,127680
2,127830,127891
7,128070,128101
12,128300,128311
8,128500,128522
5,128700,128732
11,128950,128943
9,129190,129153
10,129370,129363
1,129620,129574
4,129820,129784
6,129960,129995
2,130220,130205
3,130410,130415
12,130860,130853
7,131030,131065
5,131190,131278
8,131470,131490
9,131720,131702
11,131970,131914
1,132210,132127
10,132330,132339
6,132510,132551
4,132770,132763
3,132970,132976
2,133150,133188
12,133410,133400
5,133590,133613
7,133790,133825
9,134040,134037
8,134250,134249
11,134460,134462
10,134670,134674
1,134930,134886
6,135110,135098
3,135330,135311
4,135540,135523
2,135720,135735
5,136100,136164
12,136360,136376
9,136650,136588
7,136780,136800
11,136990,137012
8,137210,137224
1,137450,137436
10,137650,137648
3,137880,137860
6,138050,138072
2,138290,138284
4,138520,138496
12,138690,138708
5,138890,138920
7,139090,139132
9,139360,139344
11,139560,139556
1,139750,139769
8,139980,139981
10,140190,140193
6,140420,140405
3,140620,140617
4,140840,140829
2,141060,141041
5,141480,141474
12,141660,141685
9,141900,141897
7,142110,142108
1,142300,142319
11,142520,142531
10,142740,142742
8,142990,142953
3,143150,143165
6,143370,143376
2,143600,143587
4,143820,143799
5,144010,144010
9,144220,144222
12,144440,144433
7,144610,144644
11,144850,144856
1,145080,145067
10,145290,145278
3,145510,145490
8,145710,145701
2,145900,145913
6,146080,146124
4,146350,146335
9,146800,146778
5,146980,146990
7,147140,147203
12,147400,147415
1,147680,147627
11,147880,147839
3,148060,148051
10,148250,148263
2,148480,148476
8,148740,148688
4,148900,148900
6,149070,149112
5,149340,149324
9,149530,149537
7,149730,149749
1,149970,149961
12,150180,150173
11,150370,150385
10,150640,150597
3,150800,150810
8,151040,151022
2,151230,151234
6,151410,151446
4,151660,151658
9,152120,152093
5,152320,152305
1,152530,152516
7,152670,152728
11,152890,152940
12,153170,153152
3,153370,153364
10,153560,153576
2,153800,153788
8,154040,154000
4,154200,154212
6,154370,154424
9,154650,154635
5,154850,154847
7,155090,155059
1,155300,155271
11,155450,155483
3,155670,155695
12,155900,155907
2,156170,156119
10,156300,156331
4,156540,156543
8,156760,156754
6,156970,156966
5,157460,157412
9,157680,157624
1,157860,157837
7,158030,158049
3,158250,158262
11,158440,158475
2,158660,158687
12,158900,158900
4,159080,159112
10,159290,159325
6,159520,159538
8,159730,159750
5,160010,159963
1,160250,160175
9,160420,160388
7,160630,160601
11,160810,160813
3,161010,161026
12,161230,161238
2,161440,161451
10,161640,161664
4,161840,161876
8,162110,162089
6,162320,162301
1,162770,162743
5,163000,162954
7,163220,163166
9,163380,163378
3,163590,163590
11,163790,163802
2,164000,164014
12,164190,164226
4,164420,164438
10,164630,164650
6,164830,164861
8,165070,165073
5,165310,165285
1,165520,165497
7,165710,165709
3,165920,165921
9,166110,166133
2,166340,166345
11,166550,166556
4,166730,166768
12,166970,166980
6,167180,167192
10,167420,167404
8,167680,167616
1,168110,168056
5,168310,168267
3,168540,168477
7,168710,168688
2,168880,168898
9,169080,169109
4,169310,169319
11,169490,169530
6,169660,169740
12,169940,169951
8,170190,170161
10,170390,170372
1,170600,170582
5,170770,170793
7,171000,171003
3,171200,171214
9,171450,171424
2,171590,171635
11,171760,171845
4,172040,172056
12,172290,172266
6,172450,172477
10,172750,172687
8,172960,172898
5,173360,173338
1,173620,173547
3,173790,173757
7,173960,173966
2,174120,174175
9,174420,174384
4,174600,174594
11,174790,174803
6,174940,175012
12,175230,175221
8,175420,175431
10,175660,175640
5,175810,175849
3,176030,176059
1,176310,176268
2,176520,176477
7,176660,176686
4,176810,176896
9,177090,177105
6,177300,177314
11,177530,177523
8,177740,177733
12,177960,177942
10,178210,178151
3,178600,178594
5,178810,178805
2,179010,179015
1,179350,179226
4,179450,179436
7,179590,179646
6,179790,179857
9,180050,180067
8,180270,180278
11,180500,180488
10,180710,180698
12,180900,180909
3,181150,181119
2,181320,181330
5,181480,181540
1,181760,181750
7,181930,181961
4,182120,182171
9,182400,182382
6,182570,182592
11,182790,182802
8,183020,183013
12,183240,183223
10,183530,183433
2,183880,183869
3,184070,184078
1,184310,184287
5,184470,184496
4,184730,184705
7,184900,184914
6,185130,185123
9,185330,185332
8,185510,185541
11,185700,185751
10,185940,185960
12,186190,186169
2,186390,186378
1,186610,186587
3,186790,186796
4,187030,187005
5,187220,187214
6,187420,187423
7,187620,187632
8,187870,187841
9,188060,188050
10,188260,188259
11,188420,188468
12,188680,188677
1,189210,189135
2,189370,189345
4,189550,189554
3,189760,189764
6,189980,189974
5,190210,190184
8,190390,190394
7,190610,190604
10,190810,190814
9,191030,191024
12,191220,191234
11,191430,191444
1,191680,191654
2,191880,191863
3,192100,192073
4,192280,192283
5,192460,192493
6,192670,192703
7,192910,192913
8,193100,193123
9,193320,193333
10,193580,193543
11,193750,193753
12,193980,193962
1,194430,194394
2,194600,194602
3,194800,194809
4,195030,195017
5,195200,195224
6,195410,195431
7,195600,195639
8,195860,195846
9,196040,196054
10,196200,196261
11,196390,196469
12,196690,196676
1,196980,196884
2,197170,197091
3,197330,197298
4,197460,197506
5,197690,197713
6,197920,197921
7,198130,198128
8,198290,198336
9,198540,198543
10,198760,198750
11,198930,198958
12,199200,199165
1,199650,199615
2,199860,199821
3,200060,200027
4,200280,200233
5,200420,200439
6,200630,200645
7,200830,200851
8,201050,201057
9,201270,201264
10,201440,201470
11,201630,201676
12,201860,201882
1,202150,202088
2,202330,202294
3,202510,202500
4,202700,202706
5,202900,202912
6,203120,203119
7,203310,203325
8,203520,203531
9,203740,203737
10,203930,203943
11,204110,204149
12,204400,204355
1,204860,204811
2,205040,205017
3,205250,205224
4,205490,205431
5,205630,205638
6,205820,205844
7,206010,206051
8,206250,206258
9,206480,206464
10,206620,206671
11,206790,206878
12,207060,207085
1,207370,207291
2,207540,207498
3,207720,207705
4,207930,207911
5,208130,208118
6,208340,208325
7,208510,208532
8,208720,208738
9,208940,208945
10,209150,209152
11,209330,209358
12,209600,209565
1,210110,210022
2,210260,210228
3,210440,210435
4,210640,210641
5,210870,210848
6,211050,211054
7,211240,211261
8,211460,211467
9,211670,211674
10,211850,211880
11,212030,212087
12,212250,212293
1,212540,212500
2,212750,212706
3,212920,212913
4,213110,213119
5,213330,213326
6,213540,213532
7,213740,213739
8,213940,213945
9,214160,214152
10,214330,214358
11,214540,214565
12,214820,214771
1,215260,215218
2,215440,215424
3,215630,215629
4,215860,215835
5,216040,216041
6,216210,216247
7,216400,216452
8,216640,216658
9,216880,216864
10,217040,217069
11,217240,217275
12,217490,217481
1,217750,217686
2,217930,217892
3,218110,218098
4,218290,218303
5,218470,218509
6,218670,218715
7,218890,218920
8,219120,219126
9,219350,219332
10,219560,219537
11,219720,219743
12,220000,219949
1,220440,220393
2,220610,220599
3,220810,220804
4,221050,221010
5,221200,221215
6,221390,221421
7,221600,221626
8,221800,221831
9,222050,222037
10,222200,222242
11,222380,222448
12,222640,222653
1,222900,222859
2,223090,223064
3,223270,223270
4,223460,223475
5,223640,223681
6,223850,223886
7,224090,224091
8,224300,224297
9,224510,224502
10,224750,224708
11,224910,224913
12,225170,225119
1,225620,225564
2,225810,225769
3,225970,225974
4,226160,226179
5,226350,226384
6,226540,226589
7,226780,226794
8,226950,227000
9,227190,227205
10,227390,227410
11,227580,227615
12,227830,227820
1,228110,228025
2,228290,228230
3,228470,228435
4,228640,228641
5,228820,228846
6,229020,229051
7,229240,229256
8,229430,229461
9,229660,229666
10,229870,229871
11,230040,230076
12,230360,230282
