Bell No,Actual Time,Ideal time from medium response Kalman Filter
7,151030,151078
9,151260,151284
11,151450,151490
1,151700,151696
8,151870,151902
10,152090,152108
6,152300,152314
3,152530,152521
4,152750,152727
2,152960,152933
5,153360,153358
12,153550,153565
9,153770,153771
7,154010,153978
1,154240,154184
11,154360,154391
10,154570,154597
8,154760,154804
3,155010,155010
6,155220,155217
2,155450,155423
4,155640,155630
5,155830,155836
9,156040,156042
12,156290,156249
7,156430,156455
11,156630,156662
1,156920,156868
10,157060,157075
3,157290,157281
8,157470,157488
2,157690,157694
6,157860,157901
4,158150,158107
9,158570,158547
5,158740,158754
7,159030,158961
12,159170,159168
1,159440,159376
11,159590,159583
3,159830,159790
10,159990,159997
2,160220,160204
8,160360,160411
4,160580,160618
6,160780,160825
5,161000,161033
9,161260,161240
7,161480,161447
1,161690,161654
12,161870,161861
11,162060,162068
10,162290,162275
3,162500,162482
8,162660,162690
2,162910,162897
6,163070,163104
4,163320,163311
9,163740,163743
5,163940,163950
1,164210,164158
7,164440,164365
11,164540,164572
12,164740,164780
3,165000,164987
10,165180,165194
2,165460,165402
8,165570,165609
4,165790,165816
6,165980,166024
9,166210,166231
5,166420,166438
7,166670,166646
1,166910,166853
11,167030,167060
3,167270,167268
12,167490,167475
2,167720,167682
10,167870,167890
4,168150,168097
8,168280,168305
6,168480,168512
5,168930,168942
9,169140,169149
1,169400,169356
7,169620,169563
3,169790,169770
11,169990,169977
2,170230,170184
12,170350,170391
4,170570,170598
10,170760,170805
6,170980,171012
8,171190,171219
5,171380,171426
1,171640,171633
9,171850,171841
7,172090,172048
11,172260,172255
3,172480,172462
12,172680,172669
2,172880,172876
10,173050,173083
4,173290,173290
8,173480,173497
6,173740,173704
1,174220,174146
5,174360,174352
7,174590,174558
9,174790,174764
3,175010,174970
11,175190,175177
2,175360,175383
12,175540,175589
4,175800,175795
10,175950,176001
6,176190,176208
8,176360,176414
5,176640,176620
1,176860,176826
7,177080,177032
3,177280,177239
9,177450,177445
2,177670,177651
11,177840,177857
4,178090,178064
12,178250,178270
6,178470,178476
10,178620,178682
8,178900,178888
1,179370,179332
5,179550,179538
3,179770,179745
7,180020,179951
2,180190,180157
9,180380,180363
4,180620,180569
11,180720,180775
6,180950,180981
12,181180,181187
8,181330,181393
10,181510,181599
1,181790,181805
5,182040,182011
7,182240,182217
3,182440,182423
9,182650,182630
2,182840,182836
11,183010,183042
4,183260,183248
12,183500,183454
6,183670,183660
10,183820,183866
8,184090,184072
5,184480,184518
1,184780,184724
3,184990,184930
7,185180,185135
2,185350,185341
9,185580,185547
4,185750,185752
11,185920,185958
6,186120,186164
12,186400,186369
8,186550,186575
10,186750,186781
1,186990,186986
5,187230,187192
3,187410,187398
2,187630,187603
7,187810,187809
4,188000,188015
9,188200,188220
6,188400,188426
11,188630,188632
8,188840,188837
12,189040,189043
10,189260,189249
5,189700,189690
1,189940,189895
2,190130,190101
3,190350,190306
4,190520,190511
7,190720,190717
6,190890,190922
9,191080,191128
8,191280,191333
11,191500,191539
10,191680,191744
12,191900,191950
5,192180,192155
2,192410,192361
1,192640,192566
3,192820,192772
7,192960,192977
4,193230,193182
9,193370,193388
6,193580,193593
11,193780,193799
8,193980,194004
12,194200,194210
10,194440,194415
2,194890,194873
5,195050,195078
3,195330,195283
1,195580,195488
4,195740,195693
7,195950,195898
6,196140,196103
9,196310,196308
8,196460,196513
11,196670,196718
10,196870,196923
12,197090,197127
2,197360,197332
5,197540,197537
1,197820,197742
3,197980,197947
4,198150,198152
6,198330,198357
7,198570,198562
8,198770,198767
9,198950,198972
10,199150,199177
11,199350,199382
12,199610,199587
5,200040,200040
2,200280,200245
3,200470,200450
1,200730,200655
6,200840,200861
4,201090,201066
8,201240,201271
7,201500,201476
10,201640,201681
9,201820,201886
12,202080,202091
11,202290,202296
2,202530,202501
5,202700,202707
3,202930,202912
6,203090,203117
1,203380,203322
4,203550,203527
7,203760,203732
8,203940,203937
9,204120,204142
10,204330,204348
11,204520,204553
12,204770,204758
5,205170,205202
2,205390,205408
6,205580,205614
3,205840,205819
4,206060,206025
1,206280,206231
8,206430,206436
7,206680,206642
10,206820,206847
9,207040,207053
12,207210,207259
11,207430,207464
5,207680,207670
6,207910,207876
2,208110,208081
3,208290,208287
1,208470,208493
4,208720,208698
8,208900,208904
10,209090,209109
7,209290,209315
12,209530,209521
9,209740,209726
11,209940,209932
6,210390,210389
5,210620,210594
3,210830,210800
2,211050,211005
4,211250,211211
1,211520,211416
10,211580,211622
8,211830,211827
12,212020,212032
7,212240,212238
11,212400,212443
9,212600,212649
5,212800,212854
6,213040,213059
2,213230,213265
3,213450,213470
4,213700,213676
10,213890,213881
1,214160,214087
8,214310,214292
7,214500,214497
12,214730,214703
9,214880,214908
11,215100,215114
6,215520,215558
5,215760,215763
3,215970,215968
2,216170,216173
10,216360,216378
4,216580,216583
8,216750,216788
1,217080,216993
12,217230,217198
7,217470,217403
11,217580,217608
9,217770,217813
6,218000,218018
3,218220,218223
5,218390,218428
10,218610,218633
2,218830,218838
4,219050,219043
1,219280,219248
8,219470,219453
12,219690,219658
11,219880,219863
7,220050,220068
9,220240,220273
3,220730,220723
6,220960,220928
10,221160,221134
5,221310,221340
4,221520,221545
2,221760,221751
8,221950,221957
1,222230,222162
11,222320,222368
12,222510,222574
9,222710,222780
7,223000,222985
6,223210,223191
3,223430,223397
5,223600,223602
10,223820,223808
2,224030,224014
4,224220,224219
8,224410,224425
11,224640,224631
1,224880,224837
12,225050,225042
7,225240,225248
9,225430,225454
3,225950,225913
6,226120,226119
10,226370,226325
5,226560,226531
4,226730,226737
2,226990,226943
11,227110,227149
8,227340,227355
12,227510,227561
1,227840,227767
9,227940,227973
7,228190,228179
3,228400,228385
10,228600,228591
6,228770,228797
4,228980,229003
5,229190,229209
11,229400,229415
2,229620,229621
8,229890,229827
1,230070,230033
12,230240,230239
7,230440,230445
9,230610,230651
10,231120,231099
3,231330,231306
4,231500,231513
6,231700,231719
11,231900,231926
5,232120,232133
8,232320,232340
2,232530,232547
12,232740,232754
1,233010,232961
9,233150,233168
7,233350,233375
3,233650,233582
10,233770,233789
6,233940,233995
4,234210,234202
5,234450,234409
11,234600,234616
2,234810,234823
8,235010,235030
12,235230,235237
9,235430,235444
1,235680,235651
7,235900,235858
10,236370,236307
3,236550,236513
4,236740,236720
6,236920,236926
11,237140,237133
5,237300,237339
8,237470,237546
2,237730,237752
9,237910,237959
12,238150,238166
7,238360,238372
1,238630,238579
10,238790,238785
4,239040,238992
3,239240,239198
11,239420,239405
6,239550,239612
8,239820,239818
5,240010,240025
9,240180,240231
2,240410,240438
12,240650,240644
1,240880,240851
7,241110,241057
4,241540,241507
10,241730,241713
11,241890,241920
3,242150,242127
8,242290,242334
6,242540,242540
9,242730,242747
5,242940,242954
12,243140,243160
2,243330,243367
7,243570,243574
1,243850,243780
10,243990,243987
4,244210,244194
3,244450,244401
11,244610,244607
6,244800,244814
8,245020,245021
5,245230,245227
9,245370,245434
2,245650,245641
12,245860,245848
7,246020,246054
1,246300,246261
4,246760,246712
10,246930,246920
11,247100,247128
3,247340,247336
8,247530,247545
6,247780,247753
9,247940,247961
5,248130,248169
12,248350,248378
2,248570,248586
1,248800,248794
7,248980,249002
4,249230,249211
11,249400,249419
10,249610,249627
8,249870,249835
3,250080,250044
9,250230,250252
6,250440,250460
12,250670,250668
5,250900,250877
2,251100,251085
7,251260,251293
1,251550,251501
11,251880,251941
4,252140,252149
8,252330,252357
10,252580,252566
9,252750,252774
3,253000,252982
12,253170,253190
6,253430,253398
2,253630,253607
5,253800,253815
1,254060,254023
7,254270,254231
4,254420,254439
11,254630,254648
10,254830,254856
8,255060,255064
3,255310,255272
9,255430,255480
6,255640,255689
12,255930,255897
2,256080,256105
1,256340,256313
5,256520,256521
7,256750,256730
11,257150,257167
4,257350,257375
8,257600,257583
10,257810,257791
9,257950,258000
3,258220,258208
12,258420,258416
6,258640,258624
1,258840,258832
2,259040,259041
7,259230,259249
5,259400,259457
11,259650,259665
8,259860,259873
4,260140,260081
9,260230,260290
10,260490,260498
12,260700,260706
3,260940,260914
6,261100,261122
2,261350,261331
1,261590,261539
5,261760,261747
7,261940,261955
8,262370,262394
11,262600,262603
9,262760,262811
4,263000,263019
12,263180,263227
10,263430,263435
6,263670,263643
3,263890,263851
1,264130,264060
2,264300,264268
7,264530,264476
5,264710,264684
11,264820,264892
8,265110,265100
4,265320,265309
9,265460,265517
10,265670,265725
12,265930,265933
6,266120,266141
1,266380,266349
3,266580,266557
2,266760,266766
5,266950,266974
7,267210,267182
8,267610,267621
11,267830,267830
9,268000,268039
4,268210,268248
12,268430,268457
10,268690,268666
1,268960,268875
6,269120,269084
2,269310,269293
3,269520,269502
7,269710,269711
5,269870,269919
8,270080,270128
9,270280,270337
11,270510,270546
12,270770,270755
4,270960,270964
10,271170,271173
6,271400,271382
1,271630,271591
2,271840,271800
7,272000,272008
3,272220,272217
5,272420,272426
9,272800,272850
8,273010,273057
12,273250,273265
11,273470,273473
10,273700,273681
4,273860,273889
1,274150,274097
6,274350,274305
7,274530,274513
2,274730,274720
5,274880,274928
3,275110,275136
8,275310,275344
9,275520,275552
11,275700,275760
12,275960,275968
10,276170,276176
1,276430,276383
4,276600,276591
6,276770,276799
2,277000,277007
7,277240,277215
3,277430,277423
5,277670,277631
9,278050,278065
8,278250,278275
12,278470,278484
11,278680,278693
1,278970,278902
10,279110,279112
6,279260,279321
4,279520,279530
7,279740,279740
2,279970,279949
5,280180,280158
3,280400,280367
9,280520,280577
12,280780,280786
8,280990,280995
11,281160,281204
10,281430,281414
1,281670,281623
6,281800,281832
7,282030,282042
4,282230,282251
5,282480,282460
2,282700,282669
3,282900,282879
12,283270,283300
9,283460,283508
11,283670,283716
8,283890,283925
1,284220,284133
10,284390,284341
7,284530,284549
6,284770,284758
5,284940,284966
4,285160,285174
3,285370,285383
2,285570,285591
9,285730,285799
12,286030,286008
11,286190,286216
1,286460,286424
8,286630,286632
10,286860,286841
6,287070,287049
7,287250,287257
4,287490,287466
5,287680,287674
2,287870,287882
3,288080,288091
12,288510,288529
9,288730,288737
1,288990,288946
11,289140,289155
10,289350,289364
8,289550,289573
7,289810,289782
6,290040,289991
5,290240,290200
4,290430,290409
3,290650,290618
2,290790,290826
12,291020,291035
9,291220,291244
11,291430,291453
1,291650,291662
10,291820,291871
7,292080,292080
8,292290,292289
5,292500,292498
6,292730,292707
3,292920,292916
4,293130,293124
2,293350,293333
9,293710,293750
12,293910,293959
1,294210,294169
11,294350,294378
7,294600,294587
10,294800,294796
5,294990,295005
8,295160,295214
3,295440,295424
6,295610,295633
2,295850,295842
4,296070,296051
9,296230,296260
1,296510,296469
12,296650,296679
11,296830,296888
10,297070,297097
7,297290,297306
8,297480,297515
5,297750,297724
6,297950,297934
3,298150,298143
4,298410,298352
2,298590,298561
1,299060,298978
9,299130,299187
11,299290,299395
12,299530,299604
7,299850,299812
10,299990,300021
5,300270,300230
8,300420,300438
3,300660,300647
6,300850,300855
2,301090,301064
4,301310,301273
9,301470,301481
1,301730,301690
11,301850,301899
7,302070,302107
12,302330,302316
5,302520,302524
10,302720,302733
3,302970,302942
8,303130,303150
2,303360,303359
6,303540,303567
4,303820,303776
1,304250,304204
9,304450,304412
7,304660,304620
11,304800,304828
5,305000,305037
12,305240,305245
3,305460,305453
10,305640,305662
2,305910,305870
8,306030,306078
4,306250,306286
6,306450,306495
1,306730,306703
9,306920,306911
11,307110,307120
7,307280,307328
12,307570,307536
5,307750,307744
10,307930,307953
3,308160,308161
8,308400,308369
2,308600,308578
6,308770,308786
4,309020,308994
9,309420,309436
1,309730,309646
7,309920,309855
11,310040,310064
5,310260,310273
12,310480,310483
3,310710,310692
10,310900,310901
2,311140,311111
8,311300,311320
4,311550,311529
6,311710,311738
1,311990,311948
9,312120,312157
7,312350,312366
5,312570,312576
11,312730,312785
3,313000,312994
12,313200,313203
2,313460,313413
10,313570,313622
4,313880,313831
8,314030,314040
6,314270,314250
9,314690,314687
1,314940,314896
5,315090,315105
7,315360,315315
3,315550,315524
11,315720,315733
2,315940,315943
12,316170,316152
4,316370,316362
10,316580,316571
6,316760,316780
8,316920,316990
9,317150,317199
5,317390,317408
1,317670,317618
7,317850,317827
11,318040,318036
3,318210,318246
12,318500,318455
2,318630,318664
10,318890,318874
4,319090,319083
8,319270,319292
6,319530,319502
5,319880,319935
9,320140,320144
7,320400,320352
1,320640,320561
3,320810,320769
11,320980,320978
2,321160,321186
12,321390,321395
4,321570,321603
10,321780,321812
6,321990,322020
8,322230,322229
5,322430,322437
9,322640,322646
1,322920,322854
7,323100,323062
3,323290,323271
2,323470,323479
11,323650,323688
4,323920,323896
12,324070,324105
6,324310,324313
10,324470,324522
8,324770,324730
9,325200,325184
5,325430,325393
7,325630,325601
1,325900,325809
2,326080,326018
3,326280,326226
4,326460,326435
11,326610,326643
6,326820,326852
12,327010,327060
8,327180,327268
10,327400,327477
5,327700,327685
9,327900,327894
7,328100,328102
2,328350,328311
1,328590,328519
3,328800,328727
11,328940,328936
4,329130,329144
12,329330,329353
6,329580,329561
10,329720,329770
8,329960,329978
9,330400,330429
5,330620,330637
2,330860,330846
7,331100,331054
3,331350,331263
1,331560,331471
4,331710,331680
11,331880,331888
6,332100,332097
12,332310,332305
8,332450,332514
10,332720,332722
9,332910,332931
2,333130,333139
5,333300,333348
7,333530,333556
1,333820,333765
3,333950,333974
4,334170,334182
6,334370,334391
11,334600,334599
8,334800,334808
12,335010,335016
10,335280,335225
2,335690,335667
9,335920,335876
7,336080,336086
5,336280,336295
3,336510,336504
1,336760,336713
6,336910,336922
4,337130,337131
8,337270,337341
11,337520,337550
10,337690,337759
12,337950,337968
9,338190,338177
2,338410,338386
5,338590,338596
7,338800,338805
3,339030,339014
6,339220,339223
1,339520,339432
4,339660,339641
11,339820,339851
8,340050,340060
12,340260,340269
10,340490,340478
2,340960,340933
9,341190,341143
7,341360,341353
5,341570,341562
6,341770,341772
3,341970,341982
4,342220,342192
1,342480,342401
8,342600,342611
11,342800,342821
10,342970,343030
12,343230,343240
2,343450,343450
7,343670,343660
9,343860,343869
6,344050,344079
5,344290,344289
3,344510,344498
1,344770,344708
4,344950,344918
8,345100,345128
10,345340,345337
11,345510,345547
12,345760,345757
7,346250,346204
2,346450,346413
6,346610,346622
9,346830,346831
3,347060,347040
5,347210,347249
4,347480,347458
1,347750,347667
10,347870,347876
8,348000,348085
12,348250,348294
11,348460,348504
2,348710,348713
7,348950,348922
9,349100,349131
6,349330,349340
5,349580,349549
3,349760,349758
4,349940,349967
10,350180,350176
1,350450,350385
8,350610,350594
11,350770,350803
12,351020,351013
7,351510,351461
2,351720,351669
6,351870,351878
9,352070,352087
3,352310,352296
