Bell No,Actual Time,Ideal time from medium response Kalman Filter
1,0,0
12,650,241.739
11,930,483.478
10,1170,725.217
9,1370,966.957
8,1620,1208.7
7,1740,1450.43
6,1960,1692.17
5,2120,1933.91
4,2420,2175.65
3,2680,2417.39
2,2840,2659.13
1,3170,2900.87
12,3430,3142.61
11,3710,3384.35
10,3870,3626.09
9,4060,3867.83
8,4300,4109.57
7,4480,4351.3
6,4690,4593.04
5,4890,4834.78
4,5110,5076.52
3,5360,5318.26
2,5560,5560
1,6060,5992.45
12,6180,6206.47
11,6430,6420.5
10,6690,6634.52
9,6880,6848.55
8,7170,7062.58
7,7330,7276.6
6,7450,7490.63
5,7640,7704.65
4,7940,7918.68
3,8150,8132.71
2,8320,8346.73
1,8680,8560.76
12,8780,8774.78
11,8960,8988.81
10,9230,9202.84
9,9410,9416.86
8,9670,9630.89
7,9850,9844.92
6,9980,10058.9
5,10180,10273
4,10380,10487
3,10610,10701
2,10820,10915
1,11380,11342.5
12,11470,11546.5
11,11710,11750.5
10,11920,11954.4
9,12130,12158.4
8,12370,12362.4
7,12550,12566.3
6,12690,12770.3
5,12900,12974.3
4,13150,13178.2
3,13360,13382.2
2,13530,13586.2
1,13790,13790.2
12,14020,13994.1
11,14210,14198.1
10,14460,14402.1
9,14620,14606
8,14880,14810
7,15030,15014
6,15180,15217.9
5,15380,15421.9
4,15580,15625.9
3,15820,15829.8
2,16040,16033.8
1,16490,16506.7
12,16660,16711.8
11,16900,16916.9
10,17130,17121.9
9,17320,17327
8,17520,17532.1
7,17720,17737.2
6,17920,17942.3
5,18180,18147.4
4,18400,18352.5
3,18570,18557.6
2,18750,18762.7
1,19020,18967.7
12,19120,19172.8
11,19330,19377.9
10,19600,19583
9,19770,19788.1
8,20010,19993.2
7,20200,20198.3
6,20380,20403.4
5,20610,20608.4
4,20820,20813.5
3,21040,21018.6
2,21240,21223.7
1,21730,21679.5
12,21850,21883.7
11,22040,22087.9
10,22250,22292.1
9,22460,22496.4
8,22670,22700.6
7,22860,22904.8
6,23070,23109
5,23320,23313.2
4,23520,23517.4
3,23710,23721.7
2,23910,23925.9
1,24180,24130.1
12,24300,24334.3
11,24510,24538.5
10,24750,24742.8
9,24950,24947
8,25230,25151.2
7,25380,25355.4
6,25580,25559.6
5,25800,25763.8
4,25970,25968.1
3,26150,26172.3
2,26330,26376.5
1,26810,26830.9
12,26940,27036.3
11,27160,27241.7
10,27410,27447.2
9,27660,27652.6
8,27880,27858
7,28070,28063.4
6,28270,28268.8
5,28520,28474.3
4,28700,28679.7
3,28890,28885.1
2,29100,29090.5
1,29360,29296
12,29410,29501.4
11,29620,29706.8
10,29890,29912.2
9,30090,30117.6
8,30370,30323.1
7,30570,30528.5
6,30770,30733.9
5,30960,30939.3
4,31140,31144.8
3,31350,31350.2
2,31550,31555.6
1,32040,32014.4
12,32200,32219.6
11,32360,32424.7
10,32630,32629.8
9,32800,32835
8,33010,33040.1
7,33240,33245.2
6,33450,33450.4
5,33680,33655.5
4,33870,33860.6
3,34070,34065.8
2,34280,34270.9
1,34560,34476
12,34680,34681.1
11,34840,34886.3
10,35080,35091.4
9,35300,35296.5
8,35520,35501.7
7,35720,35706.8
6,35870,35911.9
5,36090,36117.1
4,36330,36322.2
3,36540,36527.3
2,36740,36732.5
1,37220,37187.6
12,37350,37392.8
11,37540,37597.9
10,37790,37803.1
9,38010,38008.3
8,38240,38213.4
7,38410,38418.6
6,38540,38623.8
5,38800,38828.9
4,39060,39034.1
3,39240,39239.3
2,39460,39444.4
1,39680,39649.6
12,39860,39854.8
11,40040,40060
10,40280,40265.1
9,40480,40470.3
8,40720,40675.5
7,40900,40880.6
6,41070,41085.8
5,41280,41291
4,41460,41496.1
3,41710,41701.3
2,41910,41906.5
1,42390,42361.3
12,42540,42566.6
11,42720,42772
10,42970,42977.3
9,43160,43182.6
8,43360,43388
7,43560,43593.3
6,43790,43798.6
5,44060,44004
4,44230,44209.3
3,44410,44414.6
2,44630,44620
1,44870,44825.3
12,45010,45030.6
11,45200,45236
10,45480,45441.3
9,45650,45646.6
8,45850,45852
7,46050,46057.3
6,46210,46262.6
5,46470,46468
4,46660,46673.3
3,46890,46878.6
2,47120,47084
1,47540,47535.7
12,47730,47741.4
11,47910,47947.1
10,48130,48152.8
9,48340,48358.5
8,48540,48564.2
7,48750,48769.9
6,48970,48975.7
5,49220,49181.4
4,49390,49387.1
3,49590,49592.8
2,49810,49798.5
1,50060,50004.2
12,50190,50209.9
11,50380,50415.6
10,50620,50621.3
9,50820,50827.1
8,51030,51032.8
7,51230,51238.5
6,51430,51444.2
5,51670,51649.9
4,51870,51855.6
3,52070,52061.3
2,52270,52267
1,52730,52724.7
12,52910,52930.7
11,53110,53136.8
10,53320,53342.8
9,53530,53548.9
8,53740,53754.9
7,53950,53961
6,54140,54167
5,54440,54373
4,54630,54579.1
3,54810,54785.1
2,54990,54991.2
1,55240,55197.2
12,55380,55403.3
11,55580,55609.3
10,55820,55815.3
9,56020,56021.4
8,56250,56227.4
7,56500,56433.5
6,56610,56639.5
5,56820,56845.6
4,57030,57051.6
3,57250,57257.6
2,57450,57463.7
1,57910,57908.8
12,58050,58114.8
11,58280,58320.8
10,58520,58526.9
9,58710,58732.9
8,58950,58938.9
7,59160,59145
6,59330,59351
5,59610,59557
4,59740,59763.1
3,59960,59969.1
2,60160,60175.1
1,60440,60381.2
12,60530,60587.2
11,60750,60793.2
10,61010,60999.3
9,61200,61205.3
8,61450,61411.3
7,61660,61617.4
6,61830,61823.4
5,62040,62029.4
4,62230,62235.4
3,62430,62441.5
2,62630,62647.5
12,63140,63124.2
1,63440,63330.8
10,63520,63537.4
11,63740,63744.1
8,63950,63950.7
9,64210,64157.3
6,64360,64363.9
7,64600,64570.6
4,64740,64777.2
5,64980,64983.8
2,65140,65190.4
3,65350,65397.1
1,65690,65603.7
12,65780,65810.3
10,66030,66016.9
8,66290,66223.5
11,66490,66430.2
6,66670,66636.8
9,66830,66843.4
4,67020,67050
7,67260,67256.7
2,67480,67463.3
5,67600,67669.9
3,67850,67876.5
12,68270,68328.2
1,68550,68533.5
8,68760,68738.7
10,68990,68944
6,69160,69149.2
11,69380,69354.5
4,69540,69559.7
9,69740,69765
2,69960,69970.2
7,70120,70175.5
3,70330,70380.7
5,70560,70586
12,70730,70791.2
8,71050,70996.5
1,71230,71201.7
10,71430,71407
11,71680,71612.2
6,71820,71817.4
9,72040,72022.7
4,72220,72227.9
7,72420,72433.2
2,72660,72638.4
5,72820,72843.7
3,73020,73048.9
8,73510,73508.2
12,73600,73714.8
10,73920,73921.5
1,74210,74128.1
6,74300,74334.8
11,74560,74541.4
4,74750,74748
9,74980,74954.7
2,75190,75161.3
7,75380,75368
3,75580,75574.6
5,75770,75781.3
8,76000,75987.9
12,76120,76194.6
1,76410,76401.2
10,76580,76607.9
6,76810,76814.5
4,77040,77021.2
11,77230,77227.8
2,77460,77434.5
9,77660,77641.1
3,77910,77847.7
7,78040,78054.4
5,78210,78261
12,78680,78720
8,78950,78927.2
10,79140,79134.4
1,79390,79341.6
4,79530,79548.8
6,79720,79756
2,79970,79963.2
11,80170,80170.4
3,80370,80377.6
9,80570,80584.8
5,80770,80792.1
7,80970,80999.3
8,81250,81206.5
12,81370,81413.7
10,81640,81620.9
4,81830,81828.1
1,82090,82035.3
6,82260,82242.5
11,82500,82449.7
2,82670,82656.9
9,82880,82864.1
3,83100,83071.3
7,83230,83278.5
5,83420,83485.7
12,83920,83949.5
8,84160,84158.3
4,84360,84367.1
10,84570,84575.9
6,84770,84784.6
1,85090,84993.4
2,85160,85202.2
11,85420,85411
3,85630,85619.8
9,85850,85828.6
5,86020,86037.3
7,86230,86246.1
12,86400,86454.9
4,86650,86663.7
8,86890,86872.5
10,87110,87081.3
1,87370,87290.1
6,87520,87498.8
2,87720,87707.6
3,87940,87916.4
11,88090,88125.2
5,88280,88334
9,88500,88542.8
7,88790,88751.5
4,89120,89202.2
12,89350,89411.3
10,89620,89620.3
8,89830,89829.4
6,90040,90038.5
1,90340,90247.6
3,90530,90456.7
2,90670,90665.8
5,90860,90874.8
11,91050,91083.9
7,91270,91293
9,91460,91502.1
12,91660,91711.2
4,91920,91920.2
8,92120,92129.3
10,92350,92338.4
6,92560,92547.5
3,92840,92756.6
1,93000,92965.7
2,93220,93174.7
11,93390,93383.8
5,93530,93592.9
9,93740,93802
7,94030,94011.1
4,94450,94459.9
12,94600,94669.7
10,94850,94879.6
8,95130,95089.5
3,95360,95299.4
6,95490,95509.2
2,95720,95719.1
1,95960,95929
5,96140,96138.9
11,96340,96348.7
7,96530,96558.6
9,96730,96768.5
4,96910,96978.4
10,97160,97188.2
12,97320,97398.1
3,97670,97608
8,97830,97817.9
6,98040,98027.8
1,98320,98237.6
2,98490,98447.5
5,98640,98657.4
7,98880,98867.3
11,99070,99077.1
9,99270,99287
10,99710,99727.4
4,99870,99937.8
3,100110,100148
12,100300,100359
6,100570,100569
8,100800,100779
2,101020,100990
1,101270,101200
7,101410,101410
5,101670,101621
9,101860,101831
11,102030,102042
4,102170,102252
10,102400,102462
12,102620,102673
3,102910,102883
8,103100,103094
6,103280,103304
2,103520,103514
7,103730,103725
1,103960,103935
5,104150,104145
11,104370,104356
9,104590,104566
10,104980,105013
4,105180,105223
3,105440,105432
12,105630,105642
6,105860,105851
8,106080,106060
7,106260,106270
2,106490,106479
5,106730,106689
1,106950,106898
9,107090,107107
11,107300,107317
10,107550,107526
3,107760,107736
4,107910,107945
6,108160,108154
12,108370,108364
7,108550,108573
8,108790,108783
2,109020,108992
1,109200,109201
5,109370,109411
11,109620,109620
9,109810,109830
3,110310,110283
10,110470,110493
6,110700,110704
4,110960,110914
7,111110,111124
12,111300,111335
2,111540,111545
8,111790,111755
5,111950,111965
1,112190,112176
9,112350,112386
11,112540,112596
10,112840,112807
3,113050,113017
4,113240,113227
6,113400,113437
12,113640,113648
7,113880,113858
8,114110,114068
2,114310,114279
5,114430,114489
9,114690,114699
1,114970,114909
11,115080,115120
3,115630,115575
10,115810,115785
6,115970,115995
4,116200,116205
7,116390,116415
12,116590,116625
2,116820,116835
8,117050,117046
9,117270,117256
5,117460,117466
11,117670,117676
1,117920,117886
3,118140,118096
6,118330,118306
10,118520,118516
7,118780,118727
4,118900,118937
2,119160,119147
12,119300,119357
9,119520,119567
8,119760,119777
5,119970,119987
1,120230,120198
11,120430,120408
6,120860,120855
3,121100,121065
7,121300,121275
10,121470,121485
2,121680,121695
4,121900,121905
9,122110,122116
12,122260,122326
5,122480,122536
8,122730,122746
11,122950,122956
1,123200,123166
3,123370,123376
6,123590,123587
10,123810,123797
7,124040,124007
4,124250,124217
2,124450,124427
12,124610,124637
9,124810,124847
8,125070,125057
5,125240,125268
11,125440,125478
1,125760,125688
6,126150,126138
3,126390,126348
7,126600,126559
10,126740,126770
2,126930,126981
4,127270,127191
9,127390,127402
12,127490,127613
5,127800,127823
8,128000,128034
1,128290,128245
11,128420,128456
6,128660,128666
7,128920,128877
3,129110,129088
2,129300,129298
10,129530,129509
9,129690,129720
4,129990,129930
5,130090,130141
12,130320,130352
8,130550,130563
11,130770,130773
1,131050,130984
7,131460,131435
6,131650,131644
2,131880,131854
3,132090,132064
9,132260,132273
10,132450,132483
5,132700,132693
4,132970,132902
8,133050,133112
12,133290,133321
1,133560,133531
11,133730,133741
6,133940,133950
7,134160,134160
3,134380,134370
2,134580,134579
10,134770,134789
9,134980,134999
4,135190,135208
5,135400,135418
8,135650,135627
1,135870,135837
12,136010,136047
11,136290,136256
7,136730,136709
6,136940,136918
2,137160,137128
3,137360,137337
9,137490,137547
10,137720,137756
