Bell No,Actual Time,Ideal time from medium response Kalman Filter
7,68210,68232.2
5,68500,68434.3
10,68640,68636.4
4,68810,68838.5
2,69030,69040.6
11,69220,69242.7
6,69480,69444.8
8,69660,69646.9
1,69870,69849
12,69980,70051.1
9,70230,70253.2
7,70430,70455.3
3,70690,70657.4
5,70920,70859.5
4,71310,71280.1
10,71500,71481.7
11,71680,71683.2
2,71850,71884.8
8,72040,72086.4
6,72330,72287.9
12,72470,72489.5
1,72670,72691
7,72870,72892.6
9,73060,73094.1
5,73240,73295.7
3,73500,73497.3
10,73710,73698.8
4,73910,73900.4
2,74050,74101.9
11,74270,74303.5
6,74550,74505
8,74710,74706.6
12,74890,74908.2
7,75100,75109.7
1,75350,75311.3
9,75520,75512.8
3,75750,75714.4
5,75930,75916
4,76390,76350.8
10,76590,76552.6
11,76760,76754.3
2,76940,76956
8,77110,77157.7
6,77360,77359.4
7,77530,77561.2
12,77730,77762.9
9,77920,77964.6
1,78200,78166.3
5,78410,78368
3,78640,78569.8
4,78810,78771.5
11,78960,78973.2
10,79160,79174.9
8,79380,79376.6
2,79610,79578.4
7,79720,79780.1
6,79970,79981.8
12,80120,80183.5
1,80410,80385.2
9,80580,80587
3,80800,80788.7
5,81020,80990.4
11,81430,81416.5
4,81600,81617.8
8,81810,81819.1
10,82040,82020.3
7,82180,82221.6
2,82430,82422.9
12,82610,82624.2
6,82810,82825.4
9,82990,83026.7
1,83240,83228
5,83440,83429.3
3,83650,83630.6
4,83890,83831.8
11,84020,84033.1
10,84230,84234.4
8,84430,84435.7
2,84660,84636.9
7,84820,84838.2
6,85060,85039.5
12,85180,85240.8
9,85390,85442
5,85640,85643.3
1,85890,85844.6
3,86070,86045.9
11,86500,86464.4
4,86630,86666.3
8,86830,86868.3
10,87070,87070.2
7,87230,87272.1
2,87480,87474
12,87690,87675.9
6,87860,87877.9
5,88070,88079.8
9,88240,88281.7
3,88530,88483.6
1,88720,88685.5
11,88860,88887.5
8,89080,89089.4
4,89280,89291.3
7,89460,89493.2
10,89620,89695.1
12,89880,89897.1
2,90090,90099
5,90300,90300.9
6,90540,90502.8
9,90720,90704.7
1,90940,90906.6
3,91160,91108.6
8,91530,91524.3
11,91770,91728.5
7,91860,91932.8
4,92100,92137.1
12,92320,92341.3
10,92480,92545.6
5,92740,92749.9
2,93000,92954.1
9,93170,93158.4
6,93380,93362.6
3,93630,93566.9
1,93790,93771.2
11,93940,93975.4
8,94090,94179.7
4,94390,94383.9
7,94540,94588.2
10,94730,94792.5
12,94920,94996.7
2,95190,95201
5,95390,95405.3
6,95620,95609.5
9,95800,95813.8
3,96150,96018
1,96320,96222.3
8,96610,96621.6
11,96830,96824.5
7,96950,97027.4
4,97230,97230.3
12,97390,97433.2
10,97600,97636.2
5,97820,97839.1
2,98060,98042
9,98260,98244.9
6,98460,98447.8
1,98650,98650.7
3,98910,98853.6
8,99040,99056.5
7,99250,99259.4
11,99400,99462.3
12,99620,99665.2
4,99870,99868.1
5,100050,100071
10,100270,100274
9,100470,100477
2,100660,100680
6,100910,100883
3,101110,101086
1,101340,101288
7,101640,101692
8,101840,101896
12,102070,102099
11,102270,102303
5,102520,102507
4,102710,102710
9,102910,102914
10,103120,103117
6,103320,103321
2,103530,103524
1,103780,103728
3,104030,103932
8,104160,104135
7,104370,104339
11,104440,104542
12,104670,104746
4,104940,104950
5,105170,105153
10,105300,105357
9,105530,105560
6,105720,105764
1,106000,105967
2,106200,106171
3,106450,106375
7,106790,106775
8,106920,106979
12,107170,107182
11,107350,107386
5,107570,107590
4,107830,107794
9,107990,107998
10,108220,108202
1,108410,108406
6,108630,108610
3,108840,108814
2,109020,109018
7,109160,109222
12,109350,109426
8,109620,109630
5,109840,109834
11,109980,110038
9,110200,110242
4,110450,110446
10,110650,110650
6,110870,110853
1,111090,111057
2,111330,111261
3,111490,111465
12,111820,111846
