Bell No,Actual Time,Ideal time from medium response Kalman Filter
1,0,0
2,200,218.261
3,420,436.522
4,660,654.783
5,870,873.043
6,1120,1091.3
7,1340,1309.57
8,1560,1527.83
9,1760,1746.09
10,2000,1964.35
11,2160,2182.61
12,2390,2400.87
1,2730,2619.13
2,2970,2837.39
3,3170,3055.65
4,3330,3273.91
5,3510,3492.17
6,3710,3710.43
7,3910,3928.7
8,4140,4146.96
9,4360,4365.22
10,4540,4583.48
11,4730,4801.74
12,5020,5020
1,5540,5457.91
2,5710,5665.99
3,5910,5874.07
4,6140,6082.15
5,6290,6290.23
6,6560,6498.32
7,6770,6706.4
8,6880,6914.48
9,7110,7122.56
10,7290,7330.64
11,7480,7538.72
12,7690,7746.8
1,8020,7954.88
2,8230,8162.96
3,8440,8371.04
4,8600,8579.12
5,8730,8787.2
6,8970,8995.28
7,9180,9203.36
8,9370,9411.44
9,9570,9619.53
10,9850,9827.61
11,9980,10035.7
12,10220,10243.8
1,10770,10696.8
2,10970,10900.8
3,11160,11104.8
4,11350,11308.8
5,11480,11512.8
6,11730,11716.8
7,11910,11920.8
8,12080,12124.8
9,12320,12328.8
10,12530,12532.8
11,12700,12736.8
12,12910,12940.9
1,13200,13144.9
2,13400,13348.9
3,13580,13552.9
4,13770,13756.9
5,13920,13960.9
6,14170,14164.9
7,14360,14368.9
8,14530,14572.9
9,14760,14776.9
10,14980,14980.9
11,15160,15184.9
12,15400,15388.9
1,15920,15854.6
2,16110,16058
3,16300,16261.4
4,16490,16464.8
5,16650,16668.2
6,16880,16871.6
7,17070,17074.9
8,17270,17278.3
9,17500,17481.7
10,17700,17685.1
11,17820,17888.5
12,18050,18091.9
1,18350,18295.3
2,18540,18498.6
3,18700,18702
4,18920,18905.4
5,19100,19108.8
6,19300,19312.2
7,19490,19515.6
8,19710,19718.9
9,19920,19922.3
10,20140,20125.7
11,20290,20329.1
12,20560,20532.5
1,21030,20982.1
2,21220,21183.2
3,21390,21384.3
4,21600,21585.4
5,21760,21786.6
6,21980,21987.7
7,22180,22188.8
8,22310,22390
9,22590,22591.1
10,22800,22792.2
11,22950,22993.3
12,23170,23194.5
1,23460,23395.6
2,23640,23596.7
3,23830,23797.8
4,24010,23999
5,24180,24200.1
6,24380,24401.2
7,24600,24602.3
8,24780,24803.5
9,25010,25004.6
10,25200,25205.7
11,25360,25406.8
12,25650,25608
1,26150,26074.3
2,26350,26275.1
3,26500,26475.9
4,26680,26676.8
5,26850,26877.6
6,27080,27078.4
7,27270,27279.3
8,27460,27480.1
9,27690,27680.9
10,27880,27881.8
11,28020,28082.6
12,28230,28283.5
1,28540,28484.3
2,28720,28685.1
3,28910,28886
4,29070,29086.8
5,29250,29287.6
6,29490,29488.5
7,29690,29689.3
8,29860,29890.1
9,30120,30091
10,30330,30291.8
11,30460,30492.6
12,30710,30693.5
1,31280,31161.9
2,31390,31361.9
3,31570,31561.9
4,31790,31761.9
5,31950,31961.9
6,32160,32161.9
7,32360,32361.9
8,32520,32561.9
9,32780,32761.9
10,32990,32961.9
11,33130,33161.9
12,33310,33361.9
1,33570,33561.9
2,33760,33761.9
3,33960,33961.9
4,34170,34161.9
5,34320,34361.9
6,34550,34561.9
7,34760,34761.9
8,34950,34961.9
9,35190,35161.9
10,35380,35361.9
11,35530,35561.9
12,35810,35761.9
1,36290,36222.3
2,36420,36422.5
3,36600,36622.8
4,36810,36823.1
5,37000,37023.4
6,37220,37223.6
7,37410,37423.9
8,37620,37624.2
9,37870,37824.5
10,38030,38024.7
11,38150,38225
12,38400,38425.3
1,38680,38625.5
2,38840,38825.8
3,39030,39026.1
4,39230,39226.4
5,39410,39426.6
6,39630,39626.9
7,39810,39827.2
8,39980,40027.5
9,40230,40227.7
10,40480,40428
11,40590,40628.3
12,40880,40828.6
1,41360,41301.4
2,41550,41501.4
3,41720,41701.5
4,41940,41901.6
5,42110,42101.7
6,42300,42301.7
7,42500,42501.8
8,42650,42701.9
9,42900,42902
10,43090,43102.1
11,43240,43302.1
12,43440,43502.2
1,43780,43702.3
2,43940,43902.4
3,44130,44102.4
4,44300,44302.5
5,44480,44502.6
6,44690,44702.7
7,44920,44902.8
8,45100,45102.8
9,45320,45302.9
10,45510,45503
11,45640,45703.1
12,45940,45903.1
1,46420,46375.3
2,46600,46576.3
3,46810,46777.3
4,46970,46978.3
5,47160,47179.3
6,47360,47380.3
7,47570,47581.3
8,47780,47782.3
9,48030,47983.3
10,48200,48184.3
11,48320,48385.3
12,48560,48586.3
1,48820,48787.3
2,49000,48988.3
3,49200,49189.3
4,49390,49390.3
5,49570,49591.3
6,49770,49792.2
7,49980,49993.2
8,50200,50194.2
9,50410,50395.2
10,50620,50596.2
11,50750,50797.2
12,51050,50998.2
2,51480,51474.2
1,51720,51677.5
4,51920,51880.8
3,52110,52084.1
6,52290,52287.4
5,52510,52490.7
8,52670,52694
7,52900,52897.3
10,53040,53100.6
9,53300,53303.9
12,53460,53507.2
11,53680,53710.5
1,53870,53913.8
2,54100,54117.1
4,54340,54320.4
6,54570,54523.7
3,54790,54727
8,54960,54930.3
5,55110,55133.6
10,55320,55336.9
7,55540,55540.2
12,55740,55743.5
9,55950,55946.8
11,56180,56150.1
2,56590,56606.7
1,56820,56808.9
6,57020,57011.1
4,57250,57213.3
8,57430,57415.5
3,57610,57617.7
10,57760,57819.9
5,57950,58022.1
12,58200,58224.3
7,58430,58426.5
11,58600,58628.7
9,58830,58830.9
2,59050,59033.1
6,59250,59235.3
1,59480,59437.4
4,59670,59639.6
3,59870,59841.8
8,60070,60044
5,60220,60246.2
10,60390,60448.4
7,60630,60650.6
12,60820,60852.8
9,61090,61055
11,61280,61257.2
6,61740,61723
2,61960,61926
4,62160,62129
1,62390,62332
8,62540,62535
3,62760,62738
10,62840,62941
5,63070,63143.9
12,63290,63346.9
7,63490,63549.9
11,63710,63752.9
9,63940,63955.9
6,64180,64158.9
2,64410,64361.9
1,64620,64564.9
4,64800,64767.9
8,64990,64970.9
10,65180,65173.9
3,65420,65376.8
12,65570,65579.8
5,65760,65782.8
11,65990,65985.8
7,66180,66188.8
9,66390,66391.8
2,66890,66866.3
6,67090,67070
4,67290,67273.7
1,67530,67477.4
10,67660,67681.1
8,67870,67884.8
12,68070,68088.5
3,68300,68292.2
11,68450,68495.9
5,68690,68699.6
9,68890,68903.3
7,69070,69107
6,69310,69310.7
2,69570,69514.4
4,69720,69718.1
10,69930,69921.8
1,70180,70125.5
8,70360,70329.2
3,70560,70532.9
12,70760,70736.6
5,70950,70940.3
11,71130,71144
7,71300,71347.7
9,71510,71551.4
2,72000,72022.2
6,72230,72228
10,72450,72433.8
4,72610,72639.6
8,72850,72845.5
1,73110,73051.3
12,73270,73257.1
3,73460,73462.9
11,73640,73668.7
5,73880,73874.5
9,74030,74080.3
7,74230,74286.2
2,74470,74492
10,74690,74697.8
6,74860,74903.6
4,75090,75109.4
8,75530,75315.2
1,75590,75521
12,75710,75726.8
11,75920,75932.7
3,76130,76138.5
9,76330,76344.3
5,76520,76550.1
7,76750,76755.9
10,77200,77200.7
2,77400,77403.9
4,77600,77607
6,77780,77810.2
8,78010,78013.3
1,78240,78216.5
11,78390,78419.6
12,78580,78622.8
9,78790,78826
3,79010,79029.1
7,79200,79232.3
5,79410,79435.4
2,79650,79638.6
10,79840,79841.8
6,80050,80044.9
4,80280,80248.1
8,80450,80451.2
11,80680,80654.4
1,80910,80857.6
12,81070,81060.7
3,81280,81263.9
9,81440,81467
5,81610,81670.2
7,81890,81873.4
10,82340,82347.9
2,82540,82554
4,82800,82760.1
6,82970,82966.2
11,83180,83172.3
8,83410,83378.4
12,83570,83584.5
1,83820,83790.6
9,84010,83996.7
3,84240,84202.8
7,84420,84408.8
5,84540,84614.9
10,84760,84821
4,85010,85027.1
2,85220,85233.2
11,85440,85439.3
6,85620,85645.4
8,85880,85851.5
1,86090,86057.6
12,86280,86263.7
9,86460,86469.8
7,86700,86675.9
3,86910,86881.9
5,87080,87088
4,87500,87527.4
10,87630,87733.5
11,87880,87939.7
2,88160,88145.8
8,88350,88351.9
6,88580,88558
12,88800,88764.1
1,89000,88970.2
7,89160,89176.4
9,89350,89382.5
5,89530,89588.6
3,89810,89794.7
10,89960,90000.8
4,90160,90207
2,90410,90413.1
11,90620,90619.2
6,90830,90825.3
8,91040,91031.4
12,91240,91237.6
7,91470,91443.7
1,91710,91649.8
9,91840,91855.9
3,92050,92062
5,92290,92268.1
4,92700,92705.4
10,92860,92911.3
11,93060,93117.3
2,93310,93323.3
8,93490,93529.3
6,93750,93735.3
7,93940,93941.2
12,94140,94147.2
9,94360,94353.2
1,94620,94559.2
5,94770,94765.1
3,94960,94971.1
4,95150,95177.1
11,95350,95383.1
10,95540,95589.1
8,95810,95795
2,96000,96001
7,96180,96207
6,96390,96413
12,96610,96618.9
1,96860,96824.9
9,97040,97030.9
3,97260,97236.9
5,97480,97442.8
11,97840,97882.1
4,98040,98088.7
8,98280,98295.4
10,98480,98502
7,98690,98708.7
2,98910,98915.4
12,99120,99122
6,99350,99328.7
9,99550,99535.3
1,99770,99742
5,99970,99948.6
3,100170,100155
4,100360,100362
11,100530,100569
10,100760,100775
8,100990,100982
2,101190,101189
7,101340,101395
6,101550,101602
12,101830,101809
9,102000,102015
5,102260,102222
1,102470,102429
3,102650,102635
11,103030,103071
4,103270,103278
8,103480,103484
10,103710,103690
7,103850,103897
2,104080,104103
12,104310,104310
6,104520,104516
5,104720,104722
9,104960,104929
3,105140,105135
1,105350,105342
11,105540,105548
8,105730,105754
4,105970,105961
7,106150,106167
10,106330,106373
12,106570,106580
2,106790,106786
5,107000,106993
6,107170,107199
9,107430,107405
1,107650,107612
3,107830,107818
8,108270,108257
11,108480,108463
7,108640,108670
4,108860,108876
12,109060,109083
10,109240,109289
5,109490,109495
2,109740,109702
9,109920,109908
6,110120,110115
3,110340,110321
1,110560,110527
11,110710,110734
8,110930,110940
4,111120,111147
7,111300,111353
10,111520,111559
12,111760,111766
2,112010,111972
5,112170,112179
6,112390,112385
9,112600,112591
3,112820,112798
1,113030,113004
8,113430,113439
11,113630,113646
7,113820,113853
4,114060,114061
12,114230,114268
10,114430,114475
5,114670,114683
2,114910,114890
9,115150,115097
6,115320,115304
1,115540,115512
3,115720,115719
8,115920,115926
7,116110,116133
11,116290,116341
12,116530,116548
4,116750,116755
5,116960,116962
10,117160,117170
9,117420,117377
2,117590,117584
6,117760,117792
3,118000,117999
1,118260,118206
7,118630,118640
8,118810,118847
12,119000,119055
11,119220,119263
