Bell No,Actual Time,Ideal time from medium response Kalman Filter
8,193590,193568
1,193980,193964
5,194160,194169
3,194410,194374
7,194560,194579
2,194830,194784
9,195030,194989
4,195190,195194
11,195370,195399
6,195570,195604
12,195770,195809
8,195970,196014
10,196180,196219
1,196400,196424
5,196600,196629
7,196850,196834
3,197080,197039
9,197250,197244
2,197470,197449
11,197670,197654
4,197880,197859
12,198050,198064
6,198270,198269
10,198450,198474
8,198720,198679
5,199080,199082
1,199270,199287
3,199550,199492
7,199710,199697
2,199930,199902
9,200150,200108
4,200280,200313
11,200490,200518
6,200690,200723
12,200890,200928
8,201110,201133
10,201390,201338
1,201540,201544
5,201720,201749
3,202030,201954
2,202200,202159
7,202400,202364
4,202560,202569
9,202770,202775
6,202990,202980
11,203130,203185
8,203390,203390
12,203540,203595
10,203830,203800
5,204200,204203
1,204380,204408
2,204630,204613
3,204840,204818
4,205060,205023
7,205270,205228
6,205450,205433
9,205600,205638
8,205850,205843
11,206010,206048
10,206240,206254
12,206370,206459
5,206680,206664
2,206890,206869
1,207080,207074
3,207330,207279
7,207530,207484
4,207730,207689
9,207920,207894
6,208100,208099
11,208260,208305
8,208540,208510
12,208660,208715
10,208890,208920
2,209320,209320
5,209520,209524
3,209740,209729
1,209940,209933
4,210230,210138
7,210350,210342
6,210550,210547
9,210730,210751
8,210930,210956
11,211150,211160
10,211290,211365
12,211500,211569
2,211780,211774
5,211960,211979
1,212200,212183
3,212410,212388
4,212620,212592
6,212850,212797
7,213050,213001
8,213240,213206
9,213410,213410
10,213600,213615
11,213770,213819
12,214000,214024
5,214430,214420
2,214590,214622
3,214860,214825
1,215060,215028
6,215250,215231
4,215420,215434
8,215640,215636
7,215830,215839
10,216030,216042
9,216220,216245
12,216390,216448
11,216630,216650
2,216880,216853
5,217030,217056
3,217290,217259
6,217510,217462
1,217680,217664
4,217920,217867
7,218030,218070
8,218270,218273
9,218480,218476
10,218710,218678
11,218840,218881
12,219050,219084
5,219540,219491
2,219680,219695
6,219900,219899
3,220080,220102
4,220370,220306
1,220530,220510
8,220720,220714
7,220930,220917
10,221100,221121
9,221280,221325
12,221440,221529
11,221680,221732
5,221910,221936
6,222170,222140
2,222340,222344
3,222580,222547
1,222790,222751
4,223090,222955
8,223180,223159
10,223390,223362
7,223570,223566
12,223690,223770
9,223930,223974
11,224180,224178
6,224580,224571
5,224750,224774
3,224980,224976
2,225170,225179
4,225450,225381
1,225600,225584
10,225800,225786
8,225980,225989
12,226100,226191
7,226410,226394
11,226540,226596
9,226710,226799
5,226980,227001
6,227250,227203
2,227460,227406
3,227650,227608
4,227830,227811
10,228020,228013
1,228190,228216
8,228440,228418
7,228650,228621
12,228790,228823
9,229000,229026
11,229230,229228
6,229680,229634
5,229860,229837
3,230070,230040
2,230270,230244
10,230450,230447
4,230590,230650
8,230850,230854
1,231010,231057
12,231200,231260
7,231480,231464
11,231740,231667
9,231840,231870
6,232120,232073
3,232260,232277
5,232460,232480
10,232650,232683
2,232870,232887
4,233090,233090
1,233320,233293
8,233470,233497
12,233690,233700
11,233940,233903
7,234120,234107
9,234330,234310
3,234770,234719
6,234990,234921
10,235140,235124
5,235350,235327
4,235520,235530
2,235730,235732
8,235940,235935
1,236090,236138
11,236320,236340
12,236480,236543
9,236660,236746
7,236930,236948
6,237220,237151
3,237410,237354
5,237580,237556
10,237750,237759
2,237950,237962
4,238200,238165
8,238440,238367
11,238540,238570
1,238730,238773
12,238970,238975
7,239190,239178
9,239360,239381
3,239870,239806
6,240100,240009
10,240240,240212
5,240420,240414
4,240660,240617
2,240820,240820
11,241070,241022
8,241230,241225
12,241370,241428
1,241530,241630
9,241770,241833
7,242010,242036
3,242280,242238
10,242490,242441
6,242710,242644
4,242870,242846
5,243020,243049
11,243240,243252
2,243450,243454
8,243660,243657
1,243870,243860
12,244070,244062
7,244250,244265
9,244450,244468
10,244880,244879
3,245060,245081
4,245310,245284
6,245560,245486
11,245650,245689
5,245920,245891
8,246110,246094
2,246310,246296
12,246450,246499
1,246660,246701
9,246890,246904
7,247120,247106
3,247310,247309
10,247510,247511
6,247750,247714
4,247910,247916
5,248120,248119
11,248330,248321
2,248480,248524
8,248730,248726
12,248890,248929
9,249120,249131
1,249380,249333
7,249550,249536
10,249960,249952
3,250150,250157
4,250360,250362
6,250590,250567
11,250830,250772
5,250970,250977
8,251180,251182
2,251380,251387
9,251580,251592
12,251670,251797
7,251980,252001
1,252220,252206
10,252430,252411
4,252630,252616
3,252840,252821
11,253040,253026
6,253220,253231
8,253430,253436
5,253640,253641
9,253940,253846
2,254040,254051
12,254200,254256
1,254490,254461
7,254670,254666
4,255080,255064
10,255250,255267
11,255440,255471
3,255650,255674
8,255890,255877
6,256080,256080
9,256340,256283
5,256520,256486
12,256640,256689
2,256790,256893
7,257090,257096
1,257340,257299
10,257530,257502
4,257680,257705
3,257890,257908
11,258130,258111
6,258340,258315
8,258550,258518
5,258720,258721
9,258930,258924
2,259070,259127
12,259280,259330
7,259520,259533
1,259800,259737
4,260140,260147
10,260360,260351
11,260540,260555
3,260760,260759
8,260950,260964
6,261200,261168
9,261380,261372
5,261620,261576
12,261770,261780
2,261890,261985
1,262220,262189
7,262390,262393
4,262600,262597
11,262810,262801
10,262970,263006
8,263220,263210
3,263470,263414
9,263620,263618
6,263830,263822
12,264010,264027
5,264200,264231
2,264400,264435
7,264660,264639
1,264880,264843
11,265290,265255
4,265470,265459
8,265660,265663
10,265880,265868
9,266060,266072
3,266270,266276
12,266450,266481
6,266730,266685
2,266840,266889
5,267020,267094
1,267310,267298
7,267510,267502
4,267750,267707
11,267920,267911
10,268160,268115
8,268320,268319
3,268550,268524
9,268710,268728
6,268970,268932
12,269130,269137
2,269290,269341
1,269560,269545
5,269680,269750
7,270000,269954
11,270400,270360
4,270530,270565
8,270740,270770
10,271010,270975
9,271160,271180
3,271380,271386
12,271590,271591
6,271810,271796
1,272020,272001
2,272230,272207
7,272390,272412
5,272560,272617
11,272820,272822
8,273010,273027
4,273210,273233
9,273410,273438
10,273660,273643
12,273820,273848
3,274020,274054
6,274300,274259
2,274490,274464
1,274710,274669
5,274830,274874
7,275140,275080
8,275530,275480
11,275700,275686
9,275880,275891
4,276090,276097
12,276240,276302
10,276450,276508
6,276680,276714
3,276920,276919
1,277150,277125
2,277400,277330
7,277550,277536
5,277750,277742
11,277910,277947
8,278140,278153
4,278330,278358
9,278530,278564
10,278750,278770
12,278890,278975
6,279180,279181
1,279440,279386
3,279640,279592
2,279800,279798
5,279980,280003
7,280280,280209
8,280640,280604
11,280850,280808
9,280990,281012
4,281170,281216
12,281380,281420
10,281570,281624
1,281810,281829
