Bell No,Actual Time,Ideal time from medium response Kalman Filter
5,299870,299823
3,300010,300012
4,300210,300200
1,300340,300389
12,300560,300577
11,300760,300766
7,300920,300954
10,301100,301143
2,301330,301331
9,301510,301519
8,301700,301708
6,301900,301896
3,302070,302085
5,302330,302273
1,302450,302462
4,302670,302650
12,302860,302839
7,303170,303223
11,303400,303411
2,303610,303599
10,303770,303787
8,303950,303974
9,304170,304162
3,304400,304350
6,304520,304538
5,304720,304725
4,304910,304913
1,305100,305101
12,305270,305289
11,305470,305476
7,305660,305664
2,305890,305852
8,306050,306040
10,306160,306227
3,306410,306415
9,306580,306603
5,306760,306791
6,307000,306978
1,307180,307166
4,307370,307354
12,307570,307542
11,307950,307932
2,308110,308119
7,308350,308306
10,308440,308492
8,308670,308679
9,308860,308865
3,309100,309052
6,309190,309239
5,309430,309425
4,309610,309612
1,309790,309799
12,309980,309985
2,310170,310172
11,310380,310358
7,310560,310545
8,310760,310732
10,310860,310918
3,311120,311105
9,311270,311292
5,311460,311478
6,311640,311665
1,311830,311851
4,312080,312038
12,312250,312225
2,312600,312619
7,312840,312807
11,313020,312995
10,313160,313183
8,313330,313370
9,313550,313558
3,313770,313746
6,313880,313933
5,314140,314121
4,314310,314309
1,314460,314496
12,314680,314684
7,314880,314872
2,315100,315060
11,315270,315247
8,315440,315435
10,315580,315623
3,315840,315810
9,316010,315998
5,316180,316186
6,316370,316374
1,316530,316561
4,316780,316749
12,316940,316937
2,317330,317342
7,317560,317530
8,317710,317717
11,317920,317905
3,318140,318093
10,318280,318280
5,318510,318468
9,318670,318656
1,318830,318843
6,319000,319031
4,319210,319218
12,319390,319406
2,319580,319594
8,319800,319781
7,320000,319969
3,320180,320157
