Bell No,Actual Time,Ideal time from medium response Kalman Filter
5,62440,62481.3
6,62690,62685.7
7,62910,62890
8,63070,63094.4
9,63310,63298.7
10,63520,63503.1
11,63730,63707.4
12,63950,63911.8
1,64150,64116.1
2,64300,64320.5
3,64500,64524.8
4,64710,64729.1
5,64870,64933.5
6,65100,65137.8
7,65330,65342.2
8,65550,65546.5
9,65720,65750.9
10,65980,65955.2
11,66200,66159.6
12,66410,66363.9
2,66830,66798.2
1,67020,67003.3
4,67260,67208.4
3,67470,67413.6
6,67620,67618.7
5,67820,67823.8
8,68050,68028.9
7,68230,68234
10,68380,68439.2
9,68610,68644.3
12,68830,68849.4
11,69040,69054.5
1,69310,69259.7
2,69490,69464.8
4,69690,69669.9
6,69880,69875
3,70100,70080.1
8,70310,70285.3
5,70510,70490.4
10,70660,70695.5
7,70900,70900.6
12,71090,71105.8
9,71260,71310.9
11,71540,71516
2,71970,71935.9
1,72140,72139.1
6,72320,72342.3
4,72580,72545.5
8,72770,72748.7
3,72970,72952
10,73170,73155.2
5,73370,73358.4
12,73540,73561.6
7,73700,73764.8
11,73950,73968
9,74160,74171.2
2,74410,74374.4
6,74590,74577.6
1,74770,74780.8
4,74980,74984.1
3,75150,75187.3
8,75430,75390.5
5,75640,75593.7
10,75790,75796.9
7,75980,76000.1
12,76200,76203.3
9,76370,76406.5
11,76620,76609.7
6,77080,77031.5
2,77250,77236.3
4,77430,77441.1
1,77640,77646
8,77860,77850.8
3,78050,78055.6
10,78220,78260.5
5,78450,78465.3
12,78680,78670.1
7,78810,78874.9
11,79040,79079.8
9,79270,79284.6
6,79500,79489.4
2,79740,79694.3
1,79900,79899.1
4,80070,80103.9
8,80310,80308.7
10,80530,80513.6
3,80700,80718.4
12,80960,80923.2
5,81150,81128.1
11,81380,81332.9
7,81520,81537.7
9,81740,81742.5
2,82120,82156.7
6,82350,82360.9
4,82610,82565
1,82780,82769.2
10,82940,82973.3
8,83190,83177.5
12,83380,83381.6
3,83540,83585.7
11,83770,83789.9
5,84010,83994
9,84240,84198.2
7,84460,84402.3
6,84600,84606.5
2,84800,84810.6
4,85000,85014.7
10,85220,85218.9
1,85380,85423
8,85670,85627.2
3,85780,85831.3
12,85980,86035.5
5,86250,86239.6
11,86460,86443.7
7,86660,86647.9
9,86880,86852
2,87270,87269.9
6,87500,87473.9
10,87680,87677.9
4,87920,87881.9
8,88130,88085.8
1,88280,88289.8
12,88490,88493.8
3,88630,88697.8
11,88870,88901.8
5,89070,89105.7
9,89290,89309.7
7,89490,89513.7
2,89710,89717.7
10,89900,89921.7
6,90160,90125.6
4,90340,90329.6
1,90560,90533.6
8,90750,90737.6
12,90960,90941.5
11,91200,91145.5
3,91310,91349.5
9,91530,91553.5
5,91770,91757.5
7,91960,91961.4
10,92400,92375.7
2,92520,92579.3
4,92750,92782.8
6,93020,92986.3
8,93190,93189.8
1,93380,93393.3
11,93610,93596.8
12,93840,93800.4
9,93960,94003.9
3,94200,94207.4
7,94410,94410.9
5,94660,94614.4
2,94780,94818
10,94990,95021.5
6,95230,95225
4,95430,95428.5
8,95650,95632
11,95920,95835.5
1,96050,96039.1
12,96230,96242.6
3,96410,96446.1
9,96620,96649.6
5,96850,96853.1
7,97060,97056.6
10,97490,97480.8
2,97660,97685
4,97870,97889.2
6,98120,98093.4
11,98310,98297.7
8,98560,98501.9
12,98720,98706.1
1,98910,98910.3
9,99040,99114.5
3,99270,99318.7
7,99500,99522.9
5,99730,99727.2
10,99970,99931.4
4,100200,100136
2,100370,100340
11,100610,100544
6,100760,100748
8,100930,100952
1,101170,101157
12,101310,101361
9,101520,101565
7,101750,101769
3,101960,101974
5,102210,102178
4,102610,102590
10,102780,102793
11,103030,102997
2,103190,103200
8,103400,103404
6,103650,103607
12,103830,103811
1,103980,104014
7,104180,104218
9,104210,104421
5,104600,104625
3,104840,104828
10,105050,105032
4,105260,105235
2,105490,105439
11,105690,105642
6,105870,105846
8,106080,106049
12,106310,106253
7,106460,106457
1,106650,106660
9,106770,106864
3,107040,107067
5,107310,107271
4,107680,107689
10,107900,107894
11,108140,108098
2,108300,108302
8,108460,108506
6,108700,108710
7,108890,108914
12,109130,109118
9,109280,109322
1,109510,109526
5,109730,109730
3,109930,109934
4,110140,110138
11,110430,110342
10,110630,110546
8,110780,110750
2,110950,110954
7,111130,111158
6,111330,111362
12,111520,111566
1,111760,111770
9,111950,111974
3,112160,112178
5,112430,112382
11,112860,112821
4,113060,113025
8,113260,113230
10,113480,113434
7,113690,113639
2,113860,113843
12,113990,114048
6,114240,114252
9,114420,114457
1,114640,114661
5,114840,114865
3,115050,115070
4,115290,115274
11,115540,115479
10,115760,115683
8,115910,115888
2,116140,116092
7,116320,116297
6,116480,116501
12,116670,116705
9,116830,116910
5,117110,117114
1,117330,117319
3,117510,117523
11,117950,117949
4,118170,118153
8,118340,118357
10,118590,118560
7,118810,118764
2,118990,118968
12,119170,119172
6,119390,119376
5,119530,119580
9,119680,119783
3,119930,119987
1,120150,120191
11,120450,120395
8,120660,120599
4,120800,120803
7,121070,121006
10,121260,121210
12,121440,121414
2,121630,121618
5,121840,121822
6,121990,122026
9,122230,122229
1,122380,122433
3,122610,122637
8,123090,123061
11,123240,123266
7,123500,123471
4,123650,123676
12,123890,123881
10,124070,124086
5,124290,124291
2,124480,124496
9,124680,124701
6,124890,124906
3,125100,125111
1,125290,125316
11,125580,125521
8,125760,125726
4,125910,125931
7,126150,126135
10,126330,126340
12,126520,126545
2,126760,126750
5,126960,126955
6,127160,127160
9,127370,127365
3,127550,127570
1,127810,127775
8,128200,128190
11,128420,128395
7,128640,128600
4,128780,128806
12,128980,129011
10,129170,129216
5,129370,129422
2,129590,129627
9,129820,129832
6,130040,130037
1,130260,130243
3,130430,130448
8,130640,130653
7,130890,130858
11,131100,131064
12,131280,131269
4,131450,131474
5,131680,131680
10,131860,131885
9,132100,132090
2,132290,132295
6,132480,132501
3,132720,132706
1,132960,132911
7,133340,133325
8,133530,133530
12,133740,133735
11,133930,133939
5,134100,134144
4,134350,134349
9,134530,134553
10,134780,134758
6,134960,134963
2,135150,135167
1,135390,135372
3,135550,135577
8,135770,135781
7,136010,135986
11,136220,136191
12,136360,136395
4,136560,136600
5,136810,136805
10,137020,137009
9,137240,137214
6,137410,137419
1,137650,137623
2,137820,137828
3,138030,138033
7,138530,138451
8,138690,138656
12,138850,138860
11,139030,139064
5,139210,139268
4,139460,139472
9,139670,139677
10,139930,139881
1,140090,140085
6,140260,140289
3,140460,140493
2,140670,140698
7,140910,140902
12,141120,141106
8,141320,141310
5,141470,141514
11,141700,141719
9,141920,141923
4,142130,142127
10,142400,142331
6,142540,142535
1,142760,142740
2,142930,142944
3,143140,143148
12,143580,143560
7,143750,143765
5,143930,143971
8,144170,144176
9,144370,144381
11,144580,144586
10,144820,144791
4,145000,144996
1,145200,145202
6,145400,145407
3,145600,145612
2,145800,145817
7,145990,146022
12,146180,146228
8,146410,146433
5,146640,146638
11,146870,146843
9,147030,147048
10,147270,147253
1,147490,147459
4,147660,147664
6,147850,147869
2,148130,148074
3,148290,148279
12,148690,148685
7,148840,148890
5,149090,149095
8,149310,149300
9,149480,149505
11,149690,149710
1,149930,149915
10,150100,150120
6,150360,150325
4,150530,150530
3,150740,150735
2,150920,150940
12,151110,151145
5,151320,151350
7,151570,151555
9,151740,151760
8,151970,151965
11,152180,152170
10,152410,152375
1,152570,152580
6,152810,152785
3,153020,152990
4,153180,153195
2,153390,153400
5,153790,153806
12,154010,154011
9,154170,154216
7,154390,154421
11,154620,154626
8,154880,154831
1,155030,155036
10,155270,155241
3,155450,155446
6,155670,155651
2,155870,155856
4,156010,156061
12,156250,156266
5,156450,156471
7,156660,156676
9,156820,156881
11,157100,157086
1,157300,157291
8,157480,157496
10,157730,157701
6,157930,157906
3,158130,158111
4,158300,158316
2,158540,158520
5,158900,158918
12,159100,159123
9,159290,159327
7,159520,159532
1,159760,159736
11,159900,159941
10,160160,160146
8,160370,160350
3,160560,160555
6,160750,160760
2,160950,160964
4,161150,161169
5,161350,161373
9,161540,161578
12,161750,161783
7,161970,161987
11,162230,162192
1,162470,162396
10,162610,162601
3,162790,162806
8,163040,163010
2,163200,163215
6,163400,163419
4,163640,163624
9,164060,164037
5,164240,164242
7,164470,164447
12,164660,164652
1,164910,164858
11,165060,165063
3,165260,165268
10,165420,165473
2,165630,165678
8,165910,165883
4,166080,166088
6,166300,166293
5,166490,166498
9,166680,166703
7,166900,166908
1,167180,167113
12,167260,167319
11,167520,167524
10,167740,167729
3,167920,167934
8,168170,168139
2,168310,168344
6,168570,168549
4,168780,168754
9,169180,169165
5,169380,169370
1,169620,169575
7,169810,169780
11,169970,169985
12,170180,170190
3,170330,170395
10,170570,170600
2,170780,170805
8,171000,171010
4,171200,171215
6,171440,171420
9,171640,171625
5,171840,171830
7,172060,172035
1,172290,172240
11,172480,172445
3,172620,172650
12,172810,172855
2,173040,173061
10,173250,173266
4,173430,173471
8,173700,173676
6,173930,173881
5,174330,174286
9,174490,174491
1,174710,174696
7,174920,174902
3,175110,175107
11,175300,175312
2,175490,175518
12,175680,175723
4,175870,175928
10,176070,176133
6,176320,176339
8,176600,176544
5,176760,176749
1,176980,176955
9,177140,177160
7,177380,177365
11,177620,177570
3,177750,177776
12,177950,177981
2,178110,178186
10,178370,178392
4,178580,178597
8,178850,178802
6,179100,179007
1,179430,179409
5,179610,179614
7,179840,179820
9,180020,180025
3,180220,180230
11,180450,180435
2,180600,180640
12,180810,180845
4,181000,181050
10,181210,181255
6,181450,181460
8,181700,181665
5,181890,181870
1,182100,182075
7,182330,182280
3,182490,182485
9,182660,182690
2,182890,182895
11,183100,183100
4,183260,183305
12,183480,183510
6,183700,183715
10,183940,183920
8,184190,184125
1,184530,184528
5,184720,184733
3,184930,184938
7,185200,185143
2,185390,185348
9,185510,185553
4,185730,185758
11,185950,185963
6,186140,186167
12,186350,186372
8,186530,186577
10,186790,186782
1,187000,186987
5,187200,187192
7,187430,187397
3,187600,187602
9,187820,187807
2,187980,188011
11,188250,188216
4,188420,188421
12,188600,188626
6,188820,188831
10,189060,189036
8,189250,189241
5,189660,189639
1,189830,189842
3,190010,190046
7,190270,190250
2,190450,190454
9,190640,190658
4,190870,190862
11,191100,191066
6,191280,191269
12,191480,191473
8,191620,191677
10,191900,191881
1,192050,192085
5,192290,192289
3,192470,192493
2,192680,192697
7,192880,192900
4,193100,193104
9,193290,193308
6,193500,193512
11,193750,193716
8,193950,193920
12,194100,194124
10,194370,194327
5,194820,194736
1,194990,194940
2,195160,195144
3,195310,195347
4,195550,195551
7,195750,195754
6,195960,195958
9,196120,196161
8,196340,196365
11,196550,196568
10,196740,196772
12,196930,196975
5,197240,197179
2,197400,197382
1,197580,197586
3,197770,197789
7,198000,197993
4,198180,198196
9,198380,198400
6,198590,198603
11,198840,198807
8,199010,199010
12,199220,199214
10,199450,199417
2,199810,199833
5,200080,200037
3,200290,200241
1,200480,200444
4,200680,200648
7,200870,200852
6,201080,201056
9,201250,201260
8,201430,201464
11,201630,201668
10,201840,201872
12,202040,202075
2,202290,202279
5,202450,202483
1,202680,202687
3,202900,202891
4,203080,203095
6,203300,203299
7,203530,203503
8,203710,203706
9,203930,203910
10,204140,204114
11,204330,204318
12,204500,204522
5,204950,204931
2,205110,205136
3,205320,205340
1,205560,205545
6,205770,205749
4,206000,205954
8,206160,206158
7,206360,206362
10,206560,206567
9,206780,206771
12,206960,206976
11,207110,207180
2,207410,207385
5,207550,207589
3,207780,207793
6,208010,207998
1,208190,208202
4,208410,208407
7,208630,208611
8,208820,208816
9,209020,209020
10,209260,209224
11,209460,209429
12,209600,209633
5,210090,210056
2,210290,210260
6,210480,210465
3,210700,210670
4,210900,210874
1,211120,211079
8,211290,211283
7,211480,211488
10,211670,211693
9,211910,211897
12,212040,212102
11,212260,212306
5,212510,212511
6,212720,212715
2,212930,212920
3,213150,213125
1,213380,213329
4,213500,213534
8,213720,213738
10,213970,213943
7,214150,214147
12,214340,214352
9,214520,214557
11,214790,214761
6,215190,215182
5,215440,215387
3,215620,215591
2,215810,215796
4,215990,216000
1,216230,216205
10,216430,216410
8,216590,216614
12,216790,216819
7,216970,217023
11,217200,217228
9,217450,217432
5,217650,217637
6,217860,217841
2,218050,218046
3,218250,218251
4,218430,218455
10,218700,218660
1,218900,218864
8,219110,219069
7,219270,219273
12,219420,219478
9,219620,219682
11,219930,219887
6,220320,220308
5,220540,220513
3,220730,220719
2,220920,220924
10,221150,221130
4,221370,221335
8,221560,221540
1,221790,221746
12,221890,221951
7,222080,222157
11,222320,222362
9,222550,222568
6,222750,222773
3,223030,222978
5,223170,223184
10,223430,223389
2,223600,223595
4,223790,223800
1,224040,224006
8,224200,224211
12,224390,224416
11,224640,224622
7,224800,224827
9,225070,225033
3,225470,225457
6,225660,225663
10,225890,225868
5,226080,226074
4,226320,226279
2,226460,226485
8,226690,226690
1,226930,226895
11,227110,227101
12,227300,227306
9,227470,227512
7,227700,227717
6,227930,227923
3,228150,228128
5,228310,228334
10,228560,228539
2,228770,228745
4,228940,228950
8,229170,229156
11,229430,229361
1,229580,229567
12,229750,229772
7,229920,229977
9,230160,230183
3,230570,230602
6,230790,230806
10,231010,231011
5,231220,231216
4,231460,231420
2,231640,231625
11,231850,231830
8,232080,232035
12,232250,232239
1,232450,232444
9,232580,232649
7,232830,232854
3,233020,233058
10,233280,233263
6,233480,233468
4,233690,233673
5,233870,233877
11,234160,234082
2,234300,234287
8,234520,234491
1,234680,234696
12,234890,234901
7,235060,235106
9,235280,235310
10,235760,235736
3,235950,235940
4,236190,236144
6,236360,236347
11,236600,236551
5,236760,236755
8,236970,236959
2,237210,237162
12,237390,237366
1,237510,237570
9,237680,237774
7,237940,237977
3,238120,238181
10,238360,238385
6,238610,238589
4,238810,238792
5,239000,238996
11,239270,239200
2,239440,239404
8,239610,239608
12,239840,239811
9,239990,240015
1,240180,240219
7,240420,240423
10,240800,240841
3,241020,241045
4,241260,241250
6,241490,241454
11,241680,241659
5,241860,241863
8,242080,242068
2,242220,242272
9,242410,242477
12,242680,242681
7,242870,242886
1,243080,243090
10,243310,243294
4,243510,243499
3,243740,243703
11,243960,243908
6,244110,244112
8,244390,244317
5,244550,244521
9,244760,244726
2,244880,244930
12,245070,245135
1,245310,245339
7,245550,245544
4,246030,245972
10,246160,246176
11,246390,246379
3,246580,246583
8,246820,246787
6,247030,246991
9,247220,247194
5,247400,247398
12,247590,247602
2,247730,247806
7,248000,248009
1,248190,248213
10,248420,248417
4,248650,248621
3,248840,248824
11,249040,249028
6,249230,249232
8,249460,249436
5,249650,249639
9,249810,249843
2,250030,250047
12,250260,250251
7,250430,250454
1,250670,250658
4,251100,251088
10,251320,251293
11,251530,251498
3,251700,251703
8,251900,251909
6,252130,252114
9,252320,252319
5,252480,252524
12,252750,252729
2,252870,252934
1,253100,253139
7,253290,253344
4,253560,253549
11,253800,253755
10,254050,253960
8,254170,254165
3,254340,254370
9,254590,254575
6,254810,254780
12,255030,254985
5,255160,255190
2,255410,255395
7,255580,255601
1,255780,255806
11,256230,256232
4,256440,256437
8,256620,256642
10,256860,256847
9,257090,257052
3,257250,257257
12,257520,257461
6,257670,257666
2,257880,257871
5,258050,258076
1,258270,258281
7,258450,258486
4,258670,258691
11,258910,258896
10,259130,259101
8,259330,259306
3,259500,259511
9,259700,259716
6,259880,259921
12,260130,260126
2,260300,260330
1,260550,260535
5,260750,260740
7,260970,260945
11,261390,261370
4,261590,261576
8,261760,261782
10,261980,261989
9,262180,262195
3,262380,262401
12,262610,262608
6,262800,262814
1,263050,263020
2,263190,263227
7,263400,263433
5,263650,263639
11,263890,263846
8,264070,264052
4,264250,264258
9,264450,264465
10,264680,264671
12,264880,264877
3,265040,265084
6,265300,265290
2,265520,265496
1,265720,265703
5,265910,265909
7,266120,266115
8,266520,266529
11,266680,266735
9,266970,266940
4,267170,267145
12,267350,267351
10,267540,267556
6,267750,267762
3,267960,267967
1,268200,268172
2,268360,268378
7,268570,268583
5,268810,268788
11,269000,268994
8,269220,269199
4,269390,269405
9,269530,269610
10,269800,269815
12,270010,270021
6,270230,270226
1,270470,270432
3,270620,270637
2,270840,270842
5,271070,271048
7,271270,271253
8,271690,271664
11,271890,271870
9,272050,272075
4,272230,272280
12,272450,272485
10,272630,272691
1,272910,272896
6,273120,273101
2,273290,273306
3,273480,273512
7,273670,273717
5,273950,273922
8,274180,274127
9,274360,274333
11,274530,274538
12,274790,274743
4,274910,274948
10,275180,275154
6,275360,275359
1,275560,275564
2,275730,275769
7,275960,275975
3,276190,276180
5,276410,276385
9,276780,276801
8,277050,277007
12,277200,277213
11,277370,277419
10,277610,277626
4,277830,277832
1,278060,278038
6,278260,278244
7,278480,278450
2,278630,278656
5,278840,278862
3,279060,279068
8,279280,279274
9,279470,279480
11,279690,279686
12,279860,279892
10,280120,280098
1,280330,280304
4,280490,280510
6,280690,280716
2,280920,280922
7,281130,281128
3,281350,281334
5,281570,281540
9,281940,281949
8,282170,282154
12,282350,282359
11,282540,282564
1,282840,282769
10,282960,282974
6,283170,283179
4,283360,283384
7,283590,283589
2,283730,283794
5,283980,283999
3,284200,284204
9,284360,284409
12,284600,284614
8,284810,284819
11,285040,285024
10,285280,285229
1,285460,285434
6,285640,285639
7,285870,285844
4,286020,286049
5,286260,286254
2,286440,286459
3,286680,286664
12,287090,287076
9,287240,287281
11,287500,287487
8,287700,287693
1,287900,287898
10,288080,288104
7,288310,288310
6,288540,288515
5,288740,288721
4,288940,288927
3,289130,289132
2,289300,289338
9,289470,289544
12,289720,289749
11,289960,289955
1,290220,290161
8,290300,290366
10,290560,290572
6,290780,290778
7,291000,290983
4,291190,291189
5,291420,291395
2,291610,291600
3,291840,291806
12,292210,292217
9,292340,292424
1,292650,292630
11,292860,292837
10,293070,293043
8,293230,293250
7,293460,293456
6,293680,293663
5,293880,293869
4,294080,294076
3,294270,294283
2,294460,294489
12,294650,294696
9,294810,294902
11,295160,295109
1,295370,295315
10,295540,295522
7,295740,295728
8,295980,295935
5,296140,296141
6,296330,296348
3,296560,296554
4,296750,296761
2,296960,296967
9,297270,297366
12,297540,297572
1,297760,297778
11,298010,297984
7,298220,298191
10,298400,298397
5,298620,298603
8,298860,298809
3,299000,299016
6,299220,299222
2,299420,299428
4,299610,299634
9,299780,299841
1,300020,300047
12,300180,300253
11,300480,300459
10,300680,300666
7,300900,300872
8,301110,301078
5,301300,301284
6,301490,301491
3,301730,301697
4,301900,301903
2,302090,302109
1,302500,302510
9,302660,302716
11,302890,302921
12,303160,303127
7,303300,303332
10,303520,303538
5,303760,303743
8,304020,303948
3,304190,304154
6,304380,304359
2,304560,304565
4,304740,304770
9,304950,304975
1,305150,305181
11,305390,305386
7,305570,305592
12,305780,305797
5,306010,306003
10,306240,306208
3,306430,306413
8,306630,306619
2,306810,306824
6,307010,307030
4,307240,307235
1,307670,307643
9,307830,307850
7,308070,308057
11,308270,308263
5,308470,308470
12,308660,308676
3,308830,308883
10,309070,309090
2,309300,309296
8,309530,309503
4,309730,309709
6,309910,309916
1,310160,310123
9,310270,310329
11,310550,310536
7,310720,310742
12,310920,310949
5,311130,311155
10,311370,311362
3,311580,311569
8,311820,311775
2,312010,311982
6,312180,312188
4,312400,312395
9,312810,312795
1,313000,313000
7,313210,313205
11,313430,313411
5,313610,313616
12,313810,313821
3,313990,314027
10,314230,314232
2,314410,314437
8,314680,314643
4,314880,314848
6,315050,315053
1,315280,315259
9,315400,315464
7,315620,315669
5,315850,315875
11,316100,316080
3,316270,316285
12,316500,316491
2,316670,316696
10,316900,316901
4,317080,317107
8,317350,317312
6,317570,317517
9,317950,317923
1,318130,318129
5,318350,318335
7,318540,318541
3,318740,318747
11,318950,318953
2,319130,319159
12,319380,319365
4,319550,319571
10,319760,319776
6,319950,319982
8,320230,320188
9,320390,320394
5,320580,320600
1,320780,320806
7,320980,321012
11,321260,321218
3,321440,321424
12,321620,321630
2,321780,321836
10,322070,322042
4,322250,322248
8,322460,322454
6,322710,322660
5,323090,323060
9,323270,323266
7,323470,323471
1,323680,323676
3,323860,323882
11,324130,324087
2,324300,324292
12,324500,324498
4,324680,324703
10,324880,324908
6,325060,325114
8,325350,325319
5,325520,325524
9,325710,325730
1,325900,325935
7,326100,326140
3,326340,326346
2,326550,326551
11,326790,326756
4,326950,326962
12,327160,327167
6,327340,327372
10,327580,327578
8,327880,327783
9,328210,328185
5,328420,328391
7,328590,328596
1,328800,328801
2,329010,329007
3,329210,329212
4,329410,329418
11,329650,329623
6,329780,329828
12,330000,330034
8,330230,330239
10,330440,330445
5,330620,330650
9,330830,330855
7,331040,331061
2,331250,331266
1,331470,331472
3,331690,331677
11,331960,331882
4,332070,332088
12,332270,332293
6,332470,332499
10,332730,332704
8,332960,332909
9,333340,333314
5,333570,333519
2,333740,333724
7,333910,333929
3,334150,334134
1,334360,334339
4,334550,334543
11,334760,334748
6,334910,334953
12,335140,335158
8,335310,335363
10,335590,335568
9,335800,335772
2,335940,335977
5,336130,336182
7,336350,336387
1,336580,336592
3,336800,336797
4,336990,337001
6,337190,337206
11,337430,337411
8,337640,337616
12,337810,337821
10,338100,338025
2,338450,338430
9,338650,338635
7,338830,338841
5,339060,339046
3,339250,339251
1,339490,339457
6,339630,339662
4,339870,339868
8,340080,340073
11,340260,340279
10,340440,340484
12,340700,340689
9,340910,340895
2,341090,341100
5,341250,341306
7,341500,341511
3,341720,341717
6,341890,341922
1,342100,342127
4,342330,342333
11,342550,342538
8,342780,342744
12,342940,342949
10,343230,343155
2,343600,343573
9,343780,343779
7,344000,343986
5,344220,344192
6,344390,344398
3,344620,344604
4,344830,344811
1,345060,345017
8,345270,345223
11,345400,345430
10,345570,345636
12,345850,345842
2,346050,346048
7,346270,346255
9,346450,346461
6,346670,346667
5,346850,346873
3,347090,347080
1,347300,347286
4,347450,347492
8,347690,347698
10,347930,347905
11,348120,348111
12,348320,348317
7,348740,348732
2,348920,348938
6,349160,349144
9,349370,349350
3,349570,349556
5,349760,349762
