1,3500
2,3670
3,3830
4,4010
5,4290
6,4490
7,4690
8,4870
9,5080
10,5290
11,5520
12,5890
1,6030
2,6240
3,6440
4,6560
5,6740
6,6980
7,7160
8,7410
9,7590
10,7810
11,8030
12,8310
1,8700
2,8930
3,9120
4,9280
5,9470
6,9710
7,9890
8,10080
9,10300
10,10500
11,10710
12,10940
1,11160
2,11400
3,11600
4,11710
5,11900
6,12150
7,12320
8,12540
9,12720
10,12910
11,13130
12,13370
1,13810
2,14030
3,14220
4,14400
5,14610
6,14810
7,14990
8,15140
9,15360
10,15560
11,15810
12,15980
1,16230
2,16440
3,16620
4,16770
5,16980
6,17180
7,17360
8,17610
9,17790
10,17990
11,18180
12,18450
1,18840
2,19060
3,19230
4,19400
5,19700
6,19870
7,20040
8,20240
9,20430
10,20610
11,20780
12,21020
1,21200
2,21460
3,21620
4,21800
5,22010
6,22200
7,22390
8,22640
9,22830
10,23030
11,23210
12,23460
1,23900
2,24090
3,24260
4,24430
5,24610
6,24840
7,25020
8,25220
9,25420
10,25640
11,25810
12,26020
1,26250
2,26480
3,26640
4,26820
5,27010
6,27210
7,27400
8,27640
9,27810
10,28010
11,28220
12,28430
1,28880
2,29080
3,29260
4,29440
5,29650
6,29830
7,30030
8,30210
9,30380
10,30610
11,30820
12,30970
1,31240
2,31460
3,31640
4,31800
5,32010
6,32240
7,32410
8,32620
9,32810
10,33030
11,33190
12,33430
1,33860
2,34050
3,34230
4,34400
5,34610
6,34830
7,35010
8,35210
9,35410
10,35620
11,35770
12,35980
1,36180
2,36390
3,36590
4,36790
5,36970
6,37180
7,37350
8,37590
9,37770
10,38000
11,38180
12,38400
1,38860
2,39060
3,39230
4,39410
5,39600
6,39800
7,39990
8,40170
9,40330
10,40570
11,40770
12,40950
1,41210
2,41390
3,41580
4,41760
5,41940
6,42140
7,42320
8,42540
9,42750
10,42970
11,43150
12,43380
1,43790
2,44000
3,44190
4,44340
5,44550
6,44740
7,44920
8,45150
9,45350
10,45590
11,45730
12,45910
1,46140
2,46350
3,46540
4,46710
5,46930
6,47120
7,47290
8,47530
9,47760
10,47980
11,48140
12,48340
1,48740
2,48930
3,49100
4,49300
5,49500
6,49720
7,49900
8,50110
9,50330
10,50560
11,50720
12,50920
1,51110
2,51310
3,51480
4,51650
5,51830
6,52070
7,52290
8,52500
9,52680
10,52900
11,53080
12,53350
1,53800
2,53990
3,54190
4,54340
5,54510
6,54700
7,54890
8,55090
9,55320
10,55510
11,55660
12,55870
1,56140
2,56340
3,56520
4,56700
5,56880
6,57050
7,57270
8,57490
9,57700
10,57890
11,58100
12,58300
2,58830
1,59010
4,59180
3,59430
6,59590
5,59760
8,59930
7,60130
10,60270
9,60510
12,60680
11,60890
1,61190
2,61380
4,61570
6,61750
3,61970
8,62180
5,62310
10,62480
7,62700
12,62920
9,63150
11,63350
2,63800
1,63990
6,64210
4,64380
8,64610
3,64820
10,64960
5,65110
12,65310
7,65490
11,65780
9,65940
2,66160
6,66370
1,66560
4,66760
3,66960
8,67190
5,67370
10,67480
7,67710
12,67890
9,68070
11,68350
6,68730
2,68980
4,69190
1,69420
8,69600
3,69810
10,69950
5,70120
12,70340
7,70480
11,70720
9,70930
6,71100
2,71350
1,71570
4,71770
8,71950
10,72160
3,72400
12,72560
5,72740
11,72970
7,73140
9,73370
2,73820
6,73990
4,74160
1,74420
10,74560
