Bell No,Actual Time,Ideal time from medium response Kalman Filter
1,29260,29199.2
2,29470,29405.8
3,29640,29612.4
4,29820,29819
5,30030,30025.6
6,30210,30232.2
7,30440,30438.8
8,30630,30645.4
9,30820,30851.9
10,31050,31058.5
11,31260,31265.1
12,31510,31471.7
1,32000,31939.4
2,32210,32145.9
3,32390,32352.4
4,32560,32558.9
5,32760,32765.4
6,32920,32971.9
7,33160,33178.4
8,33350,33384.9
9,33530,33591.4
10,33720,33797.9
11,33920,34004.4
12,34180,34210.9
1,34510,34417.4
2,34730,34623.9
3,34880,34830.4
4,35060,35036.9
5,35290,35243.4
6,35470,35449.9
7,35680,35656.4
8,35850,35862.9
9,36030,36069.4
10,36250,36275.9
11,36450,36482.4
12,36690,36688.9
1,37240,37165.4
2,37450,37372.3
3,37610,37579.1
4,37810,37786
5,38020,37992.8
6,38190,38199.7
7,38450,38406.5
8,38590,38613.4
9,38740,38820.2
10,38930,39027.1
11,39140,39234
12,39370,39440.8
1,39700,39647.7
2,39900,39854.5
3,40060,40061.4
4,40310,40268.2
5,40490,40475.1
6,40680,40681.9
7,40910,40888.8
8,41120,41095.6
9,41290,41302.5
10,41550,41509.3
11,41700,41716.2
12,41910,41923
1,42420,42392.1
2,42650,42599.3
3,42810,42806.6
4,43040,43013.8
5,43220,43221.1
6,43400,43428.3
7,43620,43635.5
8,43830,43842.8
9,43980,44050
10,44210,44257.3
11,44440,44464.5
12,44680,44671.8
1,44930,44879
2,45140,45086.2
3,45300,45293.5
4,45510,45500.7
5,45710,45708
6,45890,45915.2
7,46100,46122.5
8,46340,46329.7
9,46520,46536.9
10,46740,46744.2
11,46970,46951.4
12,47180,47158.7
1,47640,47622.1
2,47890,47828.5
3,48070,48035
4,48260,48241.4
5,48460,48447.8
6,48640,48654.2
7,48870,48860.6
8,49020,49067
9,49180,49273.5
10,49400,49479.9
11,49580,49686.3
12,49840,49892.7
1,50200,50099.1
2,50380,50305.5
3,50540,50512
4,50730,50718.4
5,50920,50924.8
6,51120,51131.2
7,51340,51337.6
8,51570,51544
9,51720,51750.5
10,52000,51956.9
11,52160,52163.3
12,52360,52369.7
1,52900,52848.7
2,53120,53056
3,53280,53263.2
4,53530,53470.4
5,53700,53677.6
6,53890,53884.9
7,54090,54092.1
8,54260,54299.3
9,54420,54506.5
10,54610,54713.8
11,54840,54921
12,55080,55128.2
1,55420,55335.4
2,55640,55542.7
3,55770,55749.9
4,55990,55957.1
5,56180,56164.3
6,56360,56371.6
7,56580,56578.8
8,56770,56786
9,56970,56993.2
10,57210,57200.5
11,57410,57407.7
12,57630,57614.9
1,58140,58083.2
2,58360,58289.9
3,58510,58496.6
4,58740,58703.2
5,58910,58909.9
6,59130,59116.6
7,59330,59323.2
8,59450,59529.9
9,59650,59736.5
10,59830,59943.2
11,60080,60149.9
12,60330,60356.5
1,60620,60563.2
2,60840,60769.9
3,60970,60976.5
4,61200,61183.2
5,61400,61389.8
6,61580,61596.5
7,61820,61803.2
8,62010,62009.8
9,62190,62216.5
10,62420,62423.2
11,62650,62629.8
12,62880,62836.5
1,63290,63293.2
2,63500,63499.7
3,63690,63706.2
4,63960,63912.8
5,64110,64119.3
6,64310,64325.8
7,64520,64532.3
8,64710,64738.9
9,64870,64945.4
10,65070,65151.9
11,65270,65358.4
12,65510,65565
1,65870,65771.5
2,66090,65978
3,66220,66184.6
4,66410,66391.1
5,66620,66597.6
6,66790,66804.1
7,67010,67010.7
8,67200,67217.2
9,67390,67423.7
10,67630,67630.2
11,67850,67836.8
12,68060,68043.3
1,68590,68521.9
2,68800,68728.1
3,68980,68934.3
4,69160,69140.6
5,69340,69346.8
6,69520,69553.1
7,69760,69759.3
8,69990,69965.5
9,70100,70171.8
10,70290,70378
11,70530,70584.2
12,70720,70790.5
1,71060,70996.7
2,71310,71202.9
3,71430,71409.2
4,71640,71615.4
5,71840,71821.7
6,72010,72027.9
7,72240,72234.1
8,72430,72440.4
9,72610,72646.6
10,72850,72852.8
11,73060,73059.1
12,73280,73265.3
1,73790,73739.2
2,74010,73946.7
3,74180,74154.2
4,74370,74361.7
5,74570,74569.2
6,74750,74776.7
7,74970,74984.2
8,75180,75191.6
9,75330,75399.1
10,75530,75606.6
11,75730,75814.1
12,75970,76021.6
1,76290,76229.1
2,76510,76436.6
3,76670,76644.1
4,76870,76851.6
5,77050,77059
6,77260,77266.5
7,77470,77474
8,77670,77681.5
9,77870,77889
10,78120,78096.5
11,78340,78304
12,78530,78511.5
2,79020,78979.6
1,79210,79187
4,79410,79394.4
3,79600,79601.8
6,79790,79809.2
5,80070,80016.5
8,80200,80223.9
7,80430,80431.3
10,80560,80638.7
9,80750,80846.1
12,80990,81053.5
11,81160,81260.9
1,81550,81468.3
2,81760,81675.6
4,81900,81883
6,82100,82090.4
3,82310,82297.8
8,82540,82505.2
5,82760,82712.6
10,82920,82920
7,83120,83127.4
12,83350,83334.7
9,83490,83542.1
11,83750,83749.5
2,84170,84197.7
1,84400,84404.4
6,84620,84611
4,84820,84817.7
8,85010,85024.4
3,85260,85231.1
10,85390,85437.7
5,85630,85644.4
12,85770,85851.1
7,85960,86057.8
11,86220,86264.4
9,86480,86471.1
2,86710,86677.8
6,86920,86884.5
1,87130,87091.1
4,87290,87297.8
3,87530,87504.5
8,87670,87711.2
5,87920,87917.8
10,88140,88124.5
7,88320,88331.2
12,88520,88537.8
9,88780,88744.5
11,88980,88951.2
6,89440,89402.9
2,89640,89608.6
4,89800,89814.3
1,90050,90020
8,90200,90225.7
3,90470,90431.4
10,90560,90637.1
5,90840,90842.9
12,90950,91048.6
7,91140,91254.3
11,91430,91460
9,91630,91665.7
6,91890,91871.4
2,92140,92077.1
1,92330,92282.8
4,92520,92488.6
8,92660,92694.3
10,92930,92900
3,93100,93105.7
12,93310,93311.4
5,93490,93517.1
11,93740,93722.8
7,93940,93928.5
9,94160,94134.2
2,94580,94579.4
6,94810,94784.8
4,94990,94990.2
1,95200,95195.6
10,95360,95401.1
8,95570,95606.5
12,95750,95811.9
3,95970,96017.3
11,96220,96222.7
5,96450,96428.2
9,96600,96633.6
7,96830,96839
6,97060,97044.4
2,97280,97249.9
4,97440,97455.3
10,97650,97660.7
1,97860,97866.1
8,98080,98071.6
3,98230,98277
12,98450,98482.4
5,98700,98687.8
11,98910,98893.2
7,99130,99098.7
9,99360,99304.1
2,99800,99755.1
6,99980,99962.5
10,100110,100170
4,100350,100377
8,100560,100585
1,100770,100792
12,100950,100999
3,101180,101207
11,101370,101414
5,101630,101622
9,101800,101829
7,102000,102036
2,102300,102244
10,102530,102451
6,102690,102659
4,102890,102866
1,103100,103073
8,103260,103281
12,103450,103488
11,103660,103696
3,103880,103903
9,104120,104110
5,104340,104318
7,104570,104525
10,104940,104961
2,105120,105168
4,105370,105375
6,105600,105582
8,105770,105789
1,105990,105996
11,106170,106203
12,106400,106410
9,106580,106617
3,106800,106824
7,106990,107031
5,107270,107238
2,107430,107445
10,107690,107652
6,107880,107859
4,108090,108066
8,108240,108272
11,108500,108479
1,108670,108686
12,108860,108893
3,109080,109100
9,109300,109307
5,109550,109514
7,109760,109721
10,110140,110164
2,110360,110372
4,110580,110579
6,110820,110787
11,111010,110995
8,111180,111202
12,111420,111410
1,111560,111618
9,111780,111825
3,112030,112033
7,112210,112241
5,112470,112449
10,112660,112656
4,112860,112864
2,113070,113072
11,113300,113279
6,113510,113487
8,113670,113695
1,113880,113902
12,114120,114110
9,114300,114318
7,114540,114525
3,114730,114733
5,114990,114941
4,115390,115372
10,115530,115579
11,115790,115785
2,116030,115992
8,116180,116198
6,116420,116405
12,116600,116611
1,116750,116818
7,116950,117024
9,117190,117231
5,117410,117437
3,117600,117644
10,117880,117850
4,118070,118057
2,118270,118263
11,118500,118470
6,118730,118676
8,118900,118883
12,119130,119089
7,119280,119296
1,119490,119502
9,119710,119709
3,119910,119915
5,120110,120122
4,120550,120559
10,120730,120766
11,120940,120973
2,121170,121181
8,121370,121388
6,121640,121595
7,121810,121803
12,122030,122010
9,122190,122217
1,122420,122425
5,122610,122632
3,122770,122839
4,123040,123047
11,123260,123254
10,123490,123461
8,123690,123669
2,123850,123876
7,124120,124083
6,124340,124290
12,124540,124498
1,124660,124705
9,124900,124912
3,125080,125120
5,125360,125327
11,125700,125754
4,125940,125961
8,126170,126169
10,126330,126377
7,126570,126584
2,126840,126792
12,127050,127000
6,127180,127208
9,127410,127415
1,127580,127623
5,127860,127831
3,128000,128038
4,128220,128246
11,128450,128454
10,128670,128661
8,128830,128869
2,129040,129077
7,129270,129284
6,129490,129492
12,129730,129700
9,129920,129907
5,130140,130115
1,130380,130323
3,130520,130530
11,130940,130951
4,131120,131158
8,131320,131365
10,131520,131572
7,131770,131780
2,132050,131987
12,132160,132194
6,132350,132401
5,132630,132608
9,132790,132816
3,133040,133023
1,133230,133230
11,133440,133437
8,133640,133645
4,133840,133852
7,134080,134059
10,134290,134266
12,134470,134473
2,134700,134681
5,134880,134888
6,135100,135095
9,135320,135302
1,135510,135510
3,135690,135717
8,136150,136143
11,136370,136351
7,136570,136559
4,136780,136768
12,136950,136976
10,137100,137185
5,137360,137393
2,137600,137601
9,137800,137810
6,138000,138018
3,138250,138226
1,138440,138435
11,138630,138643
8,138830,138851
4,139060,139060
7,139260,139268
10,139430,139477
12,139700,139685
2,139900,139893
5,140120,140102
6,140330,140310
9,140520,140518
3,140690,140727
1,141020,140935
8,141340,141352
11,141560,141561
7,141740,141770
4,141980,141978
12,142170,142187
10,142330,142396
5,142600,142605
2,142820,142814
9,143000,143023
6,143250,143231
1,143470,143440
3,143660,143649
8,143850,143858
7,144060,144067
11,144240,144276
12,144480,144484
4,144650,144693
5,144900,144902
10,145110,145111
9,145300,145320
2,145490,145529
6,145740,145737
3,146000,145946
1,146230,146155
7,146610,146577
8,146770,146785
12,146980,146993
11,147150,147202
5,147400,147410
4,147620,147618
9,147860,147826
10,148060,148034
6,148200,148242
2,148420,148450
1,148650,148658
3,148920,148867
8,149070,149075
7,149290,149283
11,149510,149491
12,149690,149699
4,149850,149907
5,150110,150115
10,150360,150323
9,150550,150532
6,150720,150740
1,150960,150948
2,151150,151156
3,151360,151364
7,151770,151777
8,151990,151986
12,152140,152195
11,152360,152403
5,152590,152612
4,152830,152821
9,153040,153030
10,153230,153239
1,153470,153448
6,153630,153657
3,153880,153865
2,154070,154074
7,154260,154283
12,154480,154492
8,154680,154701
5,154910,154910
11,155100,155119
9,155300,155328
4,155560,155536
10,155750,155745
6,155960,155954
1,156150,156163
2,156430,156372
3,156600,156581
12,156940,156989
7,157160,157198
5,157450,157407
8,157610,157616
9,157820,157825
11,158030,158034
10,158170,158243
4,158450,158452
1,158670,158661
6,158850,158870
3,159070,159079
2,159330,159288
7,159460,159497
12,159730,159706
8,159920,159915
5,160140,160124
11,160320,160333
9,160520,160542
10,160740,160751
1,160950,160960
4,161170,161169
6,161390,161378
2,161630,161586
3,161790,161795
12,162170,162203
7,162320,162413
5,162650,162622
8,162820,162832
9,163040,163042
11,163270,163251
1,163480,163461
10,163650,163671
6,163890,163880
4,164090,164090
3,164340,164300
2,164550,164509
12,164660,164719
5,164910,164929
7,165130,165138
9,165310,165348
8,165550,165558
11,165750,165767
10,165990,165977
1,166140,166187
6,166400,166396
3,166640,166606
4,166810,166816
2,167090,167025
5,167460,167434
12,167630,167644
9,167780,167854
7,168020,168064
11,168280,168274
8,168470,168484
1,168730,168694
10,168900,168904
3,169150,169114
6,169340,169323
2,169560,169533
4,169720,169743
12,169940,169953
5,170120,170163
7,170340,170373
9,170560,170583
11,170760,170793
1,171070,171003
8,171210,171213
10,171460,171423
6,171670,171633
3,171810,171843
4,172040,172053
2,172280,172263
5,172660,172666
12,172800,172876
9,173050,173086
7,173300,173296
1,173550,173507
11,173710,173717
10,173910,173927
8,174150,174137
3,174380,174347
6,174580,174557
2,174800,174767
4,174990,174978
5,175160,175188
9,175340,175398
12,175570,175608
7,175750,175818
11,176060,176028
1,176220,176238
10,176450,176449
3,176630,176659
8,176900,176869
2,177120,177079
6,177290,177289
4,177530,177499
9,177910,177901
5,178120,178112
7,178260,178322
12,178500,178533
1,178720,178743
11,178940,178954
3,179210,179164
10,179320,179374
2,179600,179585
8,179820,179795
4,180050,180006
6,180220,180216
5,180440,180426
9,180600,180637
7,180880,180847
1,181050,181058
12,181210,181268
11,181420,181479
10,181690,181689
3,181890,181899
8,182130,182110
2,182370,182320
6,182530,182531
4,182760,182741
9,183160,183157
5,183380,183368
1,183600,183579
7,183850,183790
11,183990,184001
12,184200,184212
3,184410,184423
10,184610,184634
2,184810,184845
8,185040,185056
4,185270,185267
6,185490,185478
9,185680,185689
5,185910,185900
7,186170,186111
1,186340,186322
11,186520,186533
3,186730,186744
12,186900,186955
2,187200,187167
10,187400,187378
4,187620,187589
8,187770,187800
6,188000,188011
5,188450,188431
9,188620,188641
1,188910,188851
7,189120,189060
3,189360,189270
11,189510,189480
2,189690,189690
12,189830,189899
4,190110,190109
10,190290,190319
6,190450,190529
8,190680,190739
5,190960,190948
1,191160,191158
9,191380,191368
7,191600,191578
11,191840,191788
3,192060,191997
12,192190,192207
2,192400,192417
10,192630,192627
4,192830,192836
8,193020,193046
6,193240,193256
1,193690,193681
5,193960,193891
7,194110,194101
9,194300,194311
3,194560,194521
11,194780,194731
2,194980,194942
12,195120,195152
4,195340,195362
10,195520,195572
6,195730,195782
8,195950,195992
5,196230,196202
1,196430,196412
7,196660,196622
3,196830,196832
9,197040,197042
2,197280,197252
11,197450,197463
4,197660,197673
12,197840,197883
6,198080,198093
10,198330,198303
8,198540,198513
1,198990,198946
5,199200,199156
3,199420,199365
7,199590,199575
2,199860,199784
9,200010,199993
4,200200,200203
11,200370,200412
6,200580,200622
12,200780,200831
8,200970,201040
10,201200,201250
1,201530,201459
5,201710,201669
7,201910,201878
3,202090,202087
9,202330,202297
2,202540,202506
11,202740,202715
4,202910,202925
12,203120,203134
6,203300,203344
10,203510,203553
8,203780,203762
5,204250,204201
1,204460,204410
3,204660,204620
7,204830,204829
2,205070,205038
9,205270,205247
4,205480,205456
11,205680,205666
6,205840,205875
12,206060,206084
8,206230,206293
10,206430,206502
1,206730,206712
5,206930,206921
3,207140,207130
2,207410,207339
7,207600,207548
4,207780,207757
9,207940,207967
6,208150,208176
11,208350,208385
8,208600,208594
12,208800,208803
10,209010,209013
5,209460,209449
1,209680,209658
2,209950,209867
3,210110,210077
4,210290,210286
7,210490,210495
6,210740,210704
9,210910,210914
8,211100,211123
11,211280,211332
10,211470,211542
12,211730,211751
5,211930,211960
2,212170,212169
1,212440,212379
3,212590,212588
7,212850,212797
4,212990,213006
9,213220,213216
6,213440,213425
11,213640,213634
8,213800,213843
12,214040,214053
10,214290,214262
2,214700,214694
5,214940,214902
3,215150,215111
1,215340,215319
4,215550,215527
7,215720,215736
6,215980,215944
9,216130,216152
8,216330,216361
11,216520,216569
10,216700,216777
12,216970,216986
2,217190,217194
5,217470,217402
1,217640,217611
3,217810,217819
4,218010,218027
6,218260,218236
7,218480,218444
8,218660,218652
9,218860,218861
10,219060,219069
11,219240,219277
12,219490,219486
5,220030,219941
2,220220,220150
3,220410,220359
1,220630,220568
6,220840,220777
4,221000,220986
8,221140,221196
7,221370,221405
10,221520,221614
9,221760,221823
12,222010,222032
11,222180,222241
2,222460,222450
5,222720,222659
3,222890,222868
6,223130,223077
1,223350,223286
4,223510,223495
7,223700,223704
8,223900,223913
9,224110,224122
10,224330,224331
11,224500,224540
12,224760,224749
5,225230,225192
2,225440,225401
6,225640,225609
3,225840,225818
4,226050,226026
1,226260,226235
8,226440,226443
7,226640,226652
10,226790,226861
9,227020,227069
12,227250,227278
11,227430,227486
5,227730,227695
6,227900,227903
2,228120,228112
3,228360,228320
1,228570,228529
4,228750,228737
8,228910,228946
10,229170,229154
7,229330,229363
12,229590,229571
9,229770,229780
11,230000,229989
6,230430,230436
5,230690,230645
3,230900,230853
2,231150,231062
4,231320,231270
1,231480,231479
10,231610,231688
8,231860,231896
12,232070,232105
7,232230,232313
11,232480,232522
9,232690,232731
5,233000,232939
6,233190,233148
2,233400,233356
3,233580,233565
4,233790,233774
10,234030,233982
1,234180,234191
8,234390,234399
7,234590,234608
12,234790,234817
9,235030,235025
11,235230,235234
6,235680,235684
5,235950,235892
3,236130,236101
2,236410,236310
10,236490,236519
4,236780,236727
8,236910,236936
1,237150,237145
12,237330,237353
7,237460,237562
11,237760,237771
9,237950,237980
6,238140,238188
3,238420,238397
5,238630,238606
10,238840,238815
2,239020,239023
4,239240,239232
1,239470,239441
8,239630,239649
12,239870,239858
11,240050,240067
7,240270,240276
9,240510,240484
3,240970,240922
6,241130,241131
10,241290,241339
5,241560,241548
4,241730,241757
2,242000,241965
8,242140,242174
1,242410,242383
11,242550,242591
12,242800,242800
9,242970,243009
7,243210,243217
6,243410,243426
3,243650,243635
5,243860,243843
10,244080,244052
2,244260,244261
4,244430,244469
8,244690,244678
11,244910,244887
1,245070,245095
12,245310,245304
7,245520,245513
9,245740,245721
3,246190,246165
6,246410,246373
10,246560,246581
5,246810,246790
4,246990,246998
2,247240,247207
11,247410,247415
8,247600,247623
12,247790,247832
1,247970,248040
9,248170,248249
7,248460,248457
3,248710,248666
10,248940,248874
6,249100,249082
4,249340,249291
5,249500,249499
11,249740,249708
2,249930,249916
8,250130,250124
1,250290,250333
12,250520,250541
7,250720,250750
9,250970,250958
10,251400,251402
3,251650,251611
4,251860,251820
6,252050,252028
11,252270,252237
5,252450,252445
8,252600,252654
2,252870,252862
12,253060,253071
1,253200,253279
9,253430,253488
7,253640,253696
3,253920,253905
10,254180,254113
6,254340,254322
4,254510,254530
5,254730,254739
11,254950,254947
2,255240,255156
8,255350,255364
12,255570,255573
9,255760,255781
1,255990,255990
7,256210,256198
10,256600,256636
3,256880,256844
4,257080,257052
6,257290,257260
11,257480,257468
5,257700,257676
8,257840,257884
2,258100,258092
9,258250,258301
12,258470,258509
7,258680,258717
1,258920,258925
10,259120,259133
4,259330,259341
3,259540,259549
11,259770,259757
6,259980,259965
8,260200,260173
5,260400,260381
9,260580,260589
2,260810,260797
12,260970,261005
1,261200,261213
7,261470,261422
4,261870,261856
10,262000,262065
11,262280,262274
3,262520,262482
8,262680,262691
6,262870,262900
9,263100,263109
5,263350,263318
12,263480,263527
2,263680,263735
7,263970,263944
1,264180,264153
10,264340,264362
4,264550,264571
3,264790,264780
11,264980,264988
6,265190,265197
8,265400,265406
5,265660,265615
9,265850,265824
2,266030,266032
12,266230,266241
7,266450,266450
1,266670,266659
4,267110,267076
10,267250,267284
11,267440,267492
3,267670,267700
8,267870,267908
6,268070,268117
9,268300,268325
5,268540,268533
12,268740,268741
2,268960,268949
1,269140,269158
7,269370,269366
4,269660,269574
11,269780,269782
10,270000,269990
8,270150,270199
3,270340,270407
9,270600,270615
6,270810,270823
12,271030,271031
5,271190,271239
2,271460,271448
7,271710,271656
1,271930,271864
11,272320,272295
4,272550,272505
8,272680,272714
10,272860,272924
9,273120,273133
3,273340,273343
12,273510,273552
6,273700,273761
2,274010,273971
5,274210,274180
1,274420,274390
7,274630,274599
4,274800,274809
11,275010,275018
10,275220,275228
8,275410,275437
3,275660,275647
9,275840,275856
6,276050,276065
12,276270,276275
2,276490,276484
1,276680,276694
5,276930,276903
7,277150,277113
11,277580,277533
4,277740,277743
8,277930,277953
10,278140,278163
9,278320,278373
3,278530,278583
12,278780,278793
6,278950,279003
1,279220,279213
2,279440,279422
7,279640,279632
5,279890,279842
11,280050,280052
8,280280,280262
4,280450,280472
9,280650,280682
10,280910,280892
12,281100,281102
3,281230,281312
6,281500,281522
2,281750,281732
1,281970,281942
5,282200,282152
7,282390,282361
8,282790,282771
11,282990,282980
9,283170,283190
4,283400,283399
12,283560,283609
10,283740,283818
6,283990,284028
3,284220,284238
1,284450,284447
2,284650,284657
7,284880,284866
5,285110,285076
11,285290,285285
8,285500,285495
4,285700,285705
9,285870,285914
10,286050,286124
12,286310,286333
6,286510,286543
1,286760,286752
3,286950,286962
2,287230,287171
5,287420,287381
7,287650,287591
8,288030,288000
11,288210,288210
9,288380,288421
4,288590,288632
12,288790,288842
10,288970,289053
1,289310,289264
6,289480,289475
2,289690,289685
3,289880,289896
7,290100,290107
5,290340,290317
8,290560,290528
9,290720,290739
11,290950,290950
12,291150,291160
4,291250,291371
10,291550,291582
6,291790,291792
1,292000,292003
2,292240,292214
7,292470,292424
3,292660,292635
5,292910,292846
9,293190,293251
8,293430,293462
12,293660,293673
11,293860,293884
10,294060,294095
4,294270,294306
1,294530,294517
6,294740,294729
7,294980,294940
2,295200,295151
5,295390,295362
3,295570,295573
8,295770,295784
9,295970,295995
11,296170,296207
12,296410,296418
10,296610,296629
1,296840,296840
4,297030,297051
6,297280,297262
2,297490,297473
7,297690,297685
3,297930,297896
5,298100,298107
9,298510,298509
8,298700,298719
12,298910,298930
11,299100,299140
1,299330,299351
10,299570,299562
6,299770,299772
4,299970,299983
7,300170,300193
2,300430,300404
5,300650,300615
3,300840,300825
9,301010,301036
12,301240,301246
8,301400,301457
11,301620,301668
10,301900,301878
1,302120,302089
6,302300,302299
7,302510,302510
4,302710,302721
5,302940,302931
2,303180,303142
3,303350,303352
12,303720,303759
9,303830,303969
11,304200,304180
8,304410,304390
1,304610,304601
10,304850,304812
7,305040,305022
6,305280,305233
5,305500,305443
4,305690,305654
3,305870,305865
2,306050,306075
9,306230,306286
12,306450,306496
11,306670,306707
1,306930,306918
8,307110,307128
10,307380,307339
6,307560,307549
7,307780,307760
4,307960,307970
5,308160,308181
2,308380,308392
3,308620,308602
12,308950,308994
9,309110,309204
1,309360,309414
11,309610,309624
10,309850,309834
8,310040,310043
7,310280,310253
6,310490,310463
5,310720,310673
4,310910,310883
3,311120,311093
2,311330,311302
12,311470,311512
9,311690,311722
11,311910,311932
1,312070,312142
10,312360,312352
7,312600,312561
8,312750,312771
5,312980,312981
6,313170,313191
3,313370,313401
4,313610,313610
2,313890,313820
9,314180,314215
12,314380,314425
1,314620,314635
11,314870,314845
7,315080,315055
10,315260,315265
5,315470,315474
8,315660,315684
3,315920,315894
6,316070,316104
2,316340,316314
4,316540,316524
9,316730,316734
1,316910,316944
12,317140,317154
11,317320,317363
10,317570,317573
7,317800,317783
8,317970,317993
5,318190,318203
6,318400,318413
3,318590,318623
4,318870,318833
2,319120,319042
1,319490,319445
9,319640,319656
11,319860,319867
12,320090,320078
7,320210,320289
10,320500,320500
5,320700,320711
8,320860,320921
3,321140,321132
6,321330,321343
2,321590,321554
4,321830,321765
9,321980,321976
1,322200,322187
11,322370,322398
7,322600,322609
12,322850,322820
5,322990,323031
10,323230,323241
3,323450,323452
8,323670,323663
2,323920,323874
6,324080,324085
4,324290,324296
1,324760,324708
9,324930,324918
7,325170,325129
11,325360,325339
5,325560,325549
12,325750,325760
3,325940,325970
10,326140,326180
2,326380,326391
8,326610,326601
4,326800,326811
6,327000,327022
1,327290,327232
9,327460,327442
11,327660,327652
7,327900,327863
12,328070,328073
5,328250,328283
10,328440,328494
3,328680,328704
8,328920,328914
2,329150,329125
6,329360,329335
4,329530,329545
9,329990,329965
1,330190,330176
7,330400,330387
11,330640,330599
5,330830,330810
12,331050,331021
3,331200,331232
10,331430,331444
2,331660,331655
8,331870,331866
4,332060,332077
6,332320,332288
1,332490,332500
9,332690,332711
7,332930,332922
5,333140,333133
11,333310,333345
3,333530,333556
12,333760,333767
2,334050,333978
10,334180,334190
4,334400,334401
8,334580,334612
6,334850,334823
9,335210,335233
1,335480,335444
5,335700,335655
7,335830,335867
3,336090,336078
11,336310,336289
2,336570,336500
12,336700,336711
4,336900,336922
10,337070,337133
6,337300,337344
8,337530,337555
9,337740,337766
5,337960,337977
1,338250,338188
7,338420,338399
11,338620,338610
3,338850,338821
12,339050,339032
2,339220,339243
10,339420,339454
4,339640,339665
8,339880,339876
6,340120,340087
5,340510,340503
9,340690,340713
7,340960,340923
1,341180,341134
3,341370,341344
11,341590,341554
2,341800,341764
12,341970,341975
4,342180,342185
10,342310,342395
6,342570,342605
8,342800,342815
5,343020,343026
9,343240,343236
1,343470,343446
7,343680,343656
3,343920,343866
2,344100,344077
11,344260,344287
4,344470,344497
12,344690,344707
6,344870,344918
10,345130,345128
8,345370,345338
9,345760,345761
5,346000,345971
7,346170,346182
1,346440,346392
2,346680,346602
3,346850,346813
4,347040,347023
11,347220,347233
6,347420,347444
12,347630,347654
8,347790,347864
10,348020,348075
5,348300,348285
9,348480,348495
7,348740,348706
2,348970,348916
1,349160,349126
3,349340,349337
11,349560,349547
4,349720,349757
12,349930,349968
6,350150,350178
10,350410,350388
8,350620,350599
9,351010,351026
5,351250,351236
2,351520,351446
7,351690,351657
3,351920,351867
1,352090,352077
4,352310,352287
11,352510,352497
6,352690,352708
12,352910,352918
8,353050,353128
10,353300,353338
9,353520,353549
2,353760,353759
5,353960,353969
7,354220,354179
1,354450,354389
3,354620,354600
4,354790,354810
6,355010,355020
11,355210,355230
8,355420,355441
12,355650,355651
10,355880,355861
2,356290,356287
9,356470,356498
7,356730,356709
5,357000,356920
3,357200,357131
1,357390,357342
6,357560,357553
