Bell No,Actual Time,Ideal time from medium response Kalman Filter
1,0,0
2,230,210.87
3,430,421.739
4,640,632.609
5,780,843.478
6,1000,1054.35
7,1200,1265.22
8,1400,1476.09
9,1630,1686.96
10,1880,1897.83
11,2100,2108.7
12,2360,2319.57
1,2600,2530.43
2,2650,2741.3
3,2940,2952.17
4,3100,3163.04
5,3270,3373.91
6,3510,3584.78
7,3760,3795.65
8,3900,4006.52
9,4150,4217.39
10,4370,4428.26
11,4580,4639.13
12,4850,4850
1,5250,5233.16
2,5430,5433.53
3,5660,5633.9
4,5840,5834.27
5,6010,6034.64
6,6230,6235.01
7,6420,6435.38
8,6550,6635.75
9,6830,6836.12
10,7030,7036.49
11,7210,7236.86
12,7440,7437.23
1,7690,7637.6
2,7900,7837.97
3,8040,8038.34
4,8210,8238.71
5,8390,8439.08
6,8620,8639.45
7,8830,8839.82
8,9010,9040.19
9,9190,9240.56
10,9460,9440.93
11,9580,9641.3
12,9900,9841.67
1,10330,10269.1
2,10520,10467.4
3,10710,10665.6
4,10890,10863.9
5,11040,11062.2
6,11290,11260.4
7,11430,11458.7
8,11630,11656.9
9,11870,11855.2
10,12050,12053.5
11,12220,12251.7
12,12460,12450
1,12660,12648.2
2,12860,12846.5
3,13050,13044.8
4,13220,13243
5,13390,13441.3
6,13610,13639.5
7,13830,13837.8
8,14020,14036.1
9,14210,14234.3
10,14460,14432.6
11,14620,14630.8
12,14890,14829.1
1,15310,15252
2,15460,15448.3
3,15670,15644.6
4,15850,15841
5,16020,16037.3
6,16240,16233.7
7,16420,16430
8,16590,16626.4
9,16830,16822.7
10,17030,17019
11,17250,17215.4
12,17380,17411.7
1,17620,17608.1
2,17810,17804.4
3,17970,18000.8
4,18190,18197.1
5,18360,18393.5
6,18580,18589.8
7,18770,18786.1
8,18970,18982.5
9,19140,19178.8
10,19410,19375.2
11,19570,19571.5
12,19820,19767.9
1,20230,20193.5
2,20400,20389.8
3,20610,20586
4,20770,20782.3
5,20960,20978.6
6,21170,21174.9
7,21340,21371.1
8,21530,21567.4
9,21790,21763.7
10,21980,21960
11,22130,22156.2
12,22370,22352.5
1,22550,22548.8
2,22750,22745
3,22960,22941.3
4,23130,23137.6
5,23320,23333.9
6,23550,23530.1
7,23750,23726.4
8,23880,23922.7
9,24100,24119
10,24330,24315.2
11,24480,24511.5
12,24750,24707.8
1,25180,25131.7
2,25340,25328
3,25540,25524.3
4,25730,25720.5
5,25890,25916.8
6,26130,26113.1
7,26340,26309.3
8,26460,26505.6
9,26700,26701.9
10,26900,26898.1
11,27020,27094.4
12,27240,27290.7
1,27470,27486.9
2,27680,27683.2
3,27860,27879.5
4,28070,28075.7
5,28260,28272
6,28480,28468.3
7,28740,28664.5
8,28890,28860.8
9,29070,29057.1
10,29260,29253.3
11,29420,29449.6
12,29660,29645.9
1,30090,30054.1
2,30250,30250.5
3,30430,30446.8
4,30620,30643.2
5,30790,30839.6
6,30990,31036
7,31230,31232.3
8,31400,31428.7
9,31640,31625.1
10,31830,31821.4
11,32000,32017.8
12,32180,32214.2
1,32410,32410.6
2,32610,32606.9
3,32790,32803.3
4,32970,32999.7
5,33180,33196.1
6,33390,33392.4
7,33590,33588.8
8,33800,33785.2
9,33980,33981.5
10,34220,34177.9
11,34380,34374.3
12,34610,34570.7
2,35050,35013
1,35270,35212.3
4,35440,35411.6
3,35630,35610.9
6,35800,35810.2
5,36030,36009.5
8,36210,36208.8
7,36400,36408.1
10,36580,36607.4
9,36780,36806.7
12,36980,37006
11,37200,37205.3
1,37410,37404.6
2,37600,37603.9
4,37790,37803.2
6,38010,38002.5
3,38250,38201.8
8,38410,38401.1
5,38610,38600.4
10,38800,38799.7
7,39010,38999
12,39200,39198.3
