Bell No,Actual Time,Ideal time from medium response Kalman Filter
1,0,0
2,230,215.217
3,470,430.435
4,630,645.652
5,840,860.87
6,1030,1076.09
7,1250,1291.3
8,1480,1506.52
9,1700,1721.74
10,1940,1936.96
11,2090,2152.17
12,2350,2367.39
1,2610,2582.61
2,2760,2797.83
3,3010,3013.04
4,3180,3228.26
5,3380,3443.48
6,3620,3658.7
7,3830,3873.91
8,4010,4089.13
9,4250,4304.35
10,4450,4519.57
11,4650,4734.78
12,4950,4950
1,5440,5355.22
2,5630,5559.01
3,5810,5762.8
4,5970,5966.59
5,6160,6170.38
6,6360,6374.18
7,6580,6577.97
8,6740,6781.76
9,6930,6985.55
10,7140,7189.34
11,7320,7393.13
12,7560,7596.92
1,7850,7800.71
2,8050,8004.5
3,8240,8208.29
4,8400,8412.08
5,8600,8615.87
6,8820,8819.66
7,9010,9023.45
8,9190,9227.24
9,9420,9431.03
10,9610,9634.82
11,9790,9838.61
12,10080,10042.4
1,10540,10478
2,10720,10678.9
3,10920,10879.7
4,11090,11080.6
5,11280,11281.5
6,11480,11482.3
7,11690,11683.2
8,11840,11884.1
9,12080,12085
10,12300,12285.8
11,12450,12486.7
12,12680,12687.6
1,12940,12888.4
2,13130,13089.3
3,13280,13290.2
4,13450,13491
5,13640,13691.9
6,13870,13892.8
7,14080,14093.6
8,14300,14294.5
9,14490,14495.4
10,14680,14696.2
11,14870,14897.1
12,15170,15098
1,15610,15539.9
2,15790,15741.5
3,15990,15943.2
4,16120,16144.8
5,16320,16346.5
6,16510,16548.1
7,16740,16749.8
8,16940,16951.4
9,17130,17153.1
10,17380,17354.7
11,17530,17556.4
12,17720,17758
1,17980,17959.7
2,18170,18161.3
3,18340,18363
4,18530,18564.6
5,18760,18766.3
6,18970,18967.9
7,19200,19169.6
8,19410,19371.3
9,19600,19572.9
10,19750,19774.6
11,19950,19976.2
12,20220,20177.9
1,20670,20615.4
2,20840,20816.4
3,21010,21017.3
4,21220,21218.2
5,21410,21419.2
6,21610,21620.1
7,21830,21821.1
8,22010,22022
9,22260,22222.9
10,22450,22423.9
11,22600,22624.8
12,22790,22825.7
1,23060,23026.7
2,23240,23227.6
3,23400,23428.5
4,23580,23629.5
5,23770,23830.4
6,24000,24031.4
7,24240,24232.3
8,24430,24433.2
9,24640,24634.2
10,24840,24835.1
11,25030,25036
12,25320,25237
1,25760,25671.7
2,25910,25872.7
3,26100,26073.6
4,26240,26274.6
5,26430,26475.6
6,26620,26676.6
7,26850,26877.6
8,27080,27078.6
9,27270,27279.6
10,27470,27480.6
11,27650,27681.6
12,27860,27882.6
1,28130,28083.6
2,28320,28284.6
3,28480,28485.6
4,28660,28686.6
5,28840,28887.6
6,29060,29088.6
7,29290,29289.5
8,29490,29490.5
9,29720,29691.5
10,29930,29892.5
11,30070,30093.5
12,30350,30294.5
1,30780,30722.5
2,30930,30922.8
3,31110,31123
4,31290,31323.3
5,31490,31523.5
6,31690,31723.8
7,31920,31924.1
8,32120,32124.3
9,32350,32324.6
10,32550,32524.8
11,32700,32725.1
12,32900,32925.4
1,33140,33125.6
2,33340,33325.9
3,33500,33526.1
4,33700,33726.4
5,33900,33926.7
6,34110,34126.9
7,34330,34327.2
8,34540,34527.4
9,34750,34727.7
10,34930,34928
11,35100,35128.2
12,35390,35328.5
1,35810,35758.2
2,35980,35959.1
3,36140,36160
4,36320,36361
5,36510,36561.9
6,36740,36762.8
7,36980,36963.7
8,37160,37164.7
9,37380,37365.6
10,37590,37566.5
11,37730,37767.5
12,37950,37968.4
1,38200,38169.3
2,38380,38370.2
3,38560,38571.2
4,38760,38772.1
5,38910,38973
6,39130,39173.9
7,39390,39374.9
8,39590,39575.8
9,39770,39776.7
10,40030,39977.6
11,40170,40178.6
12,40430,40379.5
1,40890,40814.5
2,41020,41016.1
3,41210,41217.8
4,41410,41419.4
5,41600,41621.1
6,41810,41822.7
7,42040,42024.4
8,42220,42226
9,42430,42427.7
10,42600,42629.3
11,42780,42831
12,43020,43032.6
1,43270,43234.3
2,43460,43435.9
3,43610,43637.6
4,43800,43839.2
5,44010,44040.9
6,44240,44242.5
7,44500,44444.2
8,44670,44645.8
9,44830,44847.5
10,45070,45049.1
11,45210,45250.8
12,45510,45452.4
1,45970,45876.8
2,46090,46076.8
3,46260,46276.8
4,46450,46476.7
5,46650,46676.7
6,46850,46876.7
7,47080,47076.7
8,47280,47276.6
9,47470,47476.6
10,47660,47676.6
11,47850,47876.6
12,48050,48076.5
1,48300,48276.5
2,48500,48476.5
3,48670,48676.4
4,48840,48876.4
5,49030,49076.4
6,49250,49276.4
7,49460,49476.3
8,49670,49676.3
9,49880,49876.3
10,50110,50076.2
11,50290,50276.2
12,50530,50476.2
1,51000,50909.1
2,51160,51110.1
3,51340,51311.1
4,51480,51512.2
5,51670,51713.2
6,51840,51914.3
7,52080,52115.3
8,52300,52316.3
9,52500,52517.4
10,52710,52718.4
11,52900,52919.4
12,53110,53120.5
1,53350,53321.5
2,53560,53522.6
3,53730,53723.6
4,53900,53924.6
5,54100,54125.7
6,54310,54326.7
7,54510,54527.8
8,54720,54728.8
9,54950,54929.8
10,55150,55130.9
11,55330,55331.9
12,55600,55532.9
2,56020,55980
1,56240,56183.3
4,56410,56386.7
3,56580,56590.1
6,56780,56793.5
5,56990,56996.8
8,57200,57200.2
7,57420,57403.6
10,57600,57607
9,57790,57810.3
12,58010,58013.7
11,58210,58217.1
1,58400,58420.5
2,58610,58623.8
4,58810,58827.2
6,59030,59030.6
3,59250,59233.9
8,59460,59437.3
5,59640,59640.7
10,59840,59844.1
7,60060,60047.4
12,60260,60250.8
9,60440,60454.2
11,60690,60657.6
2,61090,61086
1,61330,61287.8
6,61470,61489.5
4,61650,61691.2
8,61910,61893
3,62100,62094.7
10,62280,62296.4
5,62440,62498.2
12,62680,62699.9
7,62910,62901.6
11,63110,63103.4
9,63310,63305.1
2,63560,63506.8
6,63720,63708.6
1,64000,63910.3
4,64110,64112
3,64320,64313.8
8,64510,64515.5
