Bell No,Actual Time,Ideal time from medium response Kalman Filter
11,124470,124461
5,124570,124666
4,124790,124872
9,125040,125078
10,125290,125283
6,125460,125489
2,125690,125695
1,125920,125900
3,126160,126106
8,126370,126311
7,126570,126517
11,126660,126723
12,126880,126928
4,127110,127134
5,127310,127340
10,127530,127545
9,127780,127751
6,127900,127957
1,128190,128162
2,128400,128368
3,128620,128573
7,129040,128985
8,129200,129191
12,129380,129397
11,129590,129603
5,129800,129809
4,130000,130014
9,130240,130220
10,130470,130426
1,130610,130632
6,130800,130838
3,131040,131044
2,131220,131250
7,131470,131455
12,131650,131661
8,131870,131867
5,131980,132073
11,132240,132279
9,132440,132485
4,132680,132691
10,132910,132896
6,133130,133102
1,133350,133308
2,133550,133514
3,133770,133720
12,134170,134123
7,134360,134330
5,134470,134536
8,134710,134743
9,134910,134949
11,135120,135156
10,135360,135362
4,135550,135569
1,135780,135775
6,136000,135982
3,136240,136188
2,136380,136395
7,136610,136601
12,136820,136807
8,136970,137014
5,137180,137220
11,137370,137427
9,137620,137633
10,137820,137840
1,138010,138046
4,138260,138253
6,138510,138459
2,138720,138666
3,138920,138872
12,139330,139281
7,139480,139488
5,139710,139695
8,139910,139902
9,140100,140109
11,140300,140316
1,140450,140523
10,140680,140729
6,140960,140936
4,141110,141143
3,141360,141350
2,141530,141557
12,141840,141764
5,141940,141971
7,142220,142178
9,142420,142385
8,142560,142592
11,142750,142799
10,142990,143005
1,143200,143212
6,143430,143419
3,143650,143626
4,143880,143833
2,144030,144040
5,144320,144439
12,144660,144648
9,144850,144857
7,145040,145066
11,145290,145275
8,145470,145484
1,145690,145693
10,145920,145902
3,146100,146111
6,146320,146319
2,146550,146528
4,146810,146737
12,146920,146946
5,147060,147155
7,147350,147364
9,147580,147573
11,147780,147782
1,148020,147991
8,148220,148200
10,148350,148409
6,148630,148618
3,148840,148827
4,149080,149035
2,149250,149244
5,149600,149637
12,149830,149845
9,150030,150053
7,150240,150261
1,150470,150469
11,150730,150677
10,150840,150885
8,151100,151093
3,151350,151302
6,151520,151510
2,151740,151718
4,151960,151926
5,152060,152134
9,152330,152342
12,152510,152550
7,152720,152758
11,152890,152966
1,153190,153174
10,153390,153382
3,153600,153590
8,153810,153799
2,154020,154007
6,154210,154215
4,154480,154423
9,154840,154817
5,154990,155025
7,155160,155233
12,155430,155441
1,155670,155649
11,155810,155857
3,156100,156065
10,156310,156273
2,156470,156481
8,156700,156689
4,156910,156897
6,157120,157105
5,157280,157313
9,157550,157521
7,157690,157730
1,157950,157938
12,158110,158146
11,158320,158354
10,158570,158562
3,158780,158770
8,158990,158978
2,159190,159186
6,159430,159394
4,159590,159602
9,160030,160009
5,160240,160217
1,160420,160426
7,160650,160634
11,160760,160843
12,161080,161051
3,161250,161260
10,161490,161468
2,161680,161677
8,161870,161885
4,162100,162094
6,162330,162302
9,162530,162511
5,162730,162719
7,162940,162928
1,163170,163136
11,163340,163345
3,163510,163553
12,163750,163762
2,163930,163970
10,164180,164179
4,164400,164387
8,164560,164596
6,164850,164804
5,165250,165213
9,165470,165420
1,165610,165628
7,165810,165836
3,166090,166044
11,166250,166251
2,166420,166459
12,166680,166667
4,166850,166875
10,167070,167082
6,167280,167290
8,167500,167498
5,167680,167705
1,167990,167913
9,168210,168121
7,168330,168329
11,168490,168536
3,168750,168744
12,168940,168952
2,169140,169160
10,169320,169367
4,169540,169575
8,169780,169783
6,170040,169990
1,170460,170403
5,170540,170611
7,170840,170820
9,171030,171028
3,171290,171236
11,171510,171445
2,171640,171653
12,171940,171862
4,171980,172070
10,172220,172279
6,172470,172487
8,172640,172695
5,172850,172904
1,173130,173112
7,173360,173321
3,173590,173529
9,173770,173738
2,173950,173946
11,174180,174154
4,174320,174363
12,174560,174571
6,174800,174780
10,174960,174988
8,175210,175197
1,175610,175596
5,175790,175805
3,176020,176013
7,176200,176221
2,176510,176429
9,176650,176637
4,176800,176845
11,177020,177053
6,177250,177261
12,177430,177469
8,177650,177677
10,177860,177886
1,178080,178094
5,178280,178302
7,178540,178510
3,178720,178718
9,178960,178926
2,179170,179134
11,179370,179342
4,179540,179550
12,179720,179758
6,179940,179967
10,180140,180175
8,180460,180383
5,180820,180801
1,181020,181009
3,181270,181217
7,181430,181424
2,181730,181632
9,181890,181840
4,182000,182047
11,182250,182255
6,182420,182463
12,182620,182670
8,182820,182878
10,183070,183086
1,183280,183293
5,183470,183501
3,183780,183709
2,184030,183916
7,184180,184124
4,184310,184332
9,184530,184539
6,184750,184747
11,184920,184954
8,185160,185162
12,185300,185370
10,185600,185577
5,186020,185979
1,186190,186185
2,186410,186390
3,186610,186596
4,186820,186801
7,187000,187007
6,187230,187213
9,187400,187418
8,187610,187624
11,187770,187829
10,188010,188035
12,188170,188240
5,188400,188446
2,188620,188652
1,188840,188857
3,189100,189063
7,189350,189268
4,189470,189474
9,189730,189679
6,189910,189885
11,190070,190091
8,190310,190296
12,190430,190502
10,190740,190707
2,191130,191131
5,191320,191338
3,191600,191546
1,191740,191753
4,192040,191960
7,192180,192168
6,192410,192375
9,192600,192582
8,192780,192790
11,192960,192997
10,193140,193204
12,193320,193411
2,193630,193619
5,193830,193826
1,194030,194033
3,194290,194241
4,194500,194448
6,194710,194655
7,194880,194862
8,195110,195070
9,195300,195277
10,195490,195484
11,195620,195692
12,195850,195899
5,196320,196309
2,196470,196515
3,196750,196721
1,196930,196927
6,197200,197133
4,197350,197339
8,197570,197545
7,197740,197751
10,197990,197957
9,198120,198163
12,198310,198369
11,198520,198575
2,198750,198781
5,198930,198987
3,199240,199193
6,199440,199399
1,199620,199605
4,199880,199811
7,200000,200017
8,200220,200223
9,200440,200429
10,200640,200635
11,200800,200841
12,201040,201047
5,201490,201459
2,201670,201665
6,201870,201870
3,202080,202076
4,202330,202282
1,202490,202487
8,202710,202693
7,202930,202898
10,203050,203104
9,203250,203309
12,203490,203515
11,203680,203720
5,203860,203926
6,204150,204132
2,204300,204337
3,204550,204543
1,204770,204748
4,205030,204954
8,205220,205159
10,205390,205365
7,205600,205570
12,205760,205776
9,205950,205982
11,206150,206187
6,206650,206601
5,206790,206806
3,207000,207012
2,207180,207217
4,207500,207423
1,207640,207628
10,207850,207834
8,208080,208039
12,208250,208244
7,208450,208450
11,208590,208655
9,208780,208861
5,208990,209066
6,209300,209272
2,209460,209477
3,209700,209683
4,209900,209888
10,210140,210094
1,210260,210299
8,210530,210505
7,210710,210710
12,210890,210915
9,211170,211121
11,211330,211326
6,211790,211744
5,212000,211951
3,212180,212158
2,212360,212364
10,212570,212571
4,212770,212777
8,212970,212984
1,213130,213190
12,213390,213397
7,213590,213604
11,213800,213810
9,213970,214017
6,214240,214223
3,214430,214430
5,214600,214636
10,214840,214843
2,215080,215050
4,215290,215256
1,215490,215463
8,215660,215669
12,215850,215876
11,216090,216082
7,216280,216289
9,216540,216495
3,217000,216923
6,217180,217130
10,217330,217336
5,217600,217543
4,217760,217750
2,217960,217957
8,218170,218163
1,218320,218370
11,218550,218577
12,218730,218783
9,218910,218990
7,219160,219197
6,219440,219404
3,219640,219610
5,219850,219817
10,220070,220024
2,220240,220231
4,220470,220437
8,220670,220644
11,220860,220851
1,221000,221058
12,221300,221264
7,221420,221471
9,221680,221678
3,222170,222117
6,222370,222324
10,222560,222531
5,222820,222739
4,222980,222946
2,223120,223153
11,223390,223361
8,223560,223568
12,223740,223776
1,223920,223983
9,224110,224190
7,224370,224398
3,224660,224605
10,224850,224812
6,225000,225020
4,225270,225227
5,225500,225435
11,225680,225642
2,225830,225849
8,226060,226057
1,226240,226264
12,226430,226471
7,226660,226679
9,226900,226886
10,227290,227307
3,227490,227513
4,227740,227719
6,227940,227925
11,228150,228131
5,228400,228336
8,228540,228542
2,228790,228748
12,228920,228954
1,229100,229160
9,229330,229366
7,229540,229572
3,229810,229777
10,230030,229983
6,230210,230189
4,230400,230395
5,230630,230601
11,230830,230807
2,230990,231013
8,231230,231218
12,231300,231424
9,231590,231630
1,231860,231836
7,232090,232042
10,232500,232475
3,232700,232682
4,232920,232889
6,233150,233096
11,233280,233302
5,233560,233509
8,233700,233716
2,233970,233923
9,234090,234130
12,234250,234337
7,234490,234544
1,234720,234751
10,234930,234958
4,235140,235165
3,235380,235371
11,235640,235578
6,235820,235785
8,236000,235992
5,236240,236199
9,236410,236406
2,236640,236613
12,236830,236820
1,237000,237027
7,237210,237234
4,237630,237646
10,237820,237853
11,238060,238059
3,238260,238266
8,238480,238472
6,238680,238679
9,238870,238886
5,239120,239092
12,239290,239299
2,239470,239505
7,239690,239712
1,239910,239918
10,240100,240125
4,240310,240332
3,240520,240538
11,240770,240745
6,240990,240951
8,241190,241158
5,241370,241364
9,241580,241571
2,241760,241778
12,241970,241984
7,242170,242191
1,242430,242397
4,242850,242823
10,243030,243029
11,243250,243235
3,243440,243441
8,243620,243647
6,243830,243853
9,244050,244059
5,244300,244265
12,244460,244471
2,244640,244678
1,244890,244884
7,245090,245090
4,245340,245296
11,245520,245502
10,245760,245708
8,245910,245914
3,246170,246120
9,246360,246326
6,246510,246532
12,246700,246739
5,246870,246945
2,247130,247151
7,247360,247357
1,247580,247563
11,248030,247994
4,248210,248202
8,248400,248410
10,248650,248617
9,248810,248825
3,249070,249033
12,249220,249240
6,249420,249448
2,249630,249655
5,249820,249863
1,250060,250071
7,250290,250278
4,250480,250486
11,250690,250694
10,250920,250901
8,251150,251109
3,251370,251317
9,251530,251524
6,251700,251732
12,251940,251940
2,252180,252147
1,252340,252355
5,252510,252562
7,252800,252770
11,253180,253189
4,253350,253397
8,253590,253605
10,253850,253812
9,254030,254020
3,254290,254228
12,254440,254436
6,254610,254643
1,254830,254851
2,255070,255059
7,255250,255267
5,255470,255474
11,255670,255682
8,255850,255890
4,256090,256097
9,256290,256305
10,256520,256513
12,256670,256721
3,256960,256928
6,257200,257136
2,257380,257344
1,257570,257551
5,257690,257759
7,257990,257967
8,258370,258378
11,258580,258586
9,258760,258794
4,259020,259002
12,259200,259210
10,259380,259418
6,259620,259626
3,259890,259833
1,260010,260041
2,260260,260249
7,260440,260457
5,260680,260665
11,260820,260873
8,261060,261081
4,261260,261289
9,261520,261496
10,261710,261704
12,261860,261912
6,262140,262120
1,262350,262328
3,262540,262536
2,262750,262744
5,262900,262952
7,263250,263159
8,263590,263572
11,263760,263780
9,263970,263988
4,264190,264196
12,264390,264404
10,264590,264612
1,264780,264820
6,265040,265028
2,265230,265236
3,265480,265444
7,265690,265652
5,265930,265860
8,266080,266068
9,266290,266276
11,266410,266484
12,266610,266692
4,266810,266900
10,267090,267108
6,267340,267316
1,267560,267524
2,267750,267732
7,267980,267940
3,268200,268148
5,268330,268356
9,268770,268757
8,268950,268965
12,269140,269173
11,269360,269381
10,269570,269589
4,269770,269797
1,270000,270005
6,270210,270213
7,270440,270421
2,270640,270629
5,270790,270837
3,271070,271045
8,271220,271253
9,271480,271461
11,271590,271669
12,271800,271877
10,272080,272085
1,272280,272293
4,272530,272501
6,272750,272709
2,272910,272917
7,273120,273125
3,273380,273333
5,273590,273541
9,273970,273942
8,274170,274149
12,274270,274356
11,274520,274563
1,274720,274770
10,274990,274978
6,275200,275185
4,275440,275392
7,275580,275599
2,275830,275806
5,275980,276013
3,276270,276220
9,276460,276428
12,276530,276635
8,276820,276842
11,277040,277049
10,277250,277256
1,277480,277463
6,277680,277671
7,277910,277878
4,278070,278085
5,278280,278292
2,278470,278499
3,278760,278706
12,279140,279117
9,279330,279324
11,279510,279530
8,279720,279737
1,279960,279944
10,280200,280151
7,280350,280357
6,280550,280564
5,280750,280771
4,280940,280978
3,281180,281184
2,281380,281391
9,281620,281598
12,281790,281805
11,282020,282012
1,282200,282218
8,282440,282425
10,282680,282632
6,282840,282839
7,283080,283045
4,283200,283252
5,283430,283459
2,283660,283666
3,283900,283873
12,284280,284278
9,284460,284486
1,284650,284694
11,284880,284901
10,285090,285109
8,285310,285316
7,285520,285524
6,285720,285731
5,285980,285939
4,286150,286146
3,286390,286354
2,286560,286562
12,286800,286769
9,286980,286977
11,287170,287184
1,287380,287392
10,287590,287599
7,287810,287807
8,288060,288014
5,288140,288222
6,288440,288430
3,288660,288637
4,288860,288845
2,289040,289052
9,289450,289448
12,289610,289656
1,289800,289864
11,290050,290072
7,290290,290280
10,290470,290487
5,290700,290695
8,290920,290903
3,291120,291111
6,291350,291318
2,291560,291526
4,291760,291734
9,291970,291942
1,292090,292150
12,292290,292357
11,292520,292565
10,292720,292773
7,292990,292981
8,293170,293188
5,293430,293396
6,293660,293604
3,293840,293812
4,294040,294019
2,294210,294227
1,294650,294625
9,294840,294833
11,294980,295041
12,295230,295250
7,295430,295458
10,295640,295666
5,295800,295874
8,296100,296082
3,296300,296290
6,296550,296498
2,296720,296706
4,296960,296914
9,297130,297122
1,297340,297331
11,297570,297539
7,297780,297747
12,297930,297955
5,298060,298163
10,298310,298371
3,298590,298579
8,298790,298787
2,299000,298995
6,299230,299204
4,299450,299412
1,299850,299816
9,300020,300024
7,300230,300232
11,300430,300439
5,300630,300647
