Bell No,Actual Time,Ideal time from medium response Kalman Filter
1,0,0
2,190,213.478
3,390,426.957
4,620,640.435
5,840,853.913
6,1020,1067.39
7,1250,1280.87
8,1480,1494.35
9,1660,1707.83
10,1930,1921.3
11,2100,2134.78
12,2270,2348.26
1,2630,2561.74
2,2830,2775.22
3,3000,2988.7
4,3190,3202.17
5,3420,3415.65
6,3620,3629.13
7,3840,3842.61
8,4020,4056.09
9,4260,4269.57
10,4510,4483.04
11,4710,4696.52
12,4910,4910
1,5420,5351.18
2,5620,5559.58
3,5790,5767.98
4,5980,5976.38
5,6220,6184.78
6,6370,6393.18
7,6590,6601.58
8,6800,6809.98
9,7040,7018.38
10,7270,7226.78
11,7450,7435.18
12,7640,7643.58
1,7930,7851.98
2,8110,8060.38
3,8260,8268.78
4,8500,8477.18
5,8660,8685.58
6,8870,8893.98
7,9080,9102.38
8,9300,9310.78
9,9460,9519.18
10,9670,9727.58
11,9910,9935.98
12,10160,10144.4
1,10690,10596.5
2,10850,10801.5
3,11050,11006.5
4,11230,11211.5
5,11450,11416.6
6,11630,11621.6
7,11850,11826.6
8,12060,12031.6
9,12240,12236.7
10,12450,12441.7
11,12630,12646.7
12,12800,12851.7
1,13050,13056.7
2,13270,13261.8
3,13460,13466.8
4,13660,13671.8
5,13840,13876.8
6,14070,14081.9
7,14290,14286.9
8,14500,14491.9
9,14690,14696.9
10,14900,14901.9
11,15090,15107
12,15320,15312
1,15790,15754.7
2,15970,15958.5
3,16150,16162.3
4,16370,16366
5,16580,16569.8
6,16770,16773.6
7,16980,16977.4
8,17170,17181.2
9,17400,17385
10,17560,17588.8
11,17770,17792.6
12,17980,17996.4
1,18290,18200.2
2,18460,18404
3,18620,18607.8
4,18790,18811.6
5,18950,19015.4
6,19200,19219.1
7,19430,19422.9
8,19630,19626.7
9,19820,19830.5
10,20020,20034.3
11,20210,20238.1
12,20480,20441.9
1,20980,20902.3
2,21150,21105.7
3,21330,21309
4,21500,21512.3
5,21720,21715.7
6,21910,21919
7,22120,22122.4
8,22290,22325.7
9,22520,22529
10,22760,22732.4
11,22930,22935.7
12,23100,23139.1
1,23420,23342.4
2,23620,23545.7
3,23780,23749.1
4,23970,23952.4
5,24140,24155.8
6,24350,24359.1
7,24560,24562.4
8,24750,24765.8
9,24950,24969.1
10,25140,25172.5
11,25340,25375.8
12,25590,25579.1
1,26100,26037.7
2,26270,26239.9
3,26450,26442.1
4,26660,26644.4
5,26870,26846.6
6,27060,27048.8
7,27280,27251.1
8,27430,27453.3
9,27660,27655.5
10,27830,27857.7
11,28030,28060
12,28230,28262.2
1,28520,28464.4
2,28730,28666.7
3,28880,28868.9
4,29050,29071.1
5,29220,29273.4
6,29450,29475.6
7,29670,29677.8
8,29850,29880
9,30080,30082.3
10,30300,30284.5
11,30470,30486.7
12,30730,30689
1,31210,31155.5
2,31390,31358
3,31590,31560.6
4,31760,31763.1
5,31990,31965.6
6,32170,32168.2
7,32380,32370.7
8,32550,32573.2
9,32790,32775.8
10,32980,32978.3
11,33170,33180.9
12,33350,33383.4
1,33630,33585.9
2,33830,33788.5
3,33980,33991
4,34180,34193.5
5,34360,34396.1
6,34590,34598.6
7,34810,34801.2
8,34990,35003.7
9,35180,35206.2
10,35410,35408.8
11,35610,35611.3
12,35850,35813.9
1,36320,36272.9
2,36510,36475.4
3,36700,36677.9
4,36900,36880.4
5,37080,37082.9
6,37260,37285.4
7,37480,37487.9
8,37640,37690.4
9,37900,37892.9
10,38080,38095.4
11,38250,38297.9
12,38500,38500.4
1,38730,38703
2,38950,38905.5
3,39130,39108
4,39330,39310.5
5,39470,39513
6,39690,39715.5
7,39900,39918
8,40100,40120.5
9,40320,40323
10,40520,40525.5
11,40730,40728
12,40990,40930.5
2,41460,41410.4
1,41680,41615.5
4,41840,41820.5
3,42050,42025.6
6,42220,42230.6
5,42450,42435.7
8,42610,42640.7
7,42830,42845.8
10,43020,43050.8
9,43270,43255.9
12,43450,43460.9
11,43670,43666
1,43940,43871
2,44100,44076
4,44290,44281.1
6,44490,44486.1
3,44690,44691.2
8,44870,44896.2
5,45110,45101.3
10,45280,45306.3
7,45460,45511.4
12,45720,45716.4
9,45940,45921.5
11,46160,46126.5
2,46580,46587.9
1,46810,46791.7
6,47010,46995.4
4,47250,47199.1
8,47400,47402.9
3,47600,47606.6
10,47740,47810.4
5,48000,48014.1
12,48220,48217.8
7,48440,48421.6
11,48600,48625.3
9,48830,48829.1
2,49010,49032.8
6,49240,49236.5
1,49520,49440.3
4,49710,49644
3,49890,49847.8
8,50080,50051.5
5,50270,50255.2
10,50400,50459
7,50610,50662.7
12,50850,50866.4
9,51030,51070.2
11,51280,51273.9
6,51740,51747.1
2,51960,51951.5
4,52170,52156
1,52420,52360.4
8,52600,52564.8
3,52840,52769.3
10,52920,52973.7
5,53200,53178.2
12,53360,53382.6
7,53560,53587.1
11,53750,53791.5
9,53970,53995.9
6,54200,54200.4
2,54420,54404.8
1,54640,54609.3
4,54810,54813.7
8,55010,55018.1
10,55220,55222.6
3,55430,55427
12,55660,55631.5
5,55860,55835.9
11,56060,56040.3
7,56230,56244.8
9,56410,56449.2
2,56880,56903.4
6,57100,57108.7
4,57290,57313.9
1,57560,57519.2
10,57690,57724.4
8,57910,57929.7
12,58130,58135
3,58300,58340.2
11,58520,58545.5
5,58760,58750.7
9,58960,58956
7,59180,59161.3
6,59360,59366.5
2,59600,59571.8
4,59790,59777
10,59960,59982.3
1,60200,60187.6
8,60380,60392.8
3,60590,60598.1
12,60780,60803.3
5,61040,61008.6
11,61210,61213.9
7,61430,61419.1
9,61640,61624.4
2,62070,62079.4
6,62270,62284.5
10,62480,62489.6
4,62660,62694.7
8,62900,62899.7
1,63160,63104.8
12,63290,63309.9
3,63500,63515
11,63690,63720.1
5,63890,63925.1
9,64150,64130.2
7,64370,64335.3
2,64590,64540.4
10,64740,64745.5
6,64920,64950.5
4,65170,65155.6
1,65380,65360.7
8,65570,65565.8
12,65750,65770.9
11,65990,65975.9
3,66170,66181
9,66390,66386.1
5,66570,66591.2
7,66800,66796.3
10,67230,67251.8
2,67480,67456.7
4,67680,67661.5
6,67860,67866.3
8,68090,68071.1
1,68340,68275.9
11,68450,68480.8
12,68620,68685.6
9,68890,68890.4
3,69090,69095.2
7,69280,69300.1
5,69450,69504.9
2,69740,69709.7
10,69860,69914.5
6,70110,70119.3
4,70360,70324.2
8,70520,70529
11,70740,70733.8
1,70990,70938.6
12,71140,71143.4
3,71360,71348.3
9,71550,71553.1
5,71770,71757.9
7,71950,71962.7
10,72370,72414.5
2,72620,72620.4
4,72820,72826.3
6,73010,73032.2
11,73270,73238.2
8,73440,73444.1
12,73610,73650
1,73910,73855.9
9,74100,74061.8
3,74300,74267.7
7,74480,74473.6
5,74640,74679.6
10,74820,74885.5
4,75030,75091.4
2,75240,75297.3
11,75520,75503.2
6,75700,75709.1
8,75920,75915.1
1,76150,76121
12,76330,76326.9
9,76530,76532.8
7,76770,76738.7
3,76980,76944.6
5,77160,77150.5
4,77540,77585.9
10,77710,77792.6
11,77930,77999.3
2,78190,78206.1
8,78400,78412.8
6,78630,78619.6
12,78820,78826.3
1,79090,79033
7,79270,79239.8
9,79490,79446.5
5,79680,79653.3
3,79880,79860
10,80010,80066.7
4,80250,80273.5
2,80450,80480.2
11,80640,80686.9
6,80850,80893.7
8,81080,81100.4
12,81300,81307.2
7,81500,81513.9
1,81740,81720.6
9,81950,81927.4
3,82180,82134.1
5,82380,82340.8
4,82800,82781.6
10,82970,82987.8
11,83150,83194
2,83360,83400.3
8,83580,83606.5
6,83800,83812.7
7,84010,84019
12,84170,84225.2
9,84460,84431.4
1,84700,84637.7
5,84900,84843.9
3,85100,85050.1
4,85280,85256.4
11,85460,85462.6
10,85610,85668.9
8,85890,85875.1
2,86080,86081.3
7,86250,86287.6
6,86450,86493.8
12,86670,86700
1,86900,86906.3
9,87140,87112.5
3,87340,87318.7
5,87540,87525
11,87960,87973
4,88170,88179.7
8,88390,88386.3
10,88600,88593
7,88770,88799.6
2,89000,89006.3
12,89160,89212.9
6,89410,89419.6
9,89650,89626.2
1,89910,89832.9
5,90080,90039.6
3,90240,90246.2
4,90500,90452.9
11,90670,90659.5
10,90850,90866.2
8,91070,91072.8
2,91280,91279.5
7,91450,91486.1
6,91640,91692.8
12,91870,91899.5
9,92030,92106.1
5,92380,92312.8
1,92560,92519.4
3,92740,92726.1
11,93170,93173
4,93400,93379.9
8,93580,93586.7
10,93810,93793.6
7,93970,94000.5
2,94190,94207.4
12,94370,94414.3
6,94590,94621.2
5,94900,94828.1
9,95070,95035
3,95240,95241.8
1,95500,95448.7
11,95640,95655.6
8,95860,95862.5
4,96080,96069.4
7,96210,96276.3
10,96420,96483.2
12,96690,96690.1
2,96910,96896.9
5,97120,97103.8
6,97290,97310.7
9,97530,97517.6
1,97770,97724.5
3,97930,97931.4
8,98380,98369.9
11,98570,98577.2
7,98750,98784.4
4,98950,98991.7
12,99170,99198.9
10,99350,99406.2
5,99630,99613.5
2,99840,99820.7
9,100060,100028
6,100250,100235
3,100470,100442
1,100710,100650
11,100860,100857
8,101060,101064
4,101250,101272
7,101420,101479
10,101590,101686
12,101890,101893
2,102130,102101
5,102330,102308
6,102500,102515
9,102730,102722
3,102950,102930
1,103170,103137
8,103630,103595
11,103830,103803
7,104000,104011
4,104200,104219
12,104400,104427
10,104590,104635
5,104860,104843
2,105060,105051
9,105290,105259
6,105470,105468
1,105750,105676
3,105900,105884
8,106120,106092
7,106320,106300
11,106490,106508
12,106730,106716
4,106940,106924
5,107180,107132
10,107290,107340
9,107530,107549
2,107690,107757
6,107920,107965
3,108170,108173
1,108430,108381
7,108800,108818
8,109010,109025
12,109220,109232
11,109410,109439
5,109680,109646
4,109870,109853
9,110070,110060
10,110230,110268
6,110450,110475
2,110680,110682
1,110940,110889
3,111100,111096
8,111310,111303
7,111510,111510
11,111680,111717
12,111910,111925
4,112110,112132
5,112320,112339
10,112510,112546
9,112730,112753
6,112980,112960
1,113220,113167
2,113400,113374
3,113580,113582
7,114000,114016
8,114180,114222
12,114400,114428
11,114610,114634
5,114860,114841
4,115060,115047
9,115250,115253
10,115450,115460
1,115720,115666
6,115880,115872
3,116080,116079
2,116280,116285
7,116460,116491
12,116710,116698
8,116890,116904
5,117160,117110
11,117280,117317
9,117500,117523
4,117680,117729
10,117900,117936
6,118150,118142
1,118400,118348
2,118580,118555
3,118760,118761
12,119220,119205
7,119410,119413
5,119620,119620
8,119820,119828
9,120050,120036
11,120270,120243
10,120410,120451
4,120630,120658
1,120920,120866
6,121070,121073
3,121250,121281
2,121470,121489
7,121660,121696
12,121920,121904
8,122100,122111
5,122310,122319
11,122500,122526
9,122730,122734
10,122910,122942
1,123210,123149
4,123410,123357
6,123550,123564
2,123810,123772
3,123960,123980
12,124390,124424
7,124640,124633
5,124860,124841
8,125040,125050
9,125290,125258
11,125490,125467
1,125730,125675
10,125860,125884
6,126060,126092
4,126320,126301
3,126500,126509
2,126710,126718
12,126890,126926
5,127160,127135
7,127320,127343
9,127530,127552
8,127740,127760
11,127950,127969
10,128180,128177
1,128410,128386
6,128560,128594
3,128810,128803
4,129030,129011
2,129270,129220
5,129600,129647
12,129810,129855
9,130080,130063
7,130250,130271
11,130430,130479
8,130690,130687
1,130940,130895
10,131130,131103
3,131300,131311
6,131470,131519
2,131740,131728
4,131940,131936
12,132120,132144
5,132400,132352
7,132530,132560
9,132780,132768
11,132970,132976
1,133180,133184
8,133390,133392
10,133610,133600
6,133780,133808
3,134000,134016
4,134250,134224
2,134450,134432
5,134900,134878
12,135060,135087
9,135310,135295
7,135530,135503
1,135740,135712
11,135900,135920
10,136130,136128
8,136350,136336
3,136560,136545
6,136740,136753
2,136990,136961
4,137180,137170
5,137350,137378
9,137560,137586
12,137780,137795
7,137990,138003
11,138210,138211
1,138440,138420
10,138590,138628
3,138890,138836
8,139050,139045
2,139270,139253
6,139420,139461
4,139680,139669
9,140140,140125
5,140350,140333
7,140560,140540
12,140750,140748
1,141040,140956
11,141190,141163
3,141390,141371
10,141570,141578
2,141760,141786
8,141990,141994
4,142160,142201
6,142350,142409
5,142670,142616
9,142850,142824
7,143030,143032
1,143300,143239
12,143450,143447
11,143650,143654
10,143860,143862
3,144080,144070
8,144280,144277
2,144470,144485
6,144640,144692
4,144890,144900
9,145370,145349
5,145560,145557
1,145810,145764
7,145970,145971
11,146150,146179
12,146370,146386
3,146590,146593
10,146790,146801
2,147030,147008
8,147240,147215
4,147430,147423
6,147590,147630
9,147860,147837
5,148050,148044
7,148230,148252
1,148470,148459
11,148660,148666
3,148890,148874
12,149070,149081
2,149330,149288
10,149430,149496
4,149740,149703
8,149910,149910
6,150100,150118
5,150590,150579
9,150850,150788
1,151050,150996
7,151210,151205
3,151410,151413
11,151600,151622
2,151830,151830
12,152030,152038
4,152260,152247
10,152450,152455
6,152600,152664
8,152850,152872
5,153100,153081
1,153330,153289
9,153540,153498
7,153720,153706
11,153940,153915
3,154100,154123
12,154310,154332
2,154520,154540
10,154700,154748
4,155000,154957
8,155170,155165
6,155380,155374
1,155870,155829
5,156070,156037
7,156270,156245
9,156460,156453
3,156680,156661
11,156870,156870
2,157050,157078
12,157270,157286
4,157480,157494
10,157690,157702
6,157900,157910
8,158120,158118
5,158350,158326
1,158550,158534
7,158720,158742
3,158940,158950
9,159160,159159
2,159380,159367
11,159540,159575
4,159750,159783
12,159950,159991
6,160200,160199
10,160430,160407
8,160680,160615
1,161120,161063
5,161300,161270
3,161480,161477
7,161680,161683
2,161910,161890
9,162090,162097
4,162280,162304
11,162460,162511
6,162690,162718
12,162930,162925
8,163100,163132
10,163300,163339
1,163570,163546
5,163760,163753
7,163970,163959
3,164140,164166
9,164370,164373
2,164580,164580
11,164760,164787
4,165000,164994
12,165240,165201
6,165420,165408
10,165620,165615
8,165830,165822
5,166350,166295
1,166560,166501
3,166750,166708
7,166950,166915
2,167140,167122
9,167360,167328
4,167530,167535
11,167710,167742
6,167910,167948
12,168150,168155
8,168370,168362
10,168560,168569
1,168810,168775
5,168980,168982
3,169180,169189
2,169420,169395
7,169570,169602
4,169810,169809
9,170010,170016
6,170210,170222
11,170450,170429
8,170620,170636
12,170820,170843
10,171070,171049
5,171580,171516
1,171790,171722
2,171990,171929
3,172130,172135
4,172320,172342
7,172510,172548
6,172730,172755
9,172950,172962
8,173150,173168
11,173380,173375
10,173570,173581
12,173760,173788
5,173990,173994
2,174230,174201
1,174450,174407
3,174590,174614
7,174770,174821
4,175010,175027
9,175240,175234
6,175440,175440
11,175660,175647
8,175870,175853
12,176070,176060
10,176280,176267
2,176760,176733
5,176960,176938
3,177160,177142
1,177380,177347
4,177590,177552
7,177770,177757
6,177960,177962
9,178170,178167
8,178350,178371
11,178560,178576
10,178720,178781
12,178980,178986
2,179230,179191
5,179410,179396
1,179630,179600
3,179780,179805
4,180020,180010
6,180170,180215
7,180420,180420
8,180630,180624
9,180840,180829
10,181050,181034
11,181200,181239
12,181450,181444
5,181960,181912
2,182150,182117
3,182310,182322
1,182580,182527
6,182700,182732
4,182950,182937
8,183100,183142
7,183350,183347
10,183500,183552
9,183750,183757
12,183940,183962
11,184140,184166
2,184390,184371
5,184590,184576
3,184790,184781
6,184950,184986
1,185230,185191
4,185460,185396
7,185610,185601
8,185810,185806
9,186030,186011
10,186200,186216
11,186400,186421
12,186610,186626
5,187140,187099
2,187330,187305
6,187510,187511
3,187710,187717
4,187940,187922
1,188170,188128
8,188330,188334
7,188570,188540
10,188710,188745
9,188950,188951
12,189110,189157
11,189340,189363
5,189540,189569
6,189770,189774
2,189990,189980
3,190180,190186
1,190410,190392
4,190630,190597
8,190810,190803
10,191000,191009
7,191190,191215
12,191430,191420
9,191620,191626
11,191860,191832
6,192320,192297
5,192500,192503
3,192700,192709
2,192900,192915
4,193150,193122
1,193380,193328
10,193460,193534
8,193780,193740
12,193910,193946
7,194120,194152
11,194330,194358
9,194570,194565
5,194800,194771
6,195000,194977
2,195200,195183
3,195340,195389
4,195610,195595
10,195770,195801
1,196030,196008
8,196220,196214
7,196400,196420
12,196620,196626
9,196840,196832
11,197070,197038
6,197510,197500
5,197740,197706
3,197880,197913
2,198120,198119
10,198270,198326
4,198510,198532
8,198700,198739
1,199010,198945
12,199180,199152
7,199380,199358
11,199530,199565
9,199790,199771
6,199980,199978
3,200190,200184
5,200330,200391
10,200550,200597
2,200840,200804
4,200990,201010
1,201260,201217
8,201390,201423
12,201650,201630
11,201840,201836
7,202060,202043
9,202260,202250
3,202710,202707
6,202900,202914
10,203120,203121
5,203350,203327
4,203520,203534
2,203740,203740
8,203910,203947
1,204190,204153
11,204320,204360
12,204530,204567
9,204760,204773
7,205000,204980
6,205190,205186
3,205440,205393
5,205570,205599
10,205770,205806
2,206020,206013
4,206220,206219
8,206410,206426
11,206660,206632
1,206860,206839
12,207040,207046
7,207250,207252
9,207470,207459
3,207940,207927
6,208140,208133
10,208340,208340
5,208570,208546
4,208770,208752
2,208990,208959
11,209160,209165
8,209370,209372
12,209530,209578
1,209810,209784
9,209990,209991
7,210170,210197
3,210420,210403
10,210590,210610
6,210790,210816
4,211020,211022
5,211190,211229
11,211490,211435
2,211690,211642
8,211870,211848
1,212090,212054
12,212250,212261
7,212420,212467
9,212650,212673
10,213070,213127
3,213300,213335
4,213500,213542
6,213720,213750
11,213950,213958
5,214250,214165
8,214360,214373
2,214600,214581
12,214800,214788
1,215060,214996
9,215220,215204
7,215410,215411
3,215620,215619
10,215750,215827
6,215960,216035
4,216210,216242
5,216430,216450
11,216660,216658
2,216870,216865
8,217070,217073
12,217280,217281
9,217530,217488
1,217750,217696
7,217910,217904
10,218280,218340
3,218500,218546
4,218740,218753
6,218910,218959
11,219110,219166
5,219390,219372
8,219590,219578
2,219820,219785
9,220000,219991
12,220210,220198
7,220410,220404
1,220660,220610
10,220760,220817
4,221040,221023
3,221240,221230
11,221420,221436
6,221590,221642
8,221850,221849
5,222040,222055
9,222220,222262
2,222450,222468
12,222710,222674
1,222910,222881
7,223110,223087
4,223530,223534
10,223730,223741
11,223920,223948
3,224120,224155
8,224340,224361
6,224540,224568
9,224760,224775
5,225030,224982
12,225170,225188
2,225400,225395
7,225610,225602
1,225860,225808
10,226010,226015
4,226220,226222
3,226410,226429
11,226660,226635
6,226800,226842
8,227060,227049
5,227290,227255
9,227460,227462
2,227670,227669
12,227890,227876
7,228040,228082
1,228300,228289
4,228720,228735
10,228900,228942
11,229140,229150
3,229390,229358
8,229540,229565
6,229750,229773
9,230000,229980
5,230200,230188
12,230410,230396
2,230600,230603
1,230830,230811
7,230980,231018
4,231210,231226
11,231440,231434
10,231590,231641
8,231820,231849
3,232070,232057
9,232260,232264
6,232450,232472
12,232700,232679
5,232950,232887
2,233100,233095
7,233270,233302
1,233550,233510
11,233940,233952
4,234130,234159
8,234330,234367
10,234560,234575
9,234790,234783
3,234980,234990
12,235200,235198
6,235400,235406
2,235630,235614
5,235810,235821
1,236090,236029
7,236280,236237
4,236440,236445
11,236650,236652
10,236810,236860
8,237050,237068
3,237290,237276
9,237450,237483
6,237640,237691
12,237870,237899
2,238120,238107
1,238360,238314
5,238540,238522
7,238750,238730
11,239180,239174
4,239370,239382
8,239590,239590
10,239800,239798
9,240030,240006
3,240230,240215
12,240390,240423
6,240560,240631
1,240860,240839
2,241030,241047
7,241230,241256
5,241430,241464
11,241710,241672
8,241900,241880
4,242120,242088
9,242280,242297
10,242480,242505
12,242710,242713
3,242950,242921
6,243090,243129
2,243350,243337
1,243570,243546
5,243770,243754
7,243960,243962
8,244420,244407
11,244640,244616
9,244810,244824
4,245090,245032
12,245200,245241
10,245430,245449
6,245650,245657
3,245860,245865
1,246110,246074
2,246280,246282
7,246460,246490
5,246590,246699
11,246890,246907
8,247140,247115
4,247340,247323
9,247540,247532
10,247720,247740
12,247950,247948
6,248140,248157
1,248420,248365
3,248600,248573
2,248810,248781
5,248990,248990
7,249170,249198
8,249650,249642
11,249850,249850
9,250070,250057
4,250240,250265
12,250460,250473
10,250680,250681
1,250930,250889
6,251100,251097
2,251350,251305
3,251530,251513
7,251710,251721
5,251800,251928
8,252130,252136
9,252340,252344
11,252520,252552
12,252780,252760
4,252980,252968
10,253150,253176
6,253390,253384
1,253650,253592
2,253830,253799
7,253980,254007
3,254220,254215
5,254420,254423
9,254870,254869
8,255090,255077
12,255270,255285
11,255470,255493
10,255670,255701
4,255880,255909
1,256170,256117
6,256350,256325
7,256560,256533
2,256770,256741
5,256940,256949
3,257140,257156
8,257350,257364
9,257590,257572
11,257750,257780
12,257980,257988
10,258180,258196
1,258410,258404
4,258620,258612
6,258830,258820
2,259060,259028
7,259220,259236
3,259440,259444
5,259640,259652
9,260120,260097
8,260320,260305
12,260490,260514
11,260690,260723
1,260990,260931
10,261090,261140
6,261310,261348
4,261560,261557
7,261750,261766
2,261950,261974
5,262200,262183
3,262380,262391
9,262620,262600
12,262820,262808
8,263030,263017
11,263200,263226
10,263430,263434
1,263710,263643
6,263850,263851
7,264060,264060
4,264270,264269
5,264480,264477
2,264690,264686
3,264870,264894
12,265350,265332
9,265560,265539
11,265740,265745
8,265940,265951
1,266180,266157
10,266360,266363
7,266540,266569
6,266750,266776
5,267000,266982
4,267180,267188
3,267400,267394
2,267540,267600
9,267800,267806
12,267990,268013
11,268200,268219
1,268490,268425
8,268660,268631
10,268890,268837
6,269040,269043
7,269220,269250
4,269420,269456
5,269670,269662
2,269880,269868
3,270050,270074
12,270510,270531
9,270780,270738
1,270990,270945
11,271150,271153
10,271360,271360
8,271590,271568
7,271760,271775
6,271980,271983
5,272230,272190
4,272420,272398
3,272600,272605
2,272780,272813
12,272990,273020
9,273220,273228
11,273410,273435
1,273680,273642
10,273840,273850
7,274010,274057
8,274260,274265
5,274500,274472
6,274680,274680
3,274900,274887
4,275100,275095
2,275320,275302
9,275720,275738
12,275910,275945
1,276180,276153
11,276380,276360
7,276540,276568
10,276750,276775
5,276990,276983
8,277210,277190
3,277390,277397
6,277590,277605
2,277810,277812
4,278020,278020
9,278190,278227
1,278450,278435
12,278630,278642
11,278810,278849
10,279040,279057
7,279210,279264
8,279480,279472
