Bell No,Actual Time,Ideal time from medium response Kalman Filter
1,0,0
2,210,215.217
3,450,430.435
4,700,645.652
5,880,860.87
6,1150,1076.09
7,1360,1291.3
8,1550,1506.52
9,1800,1721.74
10,1990,1936.96
11,2130,2152.17
12,2290,2367.39
1,2660,2582.61
2,2870,2797.83
3,3060,3013.04
4,3260,3228.26
5,3420,3443.48
6,3650,3658.7
7,3860,3873.91
8,4060,4089.13
9,4290,4304.35
10,4510,4519.57
11,4700,4734.78
12,4950,4950
1,5480,5383.14
2,5660,5589.39
3,5860,5795.65
4,6060,6001.91
5,6210,6208.17
6,6400,6414.43
7,6610,6620.69
8,6800,6826.94
9,7010,7033.2
10,7200,7239.46
11,7380,7445.72
12,7600,7651.98
1,7970,7858.24
2,8160,8064.49
3,8310,8270.75
4,8480,8477.01
5,8670,8683.27
6,8880,8889.53
7,9090,9095.79
8,9250,9302.04
9,9470,9508.3
10,9680,9714.56
11,9850,9920.82
12,10150,10127.1
1,10650,10574.5
2,10830,10777.5
3,11030,10980.5
4,11250,11183.6
5,11400,11386.6
6,11580,11589.6
7,11760,11792.6
8,11930,11995.6
9,12200,12198.6
10,12350,12401.6
11,12530,12604.6
12,12770,12807.7
1,13080,13010.7
2,13260,13213.7
3,13460,13416.7
4,13640,13619.7
5,13830,13822.7
6,14060,14025.7
7,14260,14228.7
8,14410,14431.7
9,14620,14634.8
10,14810,14837.8
11,14970,15040.8
12,15250,15243.8
1,15740,15696.4
2,15930,15896.5
3,16140,16096.6
4,16330,16296.8
5,16520,16496.9
6,16710,16697
7,16920,16897.2
8,17080,17097.3
9,17320,17297.4
10,17490,17497.6
11,17660,17697.7
12,17850,17897.8
1,18140,18098
2,18310,18298.1
3,18500,18498.2
4,18690,18698.4
5,18870,18898.5
6,19090,19098.6
7,19330,19298.8
8,19480,19498.9
9,19670,19699
10,19880,19899.2
11,20050,20099.3
12,20360,20299.4
1,20810,20755.4
2,20980,20954.3
3,21180,21153.3
4,21390,21352.3
5,21560,21551.3
6,21750,21750.2
7,21960,21949.2
8,22120,22148.2
9,22350,22347.1
10,22510,22546.1
11,22680,22745.1
12,22920,22944
1,23210,23143
2,23390,23342
3,23570,23540.9
4,23730,23739.9
5,23910,23938.9
6,24120,24137.8
7,24350,24336.8
8,24520,24535.8
9,24720,24734.8
10,24910,24933.7
11,25090,25132.7
12,25400,25331.7
1,25880,25793.6
2,26060,25992.5
3,26260,26191.3
4,26430,26390.1
5,26570,26588.9
6,26760,26787.8
7,26990,26986.6
8,27120,27185.4
9,27370,27384.3
10,27520,27583.1
11,27670,27781.9
12,27930,27980.7
1,28240,28179.6
2,28420,28378.4
3,28610,28577.2
4,28780,28776
5,28970,28974.9
6,29200,29173.7
7,29410,29372.5
8,29580,29571.3
9,29780,29770.2
10,29940,29969
11,30130,30167.8
12,30400,30366.6
2,30860,30836.1
1,31080,31037.2
4,31270,31238.4
3,31480,31439.6
6,31660,31640.7
5,31920,31841.9
8,31990,32043.1
7,32230,32244.2
10,32400,32445.4
9,32580,32646.5
12,32790,32847.7
11,33000,33048.9
1,33300,33250
2,33460,33451.2
4,33670,33652.4
6,33890,33853.5
3,34110,34054.7
8,34240,34255.9
5,34450,34457
10,34620,34658.2
7,34840,34859.3
12,35110,35060.5
9,35260,35261.7
11,35480,35462.8
2,35900,35916.7
1,36150,36117.6
6,36320,36318.4
4,36520,36519.2
8,36710,36720.1
3,36980,36920.9
10,37090,37121.8
5,37290,37322.6
12,37530,37523.4
7,37680,37724.3
11,37870,37925.1
9,38090,38126
2,38350,38326.8
6,38580,38527.7
1,38800,38728.5
4,38960,38929.3
3,39170,39130.2
8,39320,39331
5,39510,39531.9
10,39690,39732.7
7,39890,39933.5
12,40140,40134.4
9,40340,40335.2
11,40550,40536.1
6,40990,40996.7
2,41230,41199.1
4,41470,41401.6
1,41670,41604.1
8,41770,41806.6
3,42030,42009.1
10,42160,42211.5
5,42370,42414
12,42600,42616.5
7,42790,42819
11,42950,43021.4
9,43150,43223.9
6,43430,43426.4
2,43690,43628.9
1,43920,43831.3
4,44020,44033.8
8,44210,44236.3
10,44430,44438.8
3,44640,44641.3
12,44870,44843.7
5,45070,45046.2
11,45250,45248.7
7,45470,45451.2
9,45650,45653.6
2,46090,46102.6
6,46280,46305.1
4,46550,46507.5
1,46770,46709.9
10,46810,46912.4
8,47070,47114.8
12,47320,47317.2
3,47550,47519.7
11,47660,47722.1
5,47920,47924.5
9,48120,48127
7,48290,48329.4
6,48520,48531.8
2,48780,48734.2
4,48960,48936.7
10,49160,49139.1
1,49420,49341.5
8,49560,49544
3,49780,49746.4
12,49930,49948.8
5,50190,50151.3
11,50320,50353.7
7,50520,50556.1
9,50720,50758.6
2,51240,51213.5
6,51430,51416.8
10,51590,51620
4,51840,51823.2
8,51990,52026.5
1,52260,52229.7
12,52430,52433
3,52670,52636.2
11,52780,52839.4
5,53040,53042.7
9,53210,53245.9
7,53430,53449.2
2,53660,53652.4
10,53860,53855.7
6,54040,54058.9
4,54290,54262.1
1,54530,54465.4
8,54640,54668.6
12,54870,54871.9
11,55070,55075.1
3,55330,55278.3
9,55450,55481.6
5,55650,55684.8
7,55920,55888.1
10,56300,56328.9
2,56520,56532.4
4,56760,56736
6,56940,56939.5
8,57150,57143
1,57430,57346.5
11,57480,57550
12,57680,57753.5
9,57900,57957.1
3,58170,58160.6
7,58340,58364.1
5,58520,58567.6
2,58800,58771.1
10,58980,58974.6
6,59170,59178.2
4,59340,59381.7
8,59580,59585.2
11,59800,59788.7
1,60040,59992.2
12,60200,60195.7
3,60440,60399.3
9,60600,60602.8
5,60820,60806.3
7,61010,61009.8
10,61470,61453.3
2,61620,61657.8
4,61870,61862.3
6,62030,62066.8
11,62260,62271.3
8,62460,62475.8
12,62670,62680.3
1,62950,62884.8
9,63100,63089.2
3,63290,63293.7
7,63480,63498.2
5,63670,63702.7
10,63910,63907.2
4,64080,64111.7
2,64290,64316.2
11,64510,64520.7
6,64710,64725.2
8,64900,64929.7
1,65210,65134.1
12,65320,65338.6
9,65520,65543.1
7,65800,65747.6
3,65980,65952.1
5,66160,66156.6
4,66560,66583.6
10,66760,66788.2
11,66950,66992.8
2,67180,67197.5
8,67360,67402.1
6,67610,67606.7
12,67800,67811.4
1,68060,68016
7,68260,68220.7
9,68450,68425.3
5,68590,68629.9
3,68830,68834.6
10,68980,69039.2
4,69210,69243.8
2,69410,69448.5
11,69630,69653.1
6,69830,69857.7
8,70040,70062.4
12,70270,70267
7,70500,70471.7
1,70720,70676.3
9,70880,70880.9
3,71140,71085.6
5,71310,71290.2
4,71730,71712.8
10,71880,71917
11,72080,72121.1
2,72280,72325.2
8,72480,72529.3
6,72730,72733.4
7,72940,72937.5
12,73150,73141.6
9,73330,73345.7
1,73590,73549.8
5,73740,73753.9
3,73980,73958.1
4,74150,74162.2
11,74340,74366.3
10,74600,74570.4
8,74760,74774.5
2,74970,74978.6
7,75140,75182.7
6,75340,75386.8
12,75570,75590.9
1,75820,75795.1
9,76000,75999.2
3,76270,76203.3
5,76430,76407.4
11,76780,76829.2
4,77040,77033.5
8,77210,77237.8
10,77410,77442.1
7,77590,77646.5
2,77830,77850.8
12,78040,78055.1
6,78270,78259.4
9,78490,78463.8
1,78700,78668.1
5,78870,78872.4
3,79080,79076.7
4,79280,79281.1
11,79490,79485.4
10,79700,79689.7
8,79900,79894
2,80100,80098.4
7,80250,80302.7
6,80490,80507
12,80720,80711.3
9,80890,80915.7
5,81150,81120
1,81360,81324.3
3,81530,81528.6
11,81950,81956.2
4,82170,82162.2
8,82350,82368.2
10,82590,82574.2
7,82780,82780.2
2,82950,82986.2
12,83210,83192.2
6,83420,83398.2
5,83570,83604.2
9,83790,83810.2
3,84040,84016.2
1,84210,84222.2
11,84370,84428.2
8,84590,84634.2
4,84840,84840.2
7,85010,85046.2
10,85220,85252.2
12,85470,85458.2
2,85670,85664.2
5,85880,85870.2
6,86080,86076.2
9,86310,86282.2
1,86530,86488.2
3,86740,86694.2
8,87090,87104.7
11,87290,87311
7,87450,87517.4
4,87710,87723.8
12,87890,87930.1
10,88120,88136.5
5,88300,88342.8
2,88540,88549.2
9,88780,88755.6
6,89000,88961.9
3,89250,89168.3
1,89420,89374.6
11,89550,89581
8,89730,89787.4
4,89980,89993.7
7,90150,90200.1
10,90340,90406.4
12,90580,90612.8
2,90820,90819.2
5,91000,91025.5
6,91240,91231.9
9,91490,91438.2
3,91700,91644.6
1,91890,91851
8,92250,92265.6
11,92470,92471.3
7,92660,92677
4,92870,92882.6
12,93060,93088.3
10,93280,93293.9
5,93480,93499.6
2,93690,93705.3
9,93950,93910.9
6,94150,94116.6
1,94360,94322.3
3,94550,94527.9
8,94700,94733.6
7,94940,94939.3
11,95110,95144.9
12,95350,95350.6
4,95540,95556.3
5,95750,95761.9
10,95940,95967.6
9,96150,96173.3
2,96350,96378.9
6,96570,96584.6
3,96830,96790.3
1,97060,96995.9
7,97420,97401.3
8,97580,97606.4
12,97810,97811.5
11,98010,98016.6
5,98160,98221.7
4,98410,98426.8
9,98610,98631.9
10,98830,98837
6,98990,99042.1
2,99210,99247.3
1,99480,99452.4
3,99690,99657.5
8,99860,99862.6
7,100070,100068
11,100260,100273
12,100500,100478
4,100690,100683
5,100850,100888
10,101080,101093
9,101280,101298
6,101480,101503
1,101770,101709
2,101920,101914
3,102150,102119
7,102540,102539
8,102740,102745
12,102950,102952
11,103160,103158
5,103350,103364
4,103570,103571
9,103780,103777
10,104000,103984
1,104280,104190
6,104350,104397
3,104600,104603
2,104790,104810
7,104990,105016
12,105210,105223
8,105380,105429
5,105640,105636
11,105820,105842
9,106050,106049
4,106230,106255
10,106440,106462
6,106670,106668
1,106920,106875
2,107120,107081
3,107320,107288
12,107660,107693
7,107890,107901
5,108070,108108
8,108280,108315
9,108520,108523
11,108740,108730
10,108900,108938
4,109160,109145
1,109410,109353
6,109550,109560
3,109790,109767
2,109980,109975
7,110160,110182
12,110370,110390
8,110540,110597
5,110780,110805
11,110990,111012
9,111190,111220
10,111440,111427
1,111670,111634
4,111870,111842
6,112040,112049
2,112320,112257
3,112460,112464
12,112860,112866
7,113050,113073
5,113250,113280
8,113450,113487
9,113710,113694
11,113910,113901
1,114150,114109
10,114290,114316
6,114500,114523
4,114770,114730
3,114950,114937
2,115130,115144
12,115360,115351
5,115520,115558
7,115720,115766
9,115930,115973
8,116130,116180
11,116370,116387
10,116600,116594
1,116830,116801
6,117030,117008
3,117240,117216
4,117440,117423
2,117660,117630
5,117960,118026
12,118240,118233
9,118430,118439
7,118620,118646
11,118810,118853
8,119000,119060
1,119310,119267
10,119450,119473
3,119720,119680
6,119920,119887
2,120140,120094
4,120350,120301
12,120550,120507
5,120600,120714
7,120860,120921
9,121130,121128
11,121300,121335
1,121560,121541
8,121700,121748
10,121950,121955
6,122210,122162
3,122410,122369
4,122570,122575
2,122790,122782
5,123230,123203
12,123430,123410
9,123660,123617
7,123860,123824
1,124070,124031
11,124240,124238
10,124410,124445
8,124590,124652
3,124860,124859
6,125060,125066
2,125290,125273
4,125510,125480
5,125660,125687
9,125880,125894
12,126110,126102
7,126310,126309
11,126520,126516
1,126720,126723
10,126930,126930
3,127160,127137
8,127310,127344
2,127560,127551
6,127750,127758
4,127980,127965
9,128420,128377
5,128550,128584
7,128740,128790
12,128970,128997
1,129260,129204
11,129430,129411
3,129680,129618
10,129840,129825
2,130030,130032
8,130210,130238
4,130440,130445
6,130640,130652
5,130820,130859
9,131060,131066
7,131260,131273
1,131510,131480
12,131650,131686
11,131880,131893
10,132140,132100
3,132320,132307
8,132490,132514
2,132730,132721
6,132910,132928
4,133160,133134
9,133550,133542
5,133730,133748
1,133970,133955
7,134140,134162
11,134340,134368
12,134570,134575
3,134800,134782
10,134990,134988
2,135190,135195
8,135400,135402
4,135630,135608
6,135820,135815
9,136030,136022
5,136210,136228
7,136400,136435
1,136670,136642
11,136800,136848
3,137080,137055
12,137260,137262
2,137510,137468
10,137630,137675
4,137910,137882
8,138050,138088
6,138330,138295
5,138730,138722
9,138970,138929
1,139200,139136
7,139360,139343
3,139620,139549
11,139740,139756
2,139970,139963
12,140140,140170
4,140380,140377
10,140540,140584
6,140770,140791
8,140960,140998
5,141160,141205
1,141460,141412
9,141660,141619
7,141870,141826
11,142020,142033
3,142250,142240
12,142450,142447
2,142660,142654
10,142810,142860
4,143070,143067
8,143230,143274
6,143530,143481
1,143950,143907
5,144130,144114
7,144310,144321
9,144550,144528
3,144800,144734
11,144950,144941
2,145150,145148
12,145340,145355
4,145540,145561
10,145740,145768
6,145940,145975
8,146120,146182
5,146410,146389
1,146670,146595
7,146820,146802
3,147020,147009
9,147230,147216
2,147460,147422
11,147610,147629
4,147790,147836
12,148050,148043
6,148260,148250
10,148430,148456
8,148660,148663
1,149150,149081
5,149260,149287
3,149540,149493
7,149700,149700
2,149920,149906
9,150160,150112
4,150290,150318
11,150490,150525
6,150710,150731
12,150950,150937
8,151090,151144
10,151310,151350
