Bell No,Actual Time,Ideal time from medium response Kalman Filter
6,60470,60389.6
3,60600,60595.2
8,60810,60800.8
5,61050,61006.4
10,61260,61211.9
7,61380,61417.5
12,61590,61623.1
9,61810,61828.6
11,61990,62034.2
2,62420,62462.9
1,62630,62667.2
6,62870,62871.6
4,63090,63076
8,63270,63280.4
3,63490,63484.8
10,63670,63689.2
5,63930,63893.6
12,64130,64098
7,64260,64302.4
11,64420,64506.8
9,64650,64711.2
2,64870,64915.5
6,65080,65119.9
1,65380,65324.3
4,65560,65528.7
3,65750,65733.1
8,65960,65937.5
5,66220,66141.9
10,66360,66346.3
7,66480,66550.7
12,66700,66755.1
9,67010,66959.5
11,67180,67163.8
6,67560,67598.6
2,67760,67803.5
4,68050,68008.4
1,68270,68213.3
8,68430,68418.3
3,68670,68623.2
10,68770,68828.1
5,68980,69033
12,69210,69237.9
7,69410,69442.8
11,69610,69647.7
9,69770,69852.6
6,70050,70057.5
2,70280,70262.4
1,70470,70467.3
4,70700,70672.2
8,70950,70877.2
10,71120,71082.1
3,71290,71287
12,71480,71491.9
5,71620,71696.8
11,71910,71901.7
7,72120,72106.6
9,72360,72311.5
2,72700,72738.6
6,72930,72944.8
4,73130,73151.1
1,73310,73357.3
10,73560,73563.5
8,73780,73769.7
12,73990,73976
3,74140,74182.2
11,74400,74388.4
5,74510,74594.6
9,74830,74800.9
7,75020,75007.1
6,75210,75213.3
2,75420,75419.5
4,75660,75625.8
10,75860,75832
1,75990,76038.2
8,76250,76244.4
3,76470,76450.7
12,76620,76656.9
5,76830,76863.1
11,77040,77069.3
7,77300,77275.6
9,77570,77481.8
2,77910,77913.7
6,78130,78120.8
10,78360,78327.9
4,78510,78535
8,78740,78742.2
1,78960,78949.3
12,79110,79156.4
3,79340,79363.5
11,79550,79570.6
5,79820,79777.7
9,79980,79984.9
7,80150,80192
2,80390,80399.1
10,80640,80606.2
6,80760,80813.3
4,81000,81020.4
1,81240,81227.6
8,81450,81434.7
12,81600,81641.8
11,81800,81848.9
3,82060,82056
9,82290,82263.1
5,82520,82470.3
7,82730,82677.4
10,83070,83087.1
2,83200,83294.1
4,83490,83501
6,83720,83708
8,83920,83915
1,84130,84122
11,84280,84329
12,84570,84536
9,84660,84743
3,84950,84950
7,85140,85157
5,85420,85364
2,85530,85571
10,85760,85778
6,85960,85985
4,86150,86192
8,86400,86399
11,86570,86606
1,86770,86813
12,87030,87020
3,87290,87227
9,87450,87434
5,87700,87641
7,87870,87848
10,88290,88268.8
2,88430,88476.9
4,88660,88685
6,88910,88893.1
11,89130,89101.2
8,89330,89309.3
12,89510,89517.4
1,89650,89725.5
9,89920,89933.6
3,90180,90141.7
7,90370,90349.8
5,90580,90557.9
10,90700,90766
4,90950,90974.1
2,91060,91182.2
11,91400,91390.3
6,91590,91598.4
8,91820,91806.5
1,92040,92014.6
12,92210,92222.7
9,92430,92430.8
7,92630,92638.9
3,92890,92847
5,93130,93055.1
4,93480,93453
10,93610,93661.4
11,93810,93869.8
2,93970,94078.2
8,94270,94286.6
6,94470,94495.1
12,94720,94703.5
1,94900,94911.9
7,95160,95120.3
9,95350,95328.7
5,95500,95537.1
3,95750,95745.6
10,95910,95954
4,96150,96162.4
2,96310,96370.8
11,96550,96579.2
6,96760,96787.6
8,97000,96996.1
12,97190,97204.5
7,97460,97412.9
1,97680,97621.3
9,97880,97829.7
3,98040,98038.2
5,98260,98246.6
4,98690,98651.7
10,98840,98859.4
11,99040,99067.1
2,99220,99274.8
8,99470,99482.4
6,99650,99690.1
7,99890,99897.8
12,100130,100105
9,100330,100313
1,100550,100521
5,100670,100728
3,100910,100936
4,101160,101144
11,101350,101351
10,101520,101559
8,101770,101767
2,102030,101974
7,102200,102182
6,102340,102390
12,102570,102598
1,102810,102805
9,103050,103013
3,103260,103221
5,103410,103428
11,103860,103844
4,104030,104051
8,104260,104259
10,104470,104467
7,104660,104675
2,104910,104883
12,105110,105090
6,105300,105298
9,105510,105506
1,105720,105714
5,105890,105922
3,106140,106130
4,106270,106337
11,106520,106545
10,106760,106753
8,106990,106961
2,107190,107169
7,107360,107376
6,107580,107584
12,107800,107792
9,108000,108000
5,108130,108208
1,108460,108415
3,108670,108623
11,109050,109034
4,109200,109243
8,109400,109451
10,109700,109660
7,109840,109869
2,110080,110078
12,110320,110287
6,110510,110495
5,110680,110704
9,110920,110913
3,111140,111122
1,111350,111331
11,111530,111539
8,111740,111748
4,111920,111957
7,112120,112166
10,112360,112375
12,112560,112584
2,112780,112792
5,112990,113001
6,113190,113210
9,113470,113419
1,113660,113628
3,113880,113836
8,114260,114229
11,114400,114437
7,114600,114645
4,114840,114853
12,115070,115061
10,115260,115270
5,115400,115478
2,115640,115686
9,115890,115894
6,116050,116102
3,116330,116310
1,116520,116519
11,116700,116727
8,116970,116935
4,117210,117143
7,117370,117351
10,117560,117559
12,117720,117768
2,117920,117976
5,118210,118184
6,118370,118392
9,118610,118600
3,118810,118808
1,119080,119017
8,119410,119435
11,119650,119644
7,119860,119853
4,120100,120063
12,120280,120272
10,120520,120481
5,120760,120690
2,120890,120899
9,121060,121108
6,121270,121317
1,121550,121526
3,121770,121736
8,121980,121945
7,122190,122154
11,122320,122363
12,122540,122572
4,122730,122781
5,122990,122990
10,123170,123200
9,123360,123409
2,123590,123618
6,123860,123827
3,124070,124036
1,124300,124245
7,124660,124640
8,124840,124848
12,125040,125056
11,125240,125264
5,125430,125472
4,125700,125680
9,125850,125888
10,126100,126096
6,126350,126305
2,126420,126513
1,126690,126721
3,126960,126929
8,127190,127137
7,127380,127345
11,127510,127553
12,127720,127761
4,127930,127969
5,128150,128177
10,128400,128385
9,128590,128593
6,128790,128802
1,129030,129010
2,129230,129218
3,129480,129426
7,129870,129829
8,130050,130037
12,130230,130246
11,130470,130454
5,130630,130663
4,130800,130871
9,131080,131080
10,131380,131288
1,131460,131497
6,131710,131705
3,131910,131914
2,132070,132122
7,132330,132331
12,132520,132539
8,132710,132748
5,132960,132957
11,133140,133165
9,133340,133374
4,133570,133582
10,133810,133791
6,134020,133999
1,134240,134208
2,134440,134416
3,134660,134625
12,135080,135037
7,135270,135246
5,135480,135455
8,135630,135664
9,135880,135874
11,136060,136083
10,136310,136292
4,136510,136501
1,136730,136710
6,136910,136920
3,137140,137129
2,137290,137338
7,137570,137547
12,137750,137757
8,137920,137966
5,138130,138175
11,138370,138384
9,138570,138593
10,138780,138803
1,139030,139012
4,139270,139221
6,139490,139430
2,139640,139640
3,139850,139849
12,140320,140265
7,140500,140476
5,140680,140686
8,140900,140896
9,141110,141106
11,141260,141316
1,141500,141527
10,141740,141737
6,142010,141947
4,142140,142157
3,142380,142367
2,142550,142577
12,142810,142788
5,142950,142998
7,143230,143208
9,143480,143418
8,143630,143628
11,143790,143839
10,144020,144049
1,144270,144259
6,144500,144469
3,144680,144679
4,144910,144890
2,145080,145100
5,145430,145499
12,145710,145709
9,145910,145919
7,146130,146129
11,146320,146339
8,146570,146549
1,146720,146760
10,147020,146970
3,147170,147180
6,147390,147390
2,147570,147600
4,147830,147810
12,148030,148021
5,148190,148231
7,148450,148441
9,148710,148651
11,148830,148861
1,149070,149071
8,149280,149282
10,149530,149492
6,149690,149702
3,149910,149912
4,150150,150122
2,150290,150332
5,150650,150730
12,150950,150939
9,151120,151149
7,151330,151358
1,151540,151568
11,151850,151778
10,152000,151987
8,152190,152197
3,152470,152406
6,152660,152616
2,152790,152826
4,153080,153035
5,153180,153245
9,153500,153454
12,153640,153664
7,153810,153874
11,154070,154083
1,154300,154293
10,154490,154503
3,154720,154712
8,154940,154922
2,155080,155131
6,155340,155341
4,155600,155551
9,156020,155960
5,156210,156170
7,156350,156380
12,156560,156590
1,156770,156800
11,157030,157010
3,157270,157220
10,157420,157430
2,157580,157640
8,157830,157850
4,158010,158060
6,158270,158270
5,158510,158480
9,158720,158690
7,158900,158900
1,159120,159110
12,159370,159320
11,159540,159530
10,159720,159740
3,159940,159950
8,160180,160160
2,160310,160370
6,160580,160580
4,160820,160790
9,161240,161203
5,161430,161412
1,161630,161622
7,161830,161832
11,162040,162041
12,162200,162251
3,162500,162461
10,162660,162670
2,162820,162880
8,163120,163089
4,163340,163299
6,163550,163509
9,163720,163718
5,163950,163928
7,164190,164138
1,164390,164347
11,164520,164557
3,164720,164767
12,164950,164976
2,165110,165186
10,165340,165395
4,165600,165605
8,165840,165815
6,166090,166024
5,166430,166426
9,166640,166634
1,166830,166842
7,167060,167051
3,167340,167259
11,167470,167467
2,167630,167675
12,167920,167884
4,168050,168092
10,168230,168300
6,168520,168508
8,168720,168717
5,168850,168925
1,169180,169133
9,169390,169341
7,169550,169550
11,169720,169758
3,169970,169966
12,170200,170174
2,170300,170383
10,170560,170591
4,170790,170799
8,171040,171007
6,171280,171216
1,171670,171639
5,171820,171849
7,172080,172058
9,172290,172267
3,172500,172476
11,172750,172686
2,172860,172895
12,173170,173104
4,173250,173313
10,173470,173523
6,173750,173732
8,173960,173941
5,174090,174150
1,174420,174359
7,174590,174569
3,174840,174778
9,175080,174987
2,175180,175196
11,175350,175406
4,175580,175615
12,175820,175824
6,176030,176033
10,176190,176243
8,176470,176452
1,176890,176875
5,177130,177085
3,177320,177294
7,177560,177504
2,177820,177713
9,177940,177923
4,178110,178133
11,178320,178342
6,178500,178552
12,178690,178761
8,178920,178971
10,179120,179180
1,179330,179390
5,179590,179599
7,179860,179809
3,180050,180018
9,180320,180228
2,180480,180437
11,180680,180647
4,180860,180856
12,181030,181066
6,181220,181275
10,181430,181485
8,181760,181694
5,182090,182117
1,182320,182325
3,182610,182534
7,182750,182743
2,182990,182952
9,183230,183161
4,183370,183370
11,183580,183579
6,183730,183788
12,183990,183997
8,184140,184206
10,184420,184415
1,184590,184624
5,184800,184833
3,185110,185041
2,185290,185250
7,185490,185459
4,185670,185668
9,185920,185877
6,186140,186086
11,186260,186295
8,186470,186504
12,186660,186713
10,186910,186922
5,187370,187333
1,187540,187540
2,187780,187748
3,187980,187955
4,188190,188162
7,188370,188369
6,188550,188576
9,188780,188784
8,188970,188991
11,189170,189198
10,189360,189405
12,189520,189612
5,189750,189820
2,190010,190027
1,190250,190234
3,190460,190441
7,190680,190649
4,190900,190856
9,191160,191063
6,191310,191270
11,191460,191477
8,191690,191685
12,191860,191892
10,192060,192099
2,192540,192531
5,192720,192740
3,192990,192948
1,193150,193156
4,193500,193365
7,193570,193573
6,193770,193781
9,194020,193990
8,194170,194198
11,194360,194407
10,194550,194615
12,194760,194823
2,195030,195032
5,195280,195240
1,195460,195449
3,195690,195657
4,195930,195865
6,196100,196074
7,196320,196282
8,196520,196491
9,196740,196699
10,196880,196907
11,197030,197116
12,197290,197324
5,197880,197753
2,198000,197961
3,198210,198169
1,198380,198377
6,198580,198585
4,198760,198792
8,198950,199000
7,199170,199208
10,199390,199416
9,199580,199623
12,199790,199831
11,199990,200039
2,200240,200247
5,200470,200455
3,200760,200662
6,200940,200870
1,201080,201078
4,201320,201286
7,201490,201493
8,201680,201701
9,201930,201909
10,202120,202117
11,202320,202324
12,202480,202532
5,202900,202945
2,203120,203152
6,203390,203360
3,203600,203568
4,203820,203775
1,203970,203983
8,204200,204191
7,204440,204398
10,204580,204606
9,204760,204814
12,204980,205021
11,205200,205229
5,205360,205437
6,205620,205644
2,205800,205852
3,206070,206060
1,206300,206267
4,206540,206475
8,206720,206682
10,206910,206890
7,207130,207098
12,207290,207305
9,207510,207513
11,207710,207721
6,208150,208135
5,208320,208343
3,208540,208550
2,208710,208757
4,209010,208965
1,209160,209172
10,209390,209380
8,209620,209587
12,209800,209795
7,210020,210002
11,210180,210210
9,210390,210417
5,210570,210624
6,210840,210832
2,211000,211039
3,211260,211247
4,211480,211454
10,211690,211662
1,211820,211869
8,212090,212076
7,212340,212284
12,212460,212491
9,212740,212699
11,212880,212906
6,213370,213335
5,213620,213543
3,213780,213750
2,213970,213958
10,214190,214166
4,214410,214374
8,214560,214581
1,214750,214789
12,214980,214997
7,215160,215205
11,215350,215413
9,215550,215620
6,215840,215828
3,216040,216036
5,216200,216244
10,216480,216451
2,216660,216659
4,216920,216867
1,217120,217075
8,217300,217282
12,217520,217490
11,217680,217698
7,217890,217906
9,218110,218113
3,218570,218553
6,218790,218762
10,219040,218972
5,219250,219181
4,219410,219390
2,219640,219599
8,219840,219809
1,219970,220018
11,220200,220227
12,220410,220436
9,220540,220646
7,220800,220855
6,221080,221064
3,221280,221273
5,221490,221483
10,221720,221692
2,221860,221901
4,222150,222110
8,222380,222320
11,222520,222529
1,222710,222738
12,222980,222947
7,223140,223157
9,223380,223366
3,223840,223798
6,224050,224007
10,224230,224216
5,224410,224425
4,224650,224634
2,224840,224843
11,225080,225052
8,225280,225261
12,225480,225470
1,225590,225679
9,225870,225888
7,226090,226097
3,226330,226306
10,226540,226515
6,226730,226724
4,226930,226933
5,227110,227142
11,227370,227351
2,227520,227560
8,227760,227769
1,227970,227978
12,228190,228188
7,228410,228397
9,228640,228606
10,229020,229035
3,229210,229244
4,229460,229452
6,229690,229661
11,229910,229869
5,230140,230078
8,230290,230287
2,230520,230495
12,230710,230704
1,230820,230912
9,231080,231121
7,231310,231330
3,231560,231538
10,231800,231747
6,231960,231955
4,232210,232164
5,232350,232373
11,232570,232581
2,232740,232790
8,233020,232999
12,233160,233207
9,233420,233416
1,233650,233624
7,233840,233833
10,234240,234269
3,234490,234479
4,234720,234689
6,234960,234899
11,235100,235109
5,235350,235319
8,235510,235529
2,235800,235739
9,235900,235949
12,236130,236159
7,236340,236369
1,236580,236579
10,236740,236789
4,236960,236999
3,237220,237209
11,237450,237419
6,237620,237629
8,237840,237839
5,238120,238049
9,238300,238259
2,238470,238469
12,238680,238679
1,238870,238889
7,239080,239099
4,239490,239503
10,239630,239712
11,239880,239921
3,240100,240130
8,240350,240339
6,240540,240547
9,240750,240756
5,241000,240965
12,241190,241174
2,241370,241383
7,241580,241591
1,241790,241800
10,242010,242009
4,242200,242218
3,242390,242427
11,242650,242635
6,242840,242844
8,243070,243053
5,243240,243262
9,243460,243471
2,243650,243679
12,243870,243888
7,244120,244097
1,244370,244306
4,244770,244726
10,244950,244934
11,245100,245143
3,245330,245351
8,245600,245560
6,245750,245768
9,245940,245977
5,246160,246185
12,246390,246394
2,246580,246603
1,246810,246811
7,247000,247020
4,247250,247228
11,247450,247437
10,247650,247645
8,247900,247854
3,248100,248062
9,248300,248271
6,248440,248479
12,248680,248688
5,248840,248896
2,249050,249105
7,249330,249313
1,249580,249522
11,250000,249945
4,250140,250154
8,250350,250362
10,250550,250571
9,250740,250779
3,251050,250988
12,251210,251196
6,251420,251405
2,251560,251614
5,251800,251822
1,252030,252031
7,252260,252239
4,252390,252448
11,252650,252657
10,252880,252865
8,253070,253074
3,253340,253282
9,253510,253491
6,253690,253699
12,253900,253908
2,254100,254117
1,254350,254325
5,254480,254534
7,254780,254742
11,255210,255168
4,255380,255377
8,255560,255586
10,255810,255796
9,255980,256005
3,256190,256215
12,256420,256424
6,256640,256633
1,256820,256843
2,257070,257052
7,257240,257261
5,257480,257471
11,257720,257680
8,257870,257889
4,258090,258099
9,258340,258308
10,258540,258517
12,258650,258727
3,258920,258936
6,259200,259146
2,259410,259355
1,259600,259564
5,259710,259774
7,259970,259983
8,260380,260396
11,260560,260607
9,260790,260817
4,261010,261027
12,261190,261237
10,261440,261447
6,261700,261657
3,261890,261867
1,262090,262077
2,262340,262288
7,262500,262498
5,262770,262708
11,262890,262918
8,263110,263128
4,263290,263338
9,263550,263548
10,263740,263758
12,263870,263968
6,264140,264179
1,264420,264389
3,264650,264599
2,264810,264809
5,265000,265019
7,265300,265229
8,265640,265635
11,265850,265843
9,266010,266052
4,266230,266261
12,266440,266470
10,266680,266679
1,266860,266888
6,267080,267097
2,267280,267306
3,267560,267515
7,267770,267724
5,267970,267933
8,268190,268142
9,268400,268351
11,268510,268560
12,268670,268769
4,268900,268978
10,269170,269187
6,269390,269396
1,269630,269604
2,269780,269813
7,270050,270022
3,270290,270231
5,270450,270440
9,270850,270845
8,271050,271054
12,271230,271264
11,271440,271473
10,271670,271683
4,271820,271892
1,272070,272102
6,272320,272311
7,272550,272521
2,272770,272730
5,272920,272939
3,273180,273149
8,273340,273358
9,273590,273568
11,273710,273777
12,273980,273987
10,274230,274196
1,274370,274406
4,274640,274615
6,274890,274824
2,275030,275034
7,275210,275243
3,275450,275453
5,275680,275662
9,276080,276076
8,276270,276287
12,276470,276497
11,276720,276708
1,276870,276918
10,277150,277129
6,277370,277339
4,277630,277550
7,277810,277760
2,277990,277971
5,278140,278181
3,278390,278391
9,278590,278602
12,278710,278812
8,278950,279023
11,279210,279233
10,279440,279444
1,279700,279654
6,279850,279865
7,280110,280075
4,280290,280286
5,280500,280496
2,280720,280706
3,280950,280917
12,281340,281316
9,281500,281525
11,281680,281735
8,281900,281944
1,282120,282153
10,282440,282362
7,282590,282571
6,282780,282780
5,283000,282989
4,283200,283198
3,283390,283408
2,283610,283617
9,283840,283826
12,283990,284035
11,284210,284244
1,284430,284453
8,284630,284662
10,284910,284871
6,285040,285081
7,285320,285290
4,285520,285499
5,285710,285708
2,285930,285917
3,286140,286126
12,286530,286533
9,286720,286742
1,286890,286952
11,287170,287161
10,287340,287371
8,287600,287580
7,287810,287790
6,288000,287999
5,288250,288209
4,288410,288418
3,288610,288628
2,288810,288837
12,289100,289047
9,289280,289256
11,289430,289466
1,289700,289675
10,289880,289885
7,290060,290094
8,290360,290304
5,290470,290513
6,290750,290723
3,290910,290932
4,291120,291142
2,291370,291351
9,291770,291754
12,291960,291963
1,292110,292173
11,292380,292382
7,292560,292591
10,292790,292801
5,292990,293010
8,293240,293220
3,293460,293429
6,293660,293638
2,293860,293848
4,294110,294057
9,294320,294266
1,294470,294476
12,294670,294685
11,294810,294894
10,295080,295104
7,295260,295313
8,295480,295522
5,295750,295732
6,295960,295941
3,296150,296150
4,296390,296360
2,296600,296569
1,297020,296979
9,297220,297189
11,297310,297398
12,297640,297608
7,297780,297818
10,298000,298027
5,298240,298237
8,298450,298447
3,298670,298656
6,298860,298866
2,299050,299076
4,299370,299286
9,299510,299495
1,299740,299705
11,299910,299915
7,300160,300124
12,300330,300334
5,300460,300544
10,300700,300754
3,300980,300963
8,301180,301173
2,301360,301383
6,301590,301592
4,301850,301802
1,302230,302204
9,302450,302414
7,302610,302623
11,302800,302832
5,303000,303042
12,303230,303251
3,303470,303461
10,303670,303670
2,303830,303879
8,304090,304089
4,304280,304298
6,304540,304507
1,304770,304717
9,304940,304926
11,305120,305136
7,305360,305345
12,305530,305554
5,305720,305764
10,305940,305973
3,306190,306182
8,306410,306392
2,306600,306601
6,306830,306811
4,307040,307020
9,307430,307429
1,307660,307639
7,307870,307849
11,308060,308059
5,308260,308268
12,308500,308478
3,308670,308688
10,308890,308898
2,309100,309108
8,309310,309317
4,309520,309527
6,309750,309737
1,309990,309947
9,310170,310157
7,310340,310366
5,310580,310576
11,310730,310786
3,310940,310996
12,311180,311206
2,311440,311415
10,311600,311625
4,311850,311835
8,312060,312045
6,312320,312255
9,312660,312666
1,312830,312877
5,313060,313087
7,313290,313297
3,313570,313507
11,313780,313718
2,313970,313928
12,314220,314138
4,314320,314348
10,314520,314559
6,314740,314769
8,314930,314979
9,315160,315189
5,315390,315400
1,315640,315610
7,315830,315820
11,316060,316030
3,316230,316241
12,316470,316451
2,316680,316661
10,316800,316871
4,317080,317081
8,317320,317292
6,317500,317502
5,317880,317901
9,318100,318110
7,318290,318319
1,318500,318528
3,318790,318737
11,319030,318946
2,319190,319155
12,319420,319364
4,319520,319573
10,319750,319782
6,319950,319991
8,320180,320200
5,320300,320409
9,320580,320618
1,320820,320827
7,321000,321036
3,321290,321245
2,321500,321454
11,321700,321663
4,321880,321872
12,322140,322081
6,322310,322290
10,322390,322499
8,322750,322708
9,323130,323122
5,323370,323332
7,323590,323542
1,323730,323751
2,323980,323961
3,324160,324171
4,324350,324380
11,324590,324590
6,324780,324800
12,325040,325009
8,325200,325219
10,325360,325429
5,325560,325638
9,325890,325848
7,326070,326058
2,326300,326267
1,326540,326477
3,326720,326687
11,326930,326896
4,327070,327106
12,327360,327316
6,327520,327525
10,327650,327735
8,327960,327945
9,328410,328365
5,328620,328574
2,328820,328783
7,329010,328991
3,329270,329200
1,329420,329409
4,329540,329618
11,329820,329827
6,330030,330036
12,330240,330244
8,330400,330453
10,330600,330662
9,330880,330871
2,331120,331080
5,331240,331288
7,331540,331497
1,331760,331706
3,331960,331915
4,332110,332124
6,332330,332332
11,332540,332541
8,332730,332750
12,332920,332959
10,333180,333168
2,333630,333591
9,333830,333800
7,334050,334009
5,334280,334218
3,334500,334427
1,334660,334636
6,334810,334845
4,335030,335054
8,335250,335263
11,335420,335472
10,335610,335681
12,335780,335890
9,336100,336099
2,336300,336308
5,336460,336517
7,336720,336726
3,337020,336935
6,337200,337144
1,337400,337353
4,337630,337562
11,337760,337771
8,338010,337980
12,338140,338189
10,338370,338398
2,338820,338821
9,339060,339030
7,339210,339240
5,339460,339450
6,339670,339660
3,339870,339869
4,340140,340079
1,340310,340289
8,340520,340498
11,340700,340708
10,340870,340918
12,341040,341128
2,341350,341337
7,341570,341547
9,341740,341757
6,341970,341966
5,342160,342176
3,342410,342386
1,342620,342596
4,342890,342805
8,343030,343015
10,343240,343225
11,343370,343434
12,343610,343644
7,344050,344053
2,344290,344261
6,344510,344469
9,344650,344677
3,344920,344885
5,345010,345093
4,345300,345301
1,345550,345509
10,345710,345717
8,345900,345925
12,346080,346133
11,346320,346341
2,346530,346549
7,346770,346757
9,346980,346965
6,347150,347173
5,347350,347381
3,347670,347589
4,347860,347797
10,348010,348005
1,348200,348213
8,348420,348421
11,348590,348629
12,348830,348837
7,349320,349262
2,349540,349470
6,349710,349679
9,349900,349887
3,350140,350095
5,350260,350303
10,350460,350511
4,350700,350720
8,350890,350928
1,351040,351136
12,351310,351344
11,351540,351553
7,351740,351761
6,351980,351969
2,352240,352177
3,352460,352386
9,352630,352594
10,352820,352802
5,353020,353010
4,353230,353218
1,353460,353427
8,353580,353635
11,353790,353843
12,354070,354051
6,354480,354477
7,354700,354685
3,354970,354893
2,355160,355101
10,355320,355309
9,355550,355517
4,355650,355726
5,355940,355934
8,356130,356142
1,356270,356350
12,356500,356558
11,356740,356766
7,356970,356974
6,357160,357182
2,357380,357390
3,357640,357598
9,357880,357806
