Bell No,Actual Time,Ideal time from medium response Kalman Filter
8,22220,22274.1
9,22430,22474.8
10,22610,22675.4
11,22780,22876
12,23040,23076.6
1,23320,23277.3
2,23530,23477.9
3,23720,23678.5
4,23920,23879.1
5,24150,24079.8
6,24310,24280.4
7,24520,24481
8,24680,24681.7
9,24880,24882.3
10,25060,25082.9
11,25190,25283.5
12,25490,25484.2
1,25990,25941.3
2,26190,26141.3
3,26390,26341.4
4,26540,26541.4
5,26770,26741.4
6,26970,26941.4
7,27110,27141.5
8,27300,27341.5
9,27530,27541.5
10,27680,27741.6
11,27860,27941.6
12,28150,28141.6
1,28330,28341.6
2,28550,28541.7
3,28770,28741.7
4,28980,28941.7
5,29190,29141.7
6,29370,29341.8
7,29560,29541.8
8,29740,29741.8
9,29960,29941.8
10,30130,30141.9
11,30290,30341.9
12,30530,30541.9
1,31020,30995.3
2,31220,31195.5
3,31430,31395.8
4,31600,31596
5,31810,31796.3
6,32010,31996.5
7,32180,32196.8
8,32360,32397
9,32560,32597.3
10,32750,32797.5
11,32930,32997.8
12,33170,33198
1,33380,33398.3
2,33650,33598.5
3,33840,33798.8
4,34030,33999
5,34240,34199.3
6,34400,34399.5
7,34620,34599.8
8,34830,34800
9,35020,35000.3
10,35190,35200.5
11,35370,35400.8
12,35570,35601
1,36060,36049.7
2,36260,36249.7
3,36490,36449.7
4,36680,36649.8
5,36860,36849.8
6,37030,37049.8
7,37210,37249.9
8,37400,37449.9
9,37620,37649.9
10,37800,37849.9
11,37980,38050
12,38240,38250
1,38470,38450
2,38710,38650.1
3,38900,38850.1
4,39100,39050.1
5,39280,39250.2
6,39440,39450.2
7,39650,39650.2
8,39840,39850.3
9,40060,40050.3
10,40210,40250.3
11,40430,40450.4
12,40670,40650.4
1,41140,41103.7
2,41330,41303.9
3,41560,41504
4,41740,41704.2
5,41950,41904.3
6,42100,42104.4
7,42260,42304.6
8,42460,42504.7
9,42670,42704.8
10,42820,42905
11,42980,43105.1
12,43290,43305.2
1,43490,43505.4
2,43740,43705.5
3,43920,43905.7
4,44170,44105.8
5,44350,44305.9
6,44520,44506.1
7,44730,44706.2
8,44920,44906.3
9,45130,45106.5
10,45300,45306.6
11,45490,45506.7
12,45690,45706.9
2,46180,46171.6
1,46430,46372.4
4,46610,46573.1
3,46820,46773.9
6,46980,46974.6
5,47200,47175.4
8,47360,47376.1
7,47550,47576.8
10,47720,47777.6
9,47950,47978.3
12,48120,48179.1
11,48340,48379.8
1,48610,48580.6
2,48840,48781.3
4,49020,48982
6,49230,49182.8
3,49420,49383.5
8,49590,49584.3
5,49800,49785
10,49960,49985.8
7,50130,50186.5
12,50370,50387.3
9,50570,50588
11,50820,50788.7
2,51230,51233.3
1,51460,51432.2
6,51650,51631.1
4,51830,51829.9
8,51990,52028.8
3,52220,52227.7
10,52400,52426.6
5,52670,52625.4
12,52790,52824.3
7,52960,53023.2
11,53180,53222
9,53370,53420.9
2,53640,53619.8
6,53860,53818.7
1,54070,54017.5
4,54270,54216.4
3,54450,54415.3
8,54620,54614.2
5,54820,54813
10,54960,55011.9
7,55200,55210.8
12,55380,55409.6
9,55610,55608.5
11,55810,55807.4
6,56250,56249
2,56430,56447.8
4,56650,56646.5
1,56880,56845.2
8,57030,57044
3,57230,57242.7
10,57370,57441.5
5,57650,57640.2
12,57840,57839
7,57980,58037.7
11,58200,58236.5
9,58390,58435.2
6,58630,58633.9
2,58870,58832.7
1,59080,59031.4
4,59270,59230.2
8,59410,59428.9
10,59640,59627.7
3,59810,59826.4
12,60060,60025.1
5,60210,60223.9
11,60440,60422.6
7,60600,60621.4
9,60830,60820.1
2,61270,61273.1
6,61490,61473.6
4,61670,61674.2
1,61890,61874.7
10,62040,62075.2
8,62270,62275.7
12,62490,62476.2
3,62680,62676.7
11,62870,62877.2
5,63090,63077.7
9,63290,63278.3
7,63440,63478.8
6,63670,63679.3
2,63890,63879.8
4,64070,64080.3
10,64270,64280.8
1,64470,64481.3
8,64700,64681.9
3,64900,64882.4
12,65040,65082.9
5,65280,65283.4
11,65520,65483.9
7,65690,65684.4
9,65910,65884.9
2,66320,66321
6,66510,66521.8
10,66700,66722.6
4,66850,66923.5
8,67060,67124.3
1,67360,67325.1
12,67510,67526
3,67750,67726.8
11,67960,67927.6
5,68130,68128.5
9,68330,68329.3
7,68510,68530.1
2,68760,68731
10,68950,68931.8
6,69100,69132.6
4,69340,69333.5
1,69540,69534.3
8,69690,69735.1
12,69890,69936
11,70120,70136.8
3,70370,70337.6
9,70560,70538.4
5,70720,70739.3
7,71000,70940.1
10,71400,71374
2,71560,71574.9
4,71750,71775.7
6,71950,71976.5
8,72120,72177.4
1,72370,72378.2
11,72530,72579.1
12,72760,72779.9
9,72950,72980.8
3,73220,73181.6
7,73380,73382.5
5,73610,73583.3
2,73840,73784.2
10,74000,73985
6,74200,74185.9
4,74400,74386.7
8,74570,74587.6
11,74770,74788.4
1,75010,74989.3
12,75140,75190.1
3,75400,75391
9,75560,75591.8
5,75790,75792.7
7,76040,75993.5
10,76390,76425
2,76610,76625.6
4,76830,76826.1
6,77020,77026.7
11,77250,77227.2
8,77400,77427.8
12,77630,77628.3
1,77810,77828.9
9,78020,78029.4
3,78240,78230
7,78400,78430.5
5,78690,78631.1
10,78750,78831.7
4,79040,79032.2
2,79250,79232.8
11,79450,79433.3
6,79620,79633.9
8,79830,79834.4
1,80050,80035
12,80210,80235.5
9,80420,80436.1
7,80640,80636.6
3,80850,80837.2
5,81070,81037.7
4,81460,81459.5
10,81590,81659.7
11,81860,81859.9
2,82050,82060
8,82270,82260.2
6,82510,82460.3
12,82700,82660.5
1,82860,82860.7
7,83020,83060.8
9,83220,83261
5,83370,83461.2
3,83660,83661.3
10,83800,83861.5
4,83990,84061.6
2,84240,84261.8
11,84460,84462
6,84700,84662.1
8,84890,84862.3
12,85100,85062.5
7,85290,85262.6
1,85500,85462.8
9,85650,85662.9
3,85870,85863.1
5,86080,86063.3
4,86490,86481.6
10,86600,86682.9
11,86840,86884.2
2,87000,87085.5
8,87270,87286.9
6,87500,87488.2
7,87660,87689.5
12,87920,87890.8
9,88110,88092.2
1,88340,88293.5
5,88530,88494.8
3,88750,88696.1
4,88920,88897.5
11,89050,89098.8
10,89240,89300.1
8,89480,89501.4
2,89680,89702.8
7,89840,89904.1
6,90120,90105.4
12,90280,90306.7
1,90530,90508.1
9,90720,90709.4
3,90950,90910.7
5,91160,91112
11,91580,91529.9
4,91720,91731.2
8,91890,91932.5
10,92110,92133.8
7,92250,92335.1
2,92480,92536.4
12,92760,92737.7
6,92950,92939
9,93140,93140.3
1,93350,93341.7
5,93550,93543
3,93780,93744.3
4,93980,93945.6
11,94140,94146.9
10,94310,94348.2
8,94550,94549.5
2,94760,94750.8
7,94930,94952.1
6,95120,95153.4
12,95310,95354.7
9,95510,95556
5,95780,95757.3
1,96020,95958.7
3,96210,96160
11,96600,96579.6
4,96790,96780.5
8,96980,96981.4
10,97150,97182.2
7,97330,97383.1
2,97570,97583.9
12,97770,97784.8
6,97960,97985.6
5,98200,98186.5
9,98360,98387.3
3,98620,98588.2
1,98820,98789
11,98970,98989.9
8,99200,99190.7
4,99440,99391.6
7,99630,99592.5
10,99770,99793.3
12,99990,99994.2
2,100160,100195
5,100340,100396
6,100610,100597
9,100770,100798
1,101030,100998
3,101230,101199
8,101630,101628
11,101880,101830
7,101990,102031
4,102250,102233
12,102450,102434
10,102590,102636
5,102850,102837
2,103040,103038
9,103200,103240
6,103420,103441
3,103650,103643
1,103870,103844
11,104070,104046
8,104250,104247
4,104450,104448
7,104640,104650
10,104820,104851
12,105020,105053
2,105330,105254
5,105480,105455
6,105710,105657
9,105830,105858
3,106000,106060
1,106270,106261
8,106620,106679
11,106910,106880
7,107080,107082
4,107270,107284
12,107500,107486
10,107670,107687
5,107900,107889
2,108100,108091
9,108270,108293
6,108500,108494
1,108730,108696
3,108880,108898
8,109040,109100
7,109280,109301
11,109470,109503
12,109690,109705
4,109960,109907
5,110110,110109
10,110310,110310
9,110490,110512
2,110680,110714
6,110910,110916
3,111150,111117
1,111380,111319
7,111650,111732
8,111880,111935
12,112150,112138
11,112290,112341
5,112600,112544
4,112780,112747
9,112950,112950
10,113160,113153
6,113370,113357
2,113560,113560
1,113790,113763
3,114000,113966
8,114160,114169
7,114370,114372
11,114470,114575
12,114690,114778
4,114980,114981
5,115220,115184
10,115370,115387
9,115590,115591
6,115780,115794
1,116030,115997
2,116250,116200
3,116430,116403
7,116790,116815
8,116950,117018
12,117210,117221
11,117390,117424
5,117660,117628
4,117890,117831
9,118040,118034
10,118260,118237
1,118470,118440
6,118650,118643
3,118850,118847
2,119020,119050
7,119250,119253
12,119410,119456
8,119610,119659
5,119850,119863
11,120020,120066
9,120250,120269
4,120540,120472
10,120710,120675
6,120880,120878
1,121090,121082
2,121290,121285
3,121490,121488
12,121890,121889
7,121990,122092
5,122360,122295
8,122470,122499
9,122670,122702
11,122900,122905
10,123080,123109
4,123340,123312
1,123550,123515
6,123720,123719
3,123910,123922
2,124100,124126
7,124230,124329
12,124540,124532
8,124720,124736
5,124960,124939
11,125140,125142
9,125290,125346
10,125510,125549
1,125770,125752
4,126010,125956
6,126190,126159
2,126420,126362
3,126560,126566
12,127020,126983
7,127210,127186
5,127420,127389
8,127600,127592
9,127790,127795
11,128020,127998
1,128200,128201
10,128330,128404
6,128590,128607
4,128810,128810
3,129030,129013
2,129220,129216
12,129420,129419
5,129600,129622
7,129820,129825
9,130010,130028
8,130220,130231
11,130440,130434
10,130580,130637
1,130840,130840
6,131060,131043
3,131240,131246
4,131480,131449
2,131690,131652
5,132080,132059
12,132290,132262
9,132430,132466
7,132610,132670
11,132860,132873
8,133070,133077
1,133330,133280
10,133440,133484
3,133710,133687
6,133910,133891
2,134080,134094
4,134310,134298
12,134490,134501
5,134720,134705
7,134870,134909
9,135070,135112
11,135260,135316
1,135550,135519
8,135660,135723
10,135900,135926
6,136160,136130
3,136320,136333
4,136600,136537
2,136810,136740
5,137230,137151
12,137330,137355
9,137560,137558
7,137720,137761
1,138000,137964
11,138140,138167
10,138330,138370
8,138550,138573
3,138770,138777
6,139010,138980
2,139190,139183
4,139410,139386
5,139690,139589
9,139750,139792
12,139940,139995
7,140160,140198
11,140330,140402
1,140640,140605
10,140800,140808
3,140990,141011
8,141200,141214
2,141450,141417
6,141650,141620
4,141850,141824
9,142220,142228
5,142460,142432
7,142610,142635
12,142830,142839
1,143040,143042
11,143230,143245
3,143460,143449
10,143630,143652
2,143870,143856
8,144040,144059
4,144250,144263
6,144500,144466
5,144660,144670
9,144810,144873
7,145110,145077
1,145280,145280
12,145470,145484
11,145650,145687
10,145880,145891
3,146040,146094
8,146280,146297
2,146510,146501
6,146730,146704
4,147010,146908
9,147300,147308
5,147500,147511
1,147720,147714
7,147830,147917
11,148080,148121
12,148320,148324
3,148540,148527
10,148690,148730
2,148950,148934
8,149170,149137
4,149370,149340
6,149590,149543
9,149730,149746
5,150030,149950
7,150190,150153
1,150360,150356
11,150510,150559
3,150720,150762
12,150870,150966
2,151210,151169
10,151340,151372
4,151530,151575
8,151790,151779
6,152060,151982
5,152470,152397
9,152640,152601
1,152820,152804
7,153020,153007
3,153200,153211
11,153420,153414
2,153570,153617
12,153790,153821
4,154000,154024
10,154180,154227
6,154380,154431
8,154610,154634
5,154870,154837
1,155130,155041
9,155270,155244
7,155480,155447
11,155650,155651
3,155840,155854
12,156050,156057
2,156260,156261
10,156430,156464
4,156690,156667
8,156850,156870
6,157090,157074
1,157560,157505
5,157750,157707
7,157940,157909
9,158120,158111
3,158350,158314
11,158570,158516
2,158690,158718
12,158960,158921
4,159110,159123
10,159310,159325
6,159470,159527
8,159700,159730
5,159910,159932
1,160180,160134
7,160390,160336
3,160550,160539
9,160770,160741
2,160990,160943
11,161120,161145
4,161320,161348
12,161540,161550
6,161720,161752
10,161910,161954
8,162170,162157
1,162660,162591
5,162840,162794
3,163040,162996
7,163240,163199
2,163400,163401
9,163640,163604
4,163770,163806
11,164000,164009
6,164180,164211
12,164400,164414
8,164570,164616
10,164780,164819
1,165000,165021
3,165230,165224
5,165460,165426
2,165670,165629
7,165860,165831
4,166060,166034
9,166250,166236
6,166450,166439
11,166640,166641
8,166800,166844
12,167030,167046
10,167250,167249
3,167740,167684
1,167870,167885
2,168100,168086
5,168350,168287
4,168550,168488
7,168630,168689
6,168920,168890
9,169110,169091
8,169250,169292
11,169500,169493
10,169610,169694
12,169900,169895
1,170120,170096
3,170310,170297
2,170520,170498
4,170760,170699
5,170950,170900
6,171120,171101
7,171350,171302
8,171500,171503
9,171710,171704
10,171870,171905
11,172030,172106
12,172250,172307
3,172810,172762
1,173050,172963
4,173270,173163
2,173370,173364
6,173570,173565
5,173780,173766
8,173960,173966
7,174140,174167
10,174320,174368
9,174510,174569
12,174760,174770
11,174950,174970
3,175200,175171
4,175460,175372
1,175650,175573
2,175820,175773
5,176000,175974
6,176180,176175
7,176390,176376
8,176550,176576
9,176750,176777
10,176950,176978
11,177110,177179
12,177370,177379
4,177870,177828
3,178040,178030
2,178220,178232
1,178480,178435
6,178670,178637
5,178890,178839
8,179030,179041
7,179250,179243
10,179380,179445
9,179570,179647
12,179840,179849
11,180000,180051
4,180300,180253
3,180470,180455
1,180710,180657
2,180910,180859
6,181110,181061
8,181250,181263
5,181460,181465
10,181660,181667
7,181900,181870
12,182080,182072
9,182240,182274
11,182430,182476
3,182920,182919
4,183120,183120
2,183320,183322
1,183550,183524
8,183760,183725
6,183960,183927
10,184100,184129
5,184320,184331
12,184560,184532
7,184730,184734
11,184900,184936
9,185080,185138
4,185390,185339
3,185540,185541
2,185760,185743
8,185980,185944
1,186180,186146
6,186360,186348
5,186590,186550
10,186710,186751
7,186930,186953
12,187140,187155
9,187340,187356
11,187540,187558
3,188000,187997
4,188190,188199
8,188420,188400
2,188590,188601
6,188820,188802
1,189030,189003
10,189210,189205
5,189440,189406
12,189600,189607
7,189790,189808
11,189970,190009
9,190150,190211
3,190400,190412
8,190610,190613
4,190860,190814
2,191060,191015
1,191250,191217
6,191430,191418
10,191610,191619
12,191830,191820
5,191970,192021
11,192200,192223
7,192420,192424
9,192640,192625
8,193120,193075
3,193290,193277
2,193450,193478
4,193710,193680
6,193920,193882
1,194070,194084
12,194280,194285
10,194420,194487
11,194710,194689
5,194910,194891
9,195090,195092
7,195280,195294
3,195510,195496
8,195690,195698
4,195930,195899
2,196130,196101
6,196350,196303
12,196550,196505
1,196690,196706
10,196840,196908
5,197090,197110
11,197300,197312
7,197520,197513
9,197710,197715
8,198220,198164
3,198400,198366
2,198560,198568
4,198780,198770
12,198990,198972
6,199170,199173
10,199300,199375
1,199560,199577
11,199750,199779
5,200010,199981
9,200170,200183
7,200360,200385
8,200630,200587
2,200820,200789
3,200990,200991
12,201220,201193
4,201420,201395
6,201630,201596
1,201820,201798
10,201960,202000
11,202120,202202
9,202380,202404
5,202630,202606
7,202830,202808
2,203210,203243
8,203460,203444
12,203690,203645
3,203840,203845
6,204070,204046
4,204290,204247
10,204410,204448
1,204650,204648
9,204810,204849
11,205020,205050
7,205170,205251
5,205460,205451
8,205650,205652
2,205870,205853
3,206050,206054
12,206210,206254
4,206490,206455
6,206710,206656
10,206860,206857
9,207050,207057
1,207240,207258
11,207440,207459
5,207650,207659
7,207900,207860
2,208310,208306
8,208540,208508
12,208700,208710
3,208890,208912
6,209140,209114
4,209320,209316
9,209510,209518
10,209740,209719
11,209910,209921
1,210130,210123
7,210290,210325
5,210520,210527
2,210740,210729
12,210890,210931
8,211120,211132
6,211360,211334
3,211570,211536
9,211770,211738
4,211900,211940
10,212120,212142
1,212360,212344
11,212510,212546
5,212780,212747
7,212970,212949
12,213400,213383
2,213560,213585
6,213800,213787
8,213970,213989
9,214180,214190
3,214430,214392
10,214530,214594
4,214770,214796
11,214970,214997
1,215220,215199
7,215390,215401
5,215640,215603
2,215820,215804
12,215940,216006
8,216210,216208
6,216450,216410
3,216670,216612
9,216770,216813
4,217020,217015
10,217180,217217
11,217350,217419
7,217640,217620
1,217860,217822
5,218060,218024
12,218460,218458
2,218670,218661
6,218880,218863
8,219080,219065
9,219270,219267
3,219520,219469
10,219640,219672
4,219870,219874
7,220010,220076
11,220220,220278
5,220400,220481
1,220690,220683
12,220870,220885
6,221090,221087
2,221320,221290
9,221490,221492
8,221700,221694
10,221880,221896
3,222120,222099
7,222310,222301
4,222510,222503
11,222710,222705
1,222930,222907
5,223130,223110
6,223540,223534
12,223720,223737
9,223890,223940
2,224160,224143
10,224320,224346
8,224540,224549
7,224700,224752
3,224950,224955
11,225180,225158
4,225340,225362
5,225550,225565
1,225790,225768
12,225930,225971
6,226160,226174
2,226390,226377
9,226580,226580
8,226760,226783
10,226980,226987
3,227190,227190
7,227400,227393
4,227620,227596
11,227800,227799
5,228000,228002
1,228260,228205
6,228640,228631
12,228840,228834
9,229010,229037
2,229250,229240
10,229370,229443
8,229630,229646
7,229850,229849
3,230070,230052
11,230270,230255
4,230490,230458
1,230710,230661
5,230870,230864
6,231030,231067
9,231220,231270
12,231440,231473
10,231650,231676
2,231890,231879
7,232060,232082
8,232290,232285
11,232480,232488
3,232690,232691
4,232920,232894
5,233110,233097
1,233330,233300
9,233700,233710
6,233900,233913
10,234020,234116
12,234310,234319
7,234460,234522
2,234720,234725
11,234920,234928
8,235100,235131
4,235390,235334
3,235590,235537
1,235770,235741
5,235950,235944
6,236180,236147
9,236330,236350
12,236500,236553
10,236670,236756
2,236930,236959
7,237150,237162
8,237330,237365
11,237540,237568
4,237770,237771
1,238020,237974
3,238220,238177
5,238450,238381
9,238800,238797
6,239010,239001
10,239130,239205
12,239400,239409
7,239600,239613
2,239800,239817
11,240020,240021
8,240220,240225
1,240460,240429
4,240640,240633
5,240880,240837
3,241080,241041
9,241240,241245
10,241400,241449
6,241610,241653
7,241840,241857
12,242020,242061
11,242230,242265
2,242440,242469
8,242640,242673
4,242900,242877
1,243110,243081
3,243350,243285
5,243530,243489
10,243900,243904
9,244090,244107
7,244240,244311
6,244530,244515
11,244690,244719
12,244900,244922
8,245110,245126
2,245310,245330
1,245580,245534
4,245770,245737
5,246040,245941
3,246220,246145
9,246330,246349
10,246540,246553
6,246740,246756
7,246940,246960
12,247090,247164
11,247280,247368
8,247520,247571
1,247800,247775
2,248030,247979
4,248180,248183
3,248410,248386
5,248620,248590
10,248980,248996
9,249190,249200
7,249320,249403
6,249640,249607
11,249780,249810
12,250010,250014
1,250220,250217
8,250420,250421
4,250630,250624
2,250840,250828
5,251050,251031
3,251270,251235
10,251420,251438
7,251610,251642
9,251810,251845
11,252000,252049
6,252220,252252
12,252410,252456
8,252670,252659
1,252900,252863
4,253090,253066
5,253290,253270
2,253500,253473
3,253690,253677
7,254020,254079
10,254250,254283
11,254470,254486
9,254680,254690
12,254910,254893
6,255120,255097
1,255290,255300
8,255510,255503
5,255710,255707
4,255920,255910
3,256150,256114
2,256310,256317
10,256470,256521
7,256710,256724
9,256880,256927
11,257100,257131
12,257320,257334
1,257530,257538
6,257730,257741
8,257970,257945
4,258180,258148
5,258350,258351
2,258580,258555
3,258780,258758
7,259140,259155
10,259310,259359
11,259530,259563
9,259730,259767
1,259960,259971
12,260160,260176
8,260360,260380
6,260610,260584
5,260830,260788
4,261020,260992
3,261200,261196
2,261400,261400
7,261620,261605
11,261780,261809
10,261980,262013
9,262160,262217
12,262380,262421
1,262570,262625
8,262760,262829
5,263080,263033
6,263300,263238
3,263480,263442
4,263680,263646
2,263880,263850
11,264300,264261
7,264430,264466
9,264610,264671
10,264830,264875
1,265080,265080
12,265310,265285
5,265520,265490
8,265680,265695
3,265930,265899
6,266120,266104
2,266270,266309
4,266510,266514
11,266900,266719
7,266990,266923
9,267110,267128
1,267300,267333
10,267440,267538
12,267670,267743
8,267920,267947
5,268150,268152
6,268370,268357
3,268570,268562
4,268800,268767
2,268980,268971
11,269210,269346
7,269410,269550
1,269750,269755
9,269910,269959
12,270180,270163
10,270340,270367
5,270600,270571
8,270800,270776
3,271050,270980
6,271200,271184
2,271400,271388
4,271610,271592
11,271760,271797
7,271980,272001
9,272180,272205
1,272360,272409
12,272610,272613
5,272880,272818
10,273000,273022
3,273230,273226
8,273430,273430
2,273650,273635
6,273820,273839
4,274060,274043
7,274410,274436
11,274630,274641
1,274810,274846
9,275000,275051
5,275310,275256
12,275510,275461
3,275670,275666
10,275830,275871
2,276090,276076
8,276280,276281
4,276490,276485
6,276720,276690
7,276920,276895
1,277080,277100
11,277240,277305
9,277480,277510
12,277730,277715
5,277900,277920
10,278070,278125
3,278270,278329
8,278560,278534
2,278770,278739
6,278980,278944
4,279210,279149
1,279590,279550
7,279770,279755
9,279920,279959
11,280120,280163
5,280380,280368
12,280570,280572
3,280800,280776
10,280920,280981
2,281160,281185
8,281400,281390
4,281600,281594
6,281850,281798
7,282050,282003
1,282270,282207
9,282430,282411
5,282660,282616
11,282780,282820
3,283000,283025
12,283190,283229
2,283480,283433
10,283560,283638
4,283810,283842
8,284010,284047
6,284310,284251
1,284710,284658
7,284900,284862
5,285090,285066
9,285250,285270
3,285480,285474
11,285730,285678
2,285860,285882
12,286090,286086
4,286240,286290
10,286400,286494
6,286700,286698
8,286880,286902
1,287110,287106
7,287390,287310
9,287530,287514
5,287730,287718
11,287930,287922
3,288110,288126
12,288310,288330
2,288560,288534
10,288680,288738
4,288920,288942
8,289130,289146
6,289420,289350
7,289830,289768
1,290020,289971
5,290170,290174
9,290400,290377
3,290590,290581
11,290830,290784
2,290960,290987
12,291170,291190
4,291380,291393
10,291540,291596
6,291820,291799
8,292010,292002
1,292220,292206
7,292400,292409
5,292650,292612
3,292850,292815
9,293040,293018
2,293220,293221
11,293430,293424
4,293640,293627
12,293820,293831
6,294010,294034
10,294190,294237
8,294430,294440
7,294810,294858
1,295100,295060
3,295340,295262
5,295520,295465
2,295680,295667
9,295860,295869
4,296070,296072
11,296310,296274
6,296440,296476
12,296680,296679
8,296800,296881
10,297000,297083
7,297320,297286
3,297520,297488
1,297740,297690
5,297960,297893
9,298150,298095
2,298290,298297
11,298490,298500
4,298690,298702
12,298910,298905
6,299080,299107
10,299260,299309
8,299500,299512
3,300000,299949
7,300150,300152
5,300410,300356
1,300640,300559
2,300740,300762
9,300970,300966
4,301200,301169
11,301400,301372
6,301580,301575
12,301770,301779
8,301960,301982
10,302170,302185
3,302370,302388
7,302590,302592
1,302880,302795
5,303010,302998
2,303210,303202
4,303430,303405
9,303580,303608
6,303780,303811
11,304030,304015
8,304190,304218
12,304390,304421
10,304630,304624
7,305090,305062
3,305300,305266
5,305570,305470
1,305740,305674
4,305890,305878
2,306110,306081
6,306300,306285
9,306390,306489
8,306630,306693
11,306860,306897
10,307020,307101
12,307290,307305
3,307540,307509
7,307780,307713
5,307970,307917
4,308150,308121
1,308330,308325
2,308560,308529
9,308710,308733
6,308970,308936
11,309180,309140
8,309320,309344
12,309490,309548
10,309730,309752
7,310180,310184
3,310400,310387
4,310620,310591
5,310830,310794
2,311050,310997
1,311230,311201
6,311440,311404
9,311580,311608
8,311780,311811
11,312000,312015
10,312170,312218
12,312390,312422
7,312620,312625
4,312840,312829
3,313030,313032
5,313240,313236
1,313450,313439
2,313700,313643
6,313880,313846
8,314070,314050
9,314250,314253
10,314430,314457
11,314630,314660
12,314840,314864
4,315280,315293
7,315460,315497
5,315740,315700
3,315950,315903
2,316120,316107
1,316350,316310
8,316520,316513
6,316740,316717
10,316820,316920
9,317070,317123
12,317320,317327
11,317520,317530
7,317720,317733
4,317970,317937
3,318200,318140
5,318370,318344
2,318600,318547
8,318770,318750
1,318970,318954
6,319190,319157
9,319370,319360
10,319510,319564
11,319720,319767
12,319930,319970
4,320430,320411
7,320570,320614
5,320880,320817
3,321070,321019
8,321230,321222
2,321470,321425
6,321650,321627
1,321850,321830
10,322000,322033
9,322160,322236
12,322420,322438
11,322620,322641
4,322890,322844
5,323100,323046
7,323270,323249
8,323470,323452
3,323690,323655
2,323890,323857
1,324090,324060
6,324250,324263
10,324430,324465
12,324690,324668
9,324740,324871
11,325080,325074
5,325520,325520
4,325760,325724
8,325950,325928
7,326120,326132
2,326360,326337
3,326550,326541
6,326760,326745
1,326930,326949
12,327150,327154
10,327330,327358
11,327550,327562
9,327670,327766
4,328050,327971
5,328210,328175
7,328400,328379
8,328630,328583
3,328850,328788
2,329020,328992
6,329230,329196
12,329430,329400
1,329560,329605
10,329760,329809
9,329950,330013
11,330210,330217
5,330630,330650
4,330890,330853
8,331040,331056
7,331260,331260
2,331490,331463
3,331690,331667
12,331910,331870
6,332110,332074
10,332250,332277
1,332450,332481
11,332660,332684
9,332810,332888
5,333060,333091
8,333270,333294
4,333520,333498
2,333730,333701
7,333900,333905
12,334130,334108
3,334360,334312
6,334550,334515
1,334730,334719
10,334900,334922
9,335100,335126
11,335310,335329
8,335780,335770
5,335990,335973
2,336220,336176
4,336400,336379
12,336590,336582
7,336740,336785
6,337000,336988
3,337240,337191
10,337400,337395
1,337590,337598
11,337810,337801
9,337940,338004
5,338240,338207
8,338390,338410
4,338620,338613
2,338870,338816
7,339000,339019
12,339160,339222
3,339400,339425
6,339650,339628
10,339820,339831
11,340040,340034
1,340270,340237
9,340430,340440
8,340910,340892
5,341170,341097
2,341340,341301
4,341520,341505
12,341700,341709
7,341870,341913
6,342130,342117
3,342290,342321
11,342550,342525
10,342740,342730
9,342890,342934
1,343190,343138
8,343340,343342
2,343600,343546
5,343770,343750
12,343930,343954
4,344100,344158
6,344340,344362
7,344580,344567
11,344770,344771
3,344960,344975
10,345190,345179
1,345400,345383
9,345590,345587
2,346040,346026
8,346230,346229
12,346450,346432
5,346660,346635
6,346850,346838
