Bell No,Actual Time,Ideal time from medium response Kalman Filter
1,0,0
2,210,215.217
3,410,430.435
4,570,645.652
5,790,860.87
6,1030,1076.09
7,1240,1291.3
8,1440,1506.52
9,1660,1721.74
10,1900,1936.96
11,2090,2152.17
12,2300,2367.39
1,2620,2582.61
2,2820,2797.83
3,3050,3013.04
4,3220,3228.26
5,3430,3443.48
6,3620,3658.7
7,3840,3873.91
8,4040,4089.13
9,4270,4304.35
10,4440,4519.57
11,4610,4734.78
12,4950,4950
1,5450,5375.84
2,5620,5583.4
3,5800,5790.97
4,5990,5998.54
5,6200,6206.1
6,6410,6413.67
7,6630,6621.24
8,6800,6828.8
9,7030,7036.37
10,7280,7243.94
11,7430,7451.5
12,7610,7659.07
1,7950,7866.64
2,8150,8074.21
3,8340,8281.77
4,8510,8489.34
5,8710,8696.91
6,8880,8904.47
7,9090,9112.04
8,9200,9319.61
9,9470,9527.17
10,9710,9734.74
11,9910,9942.31
12,10180,10149.9
1,10680,10610.4
2,10880,10815.7
3,11080,11020.9
4,11250,11226.2
5,11460,11431.5
6,11680,11636.8
7,11880,11842
8,12060,12047.3
9,12260,12252.6
10,12470,12457.9
11,12580,12663.1
12,12830,12868.4
1,13100,13073.7
2,13280,13279
3,13500,13484.2
4,13690,13689.5
5,13900,13894.8
6,14080,14100.1
7,14320,14305.3
8,14500,14510.6
9,14700,14715.9
10,14870,14921.2
11,15080,15126.4
12,15390,15331.7
1,15890,15786.5
2,16050,15989.6
3,16250,16192.6
4,16390,16395.6
5,16570,16598.7
6,16780,16801.7
7,17000,17004.7
8,17170,17207.8
9,17400,17410.8
10,17630,17613.8
11,17740,17816.9
12,17980,18019.9
1,18260,18222.9
2,18520,18425.9
3,18700,18629
4,18860,18832
5,19020,19035
6,19230,19238.1
7,19410,19441.1
8,19620,19644.1
9,19830,19847.2
10,20020,20050.2
11,20220,20253.2
12,20490,20456.3
1,21000,20933.2
2,21180,21137.6
3,21390,21342
4,21600,21546.4
5,21770,21750.8
6,21970,21955.2
7,22170,22159.6
8,22330,22364
9,22560,22568.4
10,22780,22772.8
11,22940,22977.2
12,23140,23181.6
1,23430,23386
2,23630,23590.4
3,23830,23794.8
4,24000,23999.2
5,24190,24203.6
6,24390,24408
7,24620,24612.4
8,24810,24816.8
9,25010,25021.2
10,25220,25225.6
11,25380,25430
12,25680,25634.4
1,26140,26098.7
2,26320,26302.6
3,26520,26506.5
4,26740,26710.4
5,26920,26914.4
6,27140,27118.3
7,27360,27322.2
8,27490,27526.1
9,27750,27730.1
10,27950,27934
11,28080,28137.9
12,28310,28341.9
1,28580,28545.8
2,28780,28749.7
3,28970,28953.6
4,29130,29157.6
5,29330,29361.5
6,29530,29565.4
7,29760,29769.4
8,29980,29973.3
9,30160,30177.2
10,30390,30381.1
11,30580,30585.1
12,30830,30789
1,31340,31255.3
2,31510,31458.8
3,31690,31662.4
4,31870,31866
5,32060,32069.5
6,32270,32273.1
7,32470,32476.7
8,32600,32680.2
9,32870,32883.8
10,33120,33087.4
11,33260,33290.9
12,33480,33494.5
1,33730,33698
2,33920,33901.6
3,34100,34105.2
4,34310,34308.7
5,34500,34512.3
6,34710,34715.9
7,34910,34919.4
8,35130,35123
9,35320,35326.5
10,35500,35530.1
11,35720,35733.7
12,36000,35937.2
1,36460,36407.5
2,36660,36610.7
3,36850,36813.9
4,37020,37017.2
5,37210,37220.4
6,37420,37423.6
7,37640,37626.9
8,37790,37830.1
9,38040,38033.3
10,38250,38236.6
11,38380,38439.8
12,38640,38643
1,38890,38846.3
2,39080,39049.5
3,39270,39252.7
4,39440,39456
5,39640,39659.2
6,39840,39862.4
7,40050,40065.6
8,40250,40268.9
9,40470,40472.1
10,40660,40675.3
11,40870,40878.6
12,41140,41081.8
1,41610,41559.6
2,41820,41763.5
3,42030,41967.4
4,42180,42171.3
5,42360,42375.2
6,42560,42579.1
7,42770,42783
8,42960,42986.9
9,43210,43190.8
10,43430,43394.7
11,43570,43598.6
12,43750,43802.6
1,44000,44006.5
2,44200,44210.4
3,44430,44414.3
4,44630,44618.2
5,44820,44822.1
6,45030,45026
7,45250,45229.9
8,45440,45433.8
9,45660,45637.7
10,45800,45841.6
11,46030,46045.5
12,46280,46249.4
2,46680,46725.8
1,46970,46931.1
4,47160,47136.4
3,47370,47341.7
6,47580,47547
5,47790,47752.3
8,48000,47957.6
7,48180,48162.9
10,48370,48368.2
9,48540,48573.5
12,48730,48778.7
11,48910,48984
1,49170,49189.3
2,49400,49394.6
4,49600,49599.9
6,49810,49805.2
3,50040,50010.5
8,50210,50215.8
5,50430,50421.1
10,50630,50626.4
7,50820,50831.7
12,51060,51037
9,51240,51242.3
11,51460,51447.6
2,51930,51912.3
1,52130,52115.9
6,52330,52319.5
4,52520,52523.1
8,52720,52726.7
3,52920,52930.3
10,53140,53133.9
5,53350,53337.5
12,53520,53541.1
7,53760,53744.7
11,53890,53948.3
9,54140,54151.9
2,54330,54355.5
6,54590,54559.1
1,54820,54762.7
4,55000,54966.3
3,55200,55169.9
8,55390,55373.5
5,55540,55577.1
10,55730,55780.7
7,55950,55984.3
12,56190,56187.8
9,56380,56391.4
11,56620,56595
6,57060,57067
2,57280,57272
4,57500,57477
1,57740,57681.9
8,57910,57886.9
3,58110,58091.9
10,58280,58296.8
5,58460,58501.8
12,58670,58706.8
7,58850,58911.8
11,59020,59116.7
9,59280,59321.7
6,59550,59526.7
2,59790,59731.6
1,59990,59936.6
4,60170,60141.6
8,60360,60346.6
10,60540,60551.5
3,60770,60756.5
12,61000,60961.5
5,61170,61166.4
11,61390,61371.4
7,61550,61576.4
9,61760,61781.3
2,62260,62256.5
6,62470,62461.3
4,62680,62666.2
1,62930,62871
10,63050,63075.9
8,63260,63280.7
12,63480,63485.6
3,63680,63690.4
11,63860,63895.3
5,64090,64100.1
9,64340,64305
7,64550,64509.8
6,64720,64714.7
2,64950,64919.5
4,65130,65124.4
10,65320,65329.3
1,65540,65534.1
8,65760,65739
3,65960,65943.8
12,66160,66148.7
5,66330,66353.5
11,66550,66558.4
7,66720,66763.2
9,66960,66968.1
2,67450,67428.3
6,67590,67633.1
10,67850,67837.9
4,68010,68042.7
8,68260,68247.5
1,68510,68452.3
12,68670,68657.2
3,68850,68862
11,69010,69066.8
5,69220,69271.6
9,69410,69476.4
7,69690,69681.2
2,69910,69886
10,70080,70090.9
6,70250,70295.7
4,70500,70500.5
1,70740,70705.3
8,70930,70910.1
12,71140,71114.9
11,71320,71319.7
3,71550,71524.6
9,71710,71729.4
5,71920,71934.2
7,72170,72139
10,72580,72598.4
2,72810,72803.9
4,73010,73009.4
6,73180,73215
8,73440,73420.5
1,73670,73626
11,73790,73831.5
12,73970,74037
9,74240,74242.5
3,74450,74448.1
7,74680,74653.6
5,74860,74859.1
2,75120,75064.6
10,75220,75270.1
6,75450,75475.6
4,75620,75681.2
8,75880,75886.7
11,76100,76092.2
1,76320,76297.7
12,76490,76503.2
3,76730,76708.8
9,76900,76914.3
5,77130,77119.8
7,77380,77325.3
10,77780,77785.9
2,77980,77993.2
4,78210,78200.4
6,78380,78407.7
11,78590,78615
8,78810,78822.3
12,78970,79029.5
1,79290,79236.8
9,79480,79444.1
3,79670,79651.4
7,79890,79858.6
5,80050,80065.9
10,80210,80273.2
4,80460,80480.5
2,80670,80687.7
11,80880,80895
6,81050,81102.3
8,81340,81309.6
1,81560,81516.9
12,81730,81724.1
9,81930,81931.4
7,82160,82138.7
3,82380,82346
5,82550,82553.2
4,82980,82996
10,83170,83202.9
11,83330,83409.8
2,83600,83616.7
8,83820,83823.6
6,84020,84030.6
12,84250,84237.5
1,84510,84444.4
7,84670,84651.3
9,84850,84858.2
5,85040,85065.2
3,85280,85272.1
10,85420,85479
4,85640,85685.9
2,85890,85892.8
11,86100,86099.7
6,86260,86306.7
8,86510,86513.6
12,86730,86720.5
7,86950,86927.4
1,87170,87134.3
9,87350,87341.3
3,87550,87548.2
5,87780,87755.1
4,88180,88190.9
10,88360,88396.7
11,88550,88602.5
2,88810,88808.4
8,88980,89014.2
6,89200,89220.1
7,89430,89425.9
12,89630,89631.8
9,89850,89837.6
1,90090,90043.4
5,90230,90249.3
3,90480,90455.1
4,90660,90661
11,90860,90866.8
10,90960,91072.7
8,91270,91278.5
2,91500,91484.3
7,91670,91690.2
6,91850,91896
12,92100,92101.9
1,92340,92307.7
9,92540,92513.5
3,92750,92719.4
5,92950,92925.2
11,93300,93368.5
4,93550,93575
8,93760,93781.5
10,93990,93988
7,94220,94194.4
2,94450,94400.9
12,94560,94607.4
6,94810,94813.8
9,95000,95020.3
1,95240,95226.8
5,95460,95433.2
3,95660,95639.7
4,95840,95846.2
11,96040,96052.7
10,96220,96259.1
8,96480,96465.6
2,96700,96672.1
7,96860,96878.5
6,97050,97085
12,97290,97291.5
9,97480,97497.9
5,97690,97704.4
1,97950,97910.9
3,98150,98117.4
11,98520,98566.9
4,98750,98774
8,99020,98981.1
10,99220,99188.2
7,99400,99395.3
2,99630,99602.4
12,99790,99809.5
6,100010,100017
5,100230,100224
9,100420,100431
3,100650,100638
1,100870,100845
11,101040,101052
8,101280,101259
4,101450,101466
7,101630,101673
10,101800,101880
12,102080,102088
2,102310,102295
5,102500,102502
6,102680,102709
9,102950,102916
1,103180,103123
3,103340,103330
8,103750,103762
11,103960,103968
7,104130,104175
4,104350,104381
12,104550,104587
10,104760,104794
5,104980,105000
2,105230,105206
9,105450,105412
6,105600,105619
3,105860,105825
1,106090,106031
11,106230,106237
8,106420,106444
4,106640,106650
7,106850,106856
10,107010,107063
12,107260,107269
2,107490,107475
5,107650,107681
6,107870,107888
9,108110,108094
3,108300,108300
1,108560,108506
8,109010,108959
11,109150,109166
7,109360,109373
4,109600,109580
12,109730,109787
10,109980,109995
5,110160,110202
2,110440,110409
9,110660,110616
6,110840,110823
1,111100,111031
3,111250,111238
8,111460,111445
7,111670,111652
11,111850,111859
12,112070,112067
4,112240,112274
5,112460,112481
10,112580,112688
9,112890,112895
2,113080,113103
6,113280,113310
3,113570,113517
1,113800,113724
7,114190,114158
8,114350,114365
12,114560,114571
11,114750,114778
5,114930,114984
4,115180,115191
9,115350,115398
10,115620,115604
6,115790,115811
2,116030,116018
1,116260,116224
3,116460,116431
8,116650,116638
7,116840,116844
11,117030,117051
12,117270,117258
4,117440,117464
5,117640,117671
10,117830,117878
9,118040,118084
6,118290,118291
1,118560,118497
2,118720,118704
3,118950,118911
7,119370,119350
8,119540,119557
12,119740,119765
11,119940,119972
5,120150,120179
4,120380,120387
9,120570,120594
10,120790,120802
1,121080,121009
6,121230,121217
3,121460,121424
2,121680,121632
7,121780,121839
12,122040,122046
8,122290,122254
5,122430,122461
11,122650,122669
9,122860,122876
4,123010,123084
10,123240,123291
6,123510,123498
1,123750,123706
2,123970,123913
3,124140,124121
12,124540,124558
7,124750,124765
5,124910,124973
8,125230,125180
9,125410,125388
11,125610,125596
10,125780,125803
4,125980,126011
1,126240,126219
6,126400,126426
3,126640,126634
2,126860,126842
7,127080,127049
12,127250,127257
8,127470,127465
5,127670,127672
11,127850,127880
9,128080,128088
10,128210,128295
1,128530,128503
4,128790,128711
6,128890,128918
2,129150,129126
3,129330,129334
12,129760,129765
7,129990,129973
5,130170,130181
8,130380,130389
9,130600,130596
11,130800,130804
1,131070,131012
10,131190,131220
6,131360,131427
4,131640,131635
3,131820,131843
2,132020,132051
12,132250,132258
5,132440,132466
7,132650,132674
9,132870,132882
8,133100,133090
11,133280,133297
10,133510,133505
1,133750,133713
6,133930,133921
3,134130,134128
4,134340,134336
2,134590,134544
5,134950,134974
12,135170,135182
9,135400,135390
7,135570,135598
11,135740,135807
8,136010,136015
1,136300,136223
10,136390,136431
3,136650,136640
6,136840,136848
2,137110,137056
4,137290,137264
12,137470,137472
5,137690,137681
7,137840,137889
9,138090,138097
11,138260,138305
1,138500,138514
8,138680,138722
10,138910,138930
6,139140,139138
3,139360,139347
4,139600,139555
2,139810,139763
5,140180,140197
12,140370,140405
9,140620,140613
7,140840,140821
1,141070,141028
11,141220,141236
10,141430,141444
8,141630,141652
3,141880,141860
6,142050,142068
2,142340,142276
4,142520,142484
5,142650,142692
9,142900,142900
12,143090,143107
7,143310,143315
11,143510,143523
1,143740,143731
10,143890,143939
3,144160,144147
8,144360,144355
2,144560,144563
6,144760,144771
4,145010,144979
9,145440,145409
5,145610,145616
7,145830,145824
12,145990,146031
1,146260,146239
11,146480,146446
3,146690,146654
10,146830,146861
2,147040,147069
8,147250,147277
4,147450,147484
6,147640,147692
5,147860,147899
9,148130,148107
7,148320,148314
1,148530,148522
12,148730,148729
11,148940,148937
10,149140,149144
3,149360,149352
8,149570,149560
2,149780,149767
6,149960,149975
4,150220,150182
9,150670,150628
5,150800,150835
1,151090,151042
7,151280,151249
11,151410,151456
12,151640,151663
3,151890,151870
10,152050,152077
2,152300,152285
8,152490,152492
4,152730,152699
6,152910,152906
9,153170,153113
5,153360,153320
7,153550,153527
1,153720,153734
11,153950,153941
