1,0
2,240
3,520
4,780
5,990
6,1250
7,1470
8,1630
9,1880
10,2100
11,2320
12,2600
1,2790
2,2960
3,3170
4,3370
5,3600
6,3850
7,4030
8,4200
9,4420
10,4680
11,4840
12,5070
1,5560
2,5780
3,5960
4,6240
5,6410
6,6650
7,6820
8,6990
9,7120
10,7360
11,7590
12,7780
1,8060
2,8220
3,8430
4,8640
5,8830
6,9060
7,9200
8,9450
9,9650
10,9820
11,10030
12,10280
1,10720
2,10910
3,11130
4,11370
5,11510
6,11740
7,11940
8,12090
9,12230
10,12460
11,12710
12,12920
1,13160
2,13290
3,13530
4,13750
5,13970
6,14180
7,14310
8,14510
9,14700
10,14910
11,15070
12,15330
1,15820
2,16010
3,16200
4,16440
5,16580
6,16830
7,17020
8,17140
9,17370
10,17560
11,17790
12,18000
1,18210
2,18400
3,18620
4,18770
5,18990
6,19150
7,19350
8,19520
9,19750
10,19980
11,20120
12,20390
1,20870
2,21070
3,21270
4,21480
5,21630
6,21860
7,22060
8,22200
9,22390
10,22600
11,22820
12,23020
1,23270
2,23470
3,23670
4,23890
5,24100
6,24270
7,24430
8,24590
9,24800
10,25060
11,25190
12,25450
1,25920
2,26120
3,26330
4,26570
5,26750
6,26950
7,27130
8,27300
9,27440
10,27660
11,27890
12,28100
1,28330
2,28540
3,28710
4,28910
5,29140
6,29310
7,29480
8,29710
9,29870
10,30110
11,30270
12,30550
1,30940
2,31170
3,31380
4,31610
5,31780
6,32000
7,32200
8,32360
9,32500
10,32730
11,32940
12,33160
1,33360
2,33570
3,33760
4,33990
5,34190
6,34360
7,34520
8,34720
9,34930
10,35200
11,35340
12,35580
1,36060
2,36220
3,36440
4,36670
5,36820
6,37030
7,37200
8,37400
9,37560
10,37780
11,38020
12,38210
1,38450
2,38620
3,38830
4,39020
5,39240
6,39440
7,39580
8,39800
9,39970
10,40190
11,40390
12,40610
1,41090
2,41320
3,41520
4,41700
5,41880
6,42120
7,42290
8,42430
9,42620
10,42830
11,43040
12,43270
1,43530
2,43700
3,43880
4,44080
5,44270
6,44480
7,44650
8,44830
9,45030
10,45240
